Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,01.09.2011,5100479695,500,Museum of Science & Industry
Manchester City Council,Manchester Leisure,Payments for services,01.09.2011,1902767732,"2,495.83",The Training Room
Manchester City Council,Manchester Leisure,Payments for services,01.09.2011,1902767736,500,Personal Trainer Academy
Manchester City Council,Manchester Leisure,Electricity,01.09.2011,1902779456,"3,321.04",Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,01.09.2011,1902779466,"5,388.65",Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,01.09.2011,1902779460,"16,851.56",Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,01.09.2011,1700021930,-812.02,Scottish & Southern Energy Plc
Manchester City Council,Libraries and Theatres,Electricity,01.09.2011,1902779441,"1,287.67",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,01.09.2011,5100479690,700.2,Buildbase Ltd aka Axon Buildbase
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779450,"11,596.70",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779463,"11,366.72",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779451,"9,442.32",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1700021924,"-11,293.67",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779438,"22,643.44",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779446,"10,810.29",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779437,"1,587.31",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779442,"4,486.14",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779461,"1,482.77",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,01.09.2011,1902779439,"2,742.20",Scottish & Southern Energy Plc
