Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Corporate Services,Training and Development,01.06.2018,1906060972,"£3,400.00",The University Of Law Limited
Manchester City Council,General Fund,CRC Carbon reduction charge,01.06.2018,1906060599,"£344,000.00",Department of Energy & Climate Chan
Manchester City Council,Adult Social Care,Rents,01.06.2018,5100979987,"£1,954.67",Commercial Real Estates Management
Manchester City Council,Adult Social Care,Rents,01.06.2018,5100979985,£720.93,Commercial Real Estates Management
Manchester City Council,Regeneration Finance,Rents,01.06.2018,1906044145,"£540,625.00",Adam Geoffrey Management Ltd
Manchester City Council,Chief Executives,Hire of Premises,01.06.2018,5100979761,£780.00,Manchester Cathedral
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,01.06.2018,5100978639,"£1,668.60",Carlton Fuels Ltd
Manchester City Council,Chief Executives,Equipment,01.06.2018,5100979950,"£1,120.00",Urban Projections
Manchester City Council,Chief Executives,Payments to Sub-Contractors,01.06.2018,5100979927,£613.07,Redacted Personal Information
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",01.06.2018,5100979961,£600.00,Alliance Disposables Ltd
Manchester City Council,Corporate Services,Professional fees,01.06.2018,5100979979,"£3,000.00",Viola Clause Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,01.06.2018,5100980005,£567.30,Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,01.06.2018,5100979934,"£16,192.00",Trafford M B C
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,01.06.2018,5100979938,"£2,000.00",Tangled Dance Company
Manchester City Council,Chief Executives,Examination Fees,01.06.2018,5100980002,"£2,710.00",ROAR Forensics Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,01.06.2018,5100980007,"£4,767.00",Uni Hospital of South Mcr
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979898,"£42,500.00",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979899,"£32,500.00",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979900,"£21,606.77",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979901,"£19,270.56",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979902,"£4,283.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979947,"£1,619.87",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979946,£847.90,The Together Trust
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979913,"£6,396.25",Pure Innovations Ltd
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979930,"£3,145.00",Tameside College
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100980009,"£2,930.40",PULSE
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100980008,"£1,537.92",PULSE
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979905,"£18,333.00",High Peak School Limited
Manchester City Council,Adult Social Care,Payments for services,01.06.2018,5100979903,"£29,370.00",The William Henry Smith School
Manchester City Council,Chief Executives,Agency staff provision,04.06.2018,5100980225,"£1,337.35",Venn Group Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.06.2018,5100980255,"£17,424.00",Penna PLC
Manchester City Council,Chief Executives,Agency staff provision,04.06.2018,5100980248,"£2,703.00",Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.06.2018,5100980251,"£1,600.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Seconded Employees,04.06.2018,5100980118,"£5,125.75",Central Mcr Uni Hospital t/a
Manchester City Council,Insurance Fund,Insurance,04.06.2018,1906060605,"£5,000.00",Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,04.06.2018,5100980043,"£3,107.00",Aquam Water Services Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,04.06.2018,5100980063,"£7,967.43",Manchester Working Ltd
Manchester City Council,Adult Social Care,Rents,04.06.2018,5100980170,"£61,061.18",B & A Properties
Manchester City Council,Adult Social Care,Rents,04.06.2018,5100980237,"£65,456.86",Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,04.06.2018,1906068169,£525.00,Jade Residential
Manchester City Council,Adult Social Care,Rents,04.06.2018,1906068170,£525.00,Jade Residential
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,04.06.2018,5100980191,"£72,543.11",Winners Contract Hire Ltd
Manchester City Council,Manchester Leisure,Taxi Vehicle Materials,04.06.2018,5100980081,£565.30,New Auto Ltd T/A Mogo (Uk)
Manchester City Council,Adult Social Care,Transport Coach Hire,04.06.2018,5100980047,"£4,950.00",D.J. Minibus Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,04.06.2018,5100979951,"£4,068.00",Redacted Personal Information
