Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Hire of Equipment,03.09.2018,5100993226,-£900.00,John Sutch Cranes
Manchester City Council,Manchester Leisure,Professional fees,03.09.2018,5100993248,"£15,000.00",SMG (Europe) Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.09.2018,5100993254,"£7,050.85",SMG (Europe) Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.09.2018,5100993249,"£4,000.00",Liverpool City Council
Manchester City Council,Manchester Leisure,Professional fees,03.09.2018,5100993257,"£1,810.00",SMG (Europe) Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.09.2018,5100993259,"£1,767.00",SMG (Europe) Ltd
Manchester City Council,Manchester Leisure,Compensation Payments,03.09.2018,1906177924,"£1,840.00",GWS Solicitors
Manchester City Council,Manchester Leisure,Library Materials Acquisition,03.09.2018,1906179872,£828.65,Askews and Holts
Manchester City Council,Manchester Leisure,Compensation Payments,03.09.2018,1906177919,"£7,045.42",GWS Solicitors
Manchester City Council,Hospitality + Trading Services,Insurance,03.09.2018,1906170643,"£8,190.04",Zurich Municipal
Manchester City Council,Hospitality + Trading Services,Compensation Payments,03.09.2018,1906178004,"£9,000.00",Williamsons Solicitors
Manchester City Council,Hospitality + Trading Services,Compensation Payments,03.09.2018,1906177246,£637.00,Department For Work & Pensions
Manchester City Council,Hospitality + Trading Services,Compensation Payments,03.09.2018,1906177696,"£4,611.00",Williamsons Solicitors
Manchester City Council,Adult Social Care,Rents,03.09.2018,1906177675,"£1,040.00",Manchester Letting
Manchester City Council,Adult Social Care,Rents,03.09.2018,1906177994,£700.00,Campus Lettings
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,03.09.2018,5100993252,"£1,600.00",Evolution Internet Marketing LLP
Manchester City Council,Adult Social Care,Home Care ,03.09.2018,5100993213,"£1,923.95",Standwalk Ltd
Manchester City Council,Adult Social Care,Legal Fees,03.09.2018,1906177645,"£6,258.50",Redacted Personal Information
Manchester City Council,Corporate Services,Training and Development,03.09.2018,5100993245,"£2,400.00",Cipfa
Manchester City Council,Corporate Services,Printing,03.09.2018,5100993260,"£2,010.00",Mail Solutions
Manchester City Council,Corporate Services,Professional fees,03.09.2018,5100993240,"£2,500.00",Jones Lang LaSalle Limited
Manchester City Council,Corporate Services,Professional fees,03.09.2018,5100993247,"£2,200.00",Watts Group Limited
Manchester City Council,Corporate Services,Professional fees,03.09.2018,5100993240,"£1,000.00",Jones Lang LaSalle Limited
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.09.2018,5100993232,"£32,760.00",Faithful & Gould Ltd
Manchester City Council,Corporate Services,Capital Receipts,03.09.2018,1906179928,"£118,000.00",Brabners LLP
