Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437187,567.16,Aptus Personnel Ltd t/a Jark
Manchester City Council,Environment and Operations,Payments to Sub-Contractors,01.04.2011,5100437311,600.00,Arboricultural Services Treework
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437267,767.60,Beth Johnson Foundation
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,01.04.2011,5100437304,709.00,Bev Amison Consultancy Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.04.2011,1902562905,503.60,Brake Bros Foodservice Ltd
Manchester City Council,Corporate Services,Mobilephone Charges,01.04.2011,1902563397,"20,000.00",Cable & Wireless UK
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,01.04.2011,5100437222,764.10,Cheshire Nurseries
Manchester City Council,Manchester Leisure,Payments for services,01.04.2011,5100437317,944.15,Chester Clothing Company Ltd
Manchester City Council,Housing General Fund,Building Works,01.04.2011,1902563430,"91,810.00",Clifford Johnston & Co
Manchester City Council,Regeneration Finance,Photocopying,01.04.2011,5100437164,"1,159.40",Computerland Uk Ltd
Manchester City Council,Chief Executives,I T Provision,01.04.2011,5100437160,"10,531.75",Computerland Uk Ltd
Manchester City Council,Housing Revenue Account,Payments to Sub-Contractors,01.04.2011,5100437148,690.00,Daly Drains Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437214,"8,475.80",Deekay Technical Recruitment Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,01.04.2011,5100437344,671.95,Dennis Eagle Ltd
Manchester City Council,Childrens Services,Equipment,01.04.2011,5100437232,915.00,Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Furniture,01.04.2011,5100437232,"4,202.00",Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.04.2011,5100437238,"3,267.75",Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.04.2011,5100437218,"2,760.00",Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.04.2011,5100437239,"2,760.00",Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.04.2011,5100437244,630.00,Egan Reid Stationery Co Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,748.41,Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"3,378.60",Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"6,106.01",Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"2,503.06",Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"1,908.22",Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"1,068.73",Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,614.86,Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"2,130.38",Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"2,994.62",Enterprise Care Group Ltd
Manchester City Council,Adult Social Care,Home Care ,01.04.2011,1902563431,"3,902.94",Enterprise Care Group Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437280,633.86,Enterprise Social Care Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437273,913.57,Homecare Support
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.04.2011,5100437263,"11,225.00",Homestart Manchester North
Manchester City Council,Chief Executives,Payments to Sub-Contractors,01.04.2011,5100437261,"4,280.00",Looking Glass Prints
Manchester City Council,Childrens Services,Student Discretionery Awards,01.04.2011,5100437298,"1,285.00",Manchester Metropolitan University
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,01.04.2011,5100437255,"10,684.44",Manchester Van Hire Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437342,"2,611.08",Morson International
Manchester City Council,Chief Executives,Payments for services,01.04.2011,5100437191,921.00,Priory Healthcare
Manchester City Council,Childrens Services,Equipment,01.04.2011,5100437250,800.00,Progress Care & Education Ltd
Manchester City Council,Highways Services,Legal Fees,01.04.2011,5100437220,540.00,Redacted Personal Information
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437257,"2,351.95",Semester Recruitment Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,01.04.2011,1902563396,"32,905.56",Swimming Australia Limited
Manchester City Council,Chief Executives,Agency staff provision,01.04.2011,5100437269,932.40,The Synergy Group Ltd
Manchester City Council,Manchester Leisure,Hire of Premises,04.04.2011,5100437596,594.00,4CT Limited
Manchester City Council,Chief Executives,Advertising,04.04.2011,5100437604,"3,400.00",Alt Payee Royal Bank Of Scotland
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment,04.04.2011,5100437673,"1,594.00",Amtoll Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.04.2011,5100437520,"2,700.00",Arboricultural Services Treework
Manchester City Council,Chief Executives,Stationery,04.04.2011,5100437669,"1,290.00",Banner Business Services Ltd
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,04.04.2011,5100437470,540.00,BCL
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,04.04.2011,5100437753,"10,276.49",Better Choices Ltd
Manchester City Council,Childrens Services,Third party payments to other Local Authorities,04.04.2011,5100437695,"7,059.36",Bolton Mbc
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.04.2011,1902564100,639.55,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.04.2011,1902564115,582.93,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.04.2011,1902564182,667.76,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.04.2011,1902564093,930.39,Brake Bros Foodservice Ltd
Manchester City Council,Chief Executives,I T Provision,04.04.2011,5100437756,"5,054.00",Caci Ltd
Manchester City Council,Childrens Services,Grant and subscriptions awarded,04.04.2011,5100437678,"3,322.99",Catholic Childrens Society
Manchester City Council,Highways Services,Proffesional fees,04.04.2011,5100437195,880.00,City Illuminations Ltd
Manchester City Council,Manchester Leisure,Apportioned Expenses,04.04.2011,5100437513,"3,325.00",Clearview Event Services Limited
Manchester City Council,Childrens Services,Transport Coach Hire,04.04.2011,5100437708,"-4,844.00",Coachire Manchester Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,04.04.2011,5100437625,"1,274.00",Dance Initiative Greater Manchester
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,04.04.2011,5100437369,"1,168.00",Dante Fire & Security Ltd
Manchester City Council,Corporate Services,General Office expenses,04.04.2011,5100437698,"1,228.05",Data Space Limited
Manchester City Council,Childrens Services,Third party payments to other Local Authorities,04.04.2011,5100437697,"1,421.28",Denbighshire County Council
Manchester City Council,Childrens Services,Third party payments to other Local Authorities,04.04.2011,5100437351,"2,000.00",Edge Hill University
Manchester City Council,Environment and Operations,Proffesional fees,04.04.2011,5100437286,600.00,Emerge Recycling
Manchester City Council,Environment and Operations,Refuse Collection,04.04.2011,5100437235,"887,998.75",Enterprise Manchester Partnership
Manchester City Council,Chief Executives,Agency staff provision,04.04.2011,5100437687,649.52,Enterprise Social Care Ltd
Manchester City Council,Childrens Services,Payments for services,04.04.2011,5100437779,"2,724.72",European Wellcare Education Ltd
Manchester City Council,Childrens Services,Grant and subscriptions awarded,04.04.2011,5100437366,911.60,FC United of Manchester
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.04.2011,5100437193,729.60,Freeland Amenity
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.04.2011,5100437204,503.10,Freeland Amenity
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,04.04.2011,5100437332,514.35,GHL Liftrucks Ltd
Manchester City Council,Childrens Services,Training and Development,04.04.2011,5100437725,"1,305.00",Granada Learning Ltd
Manchester City Council,Chief Executives,Proffesional fees,04.04.2011,5100437573,"1,500.00",Greener Museums Ltd
Manchester City Council,Housing General Fund,Surplus property Acquisitions,04.04.2011,1902564274,"2,499.00",H M Revenues and Customs
Manchester City Council,Housing General Fund,Surplus property Fees,04.04.2011,1902564272,"23,000.00",H M Revenues and Customs
Manchester City Council,Chief Executives,Printing,04.04.2011,5100437821,957.00,Holdmede Ltd T/A Pelican Press
Manchester City Council,Chief Executives,Proffesional fees,04.04.2011,5100437335,"1,948.27",Ice Aid
Manchester City Council,Adult Social Care,Building Materials for direct delivery,04.04.2011,5100437555,"1,120.00",Illingworth Ingham (M/cR)
Manchester City Council,Regeneration Finance,Catering,04.04.2011,5100437328,940.00,Inner City Music Ltd
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,04.04.2011,5100437394,"1,350.00",Instarmac Group Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,04.04.2011,5100437574,"12,025.00",Intrinsic Technology Limited
Manchester City Council,Grtr Manchester Transport Unit,Payments to Sub-Contractors,04.04.2011,5100437447,"1,267.88",Jacobs Engineering UK Ltd
Manchester City Council,Grtr Manchester Transport Unit,Payments to Sub-Contractors,04.04.2011,5100437444,934.38,Jacobs Engineering UK Ltd
Manchester City Council,Grtr Manchester Transport Unit,Payments to Sub-Contractors,04.04.2011,5100437453,646.88,Jacobs Engineering UK Ltd
Manchester City Council,Manchester Leisure,Equipment,04.04.2011,5100437836,925.00,Keep Britain Tidy
Manchester City Council,Grtr Manchester Urban Traffic,Vehicle Hire Costs,04.04.2011,5100437477,"1,585.64",Lex Vehicle Leasing Ltd
Manchester City Council,Grtr Manchester Urban Traffic,Vehicle Hire Costs,04.04.2011,5100437482,"1,585.64",Lex Vehicle Leasing Ltd
Manchester City Council,Grtr Manchester Urban Traffic,Vehicle Hire Costs,04.04.2011,5100437456,"1,237.93",Lex Vehicle Leasing Ltd
Manchester City Council,Grtr Manchester Urban Traffic,Vehicle Hire Costs,04.04.2011,5100437466,"1,237.93",Lex Vehicle Leasing Ltd
Manchester City Council,Grtr Manchester Urban Traffic,Vehicle Hire Costs,04.04.2011,5100437479,"1,237.93",Lex Vehicle Leasing Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle contract hire and leases,04.04.2011,5100437843,743.23,Lombard North Central Plc
Manchester City Council,Environment and Operations,Stationery,04.04.2011,5100437512,995.00,Mail Solutions
Manchester City Council,Childrens Services,Payments for services,04.04.2011,5100437682,"1,720.00",Manchester City Football Club Plc
Manchester City Council,Childrens Services,Payments for services,04.04.2011,5100437691,"1,720.00",Manchester City Football Club Plc
Manchester City Council,Childrens Services,Payments for services,04.04.2011,5100437694,"1,720.00",Manchester City Football Club Plc
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,04.04.2011,5100437346,"4,400.00",Manchester Metropolitan University
Manchester City Council,Childrens Services,Student Discretionery Awards,04.04.2011,5100437233,"1,310.00",Manchester Metropolitan University
Manchester City Council,Childrens Services,Student Discretionery Awards,04.04.2011,5100437305,"1,310.00",Manchester Metropolitan University
Manchester City Council,Childrens Services,Student Discretionery Awards,04.04.2011,5100437306,"1,310.00",Manchester Metropolitan University
Manchester City Council,Childrens Services,Student Discretionery Awards,04.04.2011,5100437287,"-1,285.00",Manchester Metropolitan University
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,04.04.2011,5100437835,"41,952.34",Manchester Van Hire Ltd
Manchester City Council,Chief Executives,Grant and subscriptions awarded,04.04.2011,5100437781,"4,264.00",Merci Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.04.2011,5100437525,"1,540.00",Michael Page International
Manchester City Council,Libraries and Theatres,I T Provision,04.04.2011,5100437435,798.56,Misco Computer Supplies Ltd
Manchester City Council,Libraries and Theatres,I T Provision,04.04.2011,5100437431,600.23,Misco Computer Supplies Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,04.04.2011,5100437769,"3,300.00",MITIE Property Services (UK) Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.04.2011,5100437445,827.50,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.04.2011,5100437866,"2,355.61",Morson International
Manchester City Council,Childrens Services,Training and Development,04.04.2011,5100437531,599.28,Mountain Experience
Manchester City Council,Chief Executives,Paper & Envelopes,04.04.2011,5100437404,773.50,Premier Paper Group Ltd
Manchester City Council,Childrens Services,Building Works,04.04.2011,5100437818,"1,155.00",Prism UK Medical Ltd t/a Carefree
Manchester City Council,Chief Executives,Agency staff provision,04.04.2011,5100437765,"1,383.90",Progressive Recruitment Ltd
Manchester City Council,Regeneration Finance,Proffesional fees,04.04.2011,5100437831,800.00,PushOn limited
