Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Rents,02.01.2013,5100605588,£960.00,Redacted Personal Information
Manchester City Council,Chief Executives,Rents,02.01.2013,5100605481,"£3,840.00",Liberata
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,02.01.2013,5100605598,£544.05,Ribblesdale Auto Electrics 1992 Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,02.01.2013,5100580661,"£4,762.00",Hobart U.K.
Manchester City Council,Hospitality + Trading Services,Equipment,02.01.2013,5100605602,-£762.00,Hobart U.K.
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,02.01.2013,5100605613,"£13,660.35",Parkeon Ltd
Manchester City Council,Chief Executives,I T Provision,02.01.2013,5100605503,"£1,800.00",Meridian Law Ltd
Manchester City Council,Insurance Fund,Insurance,02.01.2013,1700032190,"-£5,738.00",Hillis
Manchester City Council,Chief Executives,Compensation Payments,02.01.2013,1903457881,"£1,511.49",Stephensons Solicitors
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,02.01.2013,5100605545,£869.14,Wrekin Windows
Manchester City Council,Housing Revenue Account,Surplus property Acquisitions,02.01.2013,1903463517,"£1,353.26",Guinness Northern Counties
Manchester City Council,Housing Revenue Account,Surplus property Acquisitions,02.01.2013,1903463518,"£3,886.74",Redacted Personal Information
Manchester City Council,Childrens Services,Agency staff provision,03.01.2013,5100605774,"£1,450.00",Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,03.01.2013,5100605775,"£1,450.00",Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,03.01.2013,5100605773,£960.14,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,03.01.2013,5100605769,£750.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,03.01.2013,5100605772,£700.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,03.01.2013,5100605771,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,03.01.2013,5100605770,£580.00,Randstad Education
Manchester City Council,Chief Executives,Training and Development,03.01.2013,5100605689,"£10,003.54",Community & Business Partners
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469272,"£5,639.91",Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469273,"£2,911.50",Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469289,"£1,733.29",Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469303,"£1,576.40",Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469363,£989.75,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469419,£906.18,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469346,£773.10,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469319,£684.37,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469354,£669.34,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,03.01.2013,1903469380,£522.83,Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,03.01.2013,1903469265,"£10,156.18",Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,03.01.2013,1903469299,"£1,320.34",Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,03.01.2013,1903469314,"£1,303.12",Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,03.01.2013,1903469337,£634.73,Corona Energy Ltd
Manchester City Council,Hospitality + Trading Services,Gas,03.01.2013,1903469264,"£19,066.84",Corona Energy Ltd
Manchester City Council,Hospitality + Trading Services,Gas,03.01.2013,1903469275,"£2,642.37",Corona Energy Ltd
Manchester City Council,Hospitality + Trading Services,Gas,03.01.2013,1903469401,£551.95,Corona Energy Ltd
Manchester City Council,Adult Social Care,Gas,03.01.2013,1903469651,"£1,767.51",Corona Energy Ltd
Manchester City Council,Adult Social Care,Gas,03.01.2013,1903469285,"£1,742.32",Corona Energy Ltd
Manchester City Council,Adult Social Care,Gas,03.01.2013,1903469335,"£1,729.35",Corona Energy Ltd
Manchester City Council,Adult Social Care,Gas,03.01.2013,1903469311,"£1,544.20",Corona Energy Ltd
Manchester City Council,Adult Social Care,Gas,03.01.2013,1903469318,"£1,370.15",Corona Energy Ltd
Manchester City Council,Adult Social Care,Gas,03.01.2013,1903469369,£995.01,Corona Energy Ltd
