Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Agency staff provision,01.10.2015,5100817854,"£1,884.76",Synergy Recruitment Consultancy Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.10.2015,5100817854,"£1,346.26",Synergy Recruitment Consultancy Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.10.2015,5100817841,£916.34,Synergy Recruitment Consultancy Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.10.2015,5100817854,"£6,732.45",Synergy Recruitment Consultancy Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.10.2015,5100817842,£671.65,Synergy Recruitment Consultancy Ltd
Manchester City Council,Environment and Operations,Contract Cleaning External,01.10.2015,5100817852,£607.25,Osborne Richardson
Manchester City Council,Chief Executives,Agency staff provision,01.10.2015,5100817872,£887.49,Network Ventures Ltd T/A Topcare
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,01.10.2015,5100817831,"£2,970.00",John Martin Devine Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816940,£714.35,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816929,£651.80,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816867,£630.07,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816912,£627.15,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816861,£592.81,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816927,£569.03,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816885,£556.59,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816868,£552.01,Brake Bros Foodservice Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,01.10.2015,5100817797,"£6,750.00",DWF LLP
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,01.10.2015,5100817798,"£4,000.00",DWF LLP
Manchester City Council,Chief Executives,Building Works,01.10.2015,5100817787,"£3,500.00",DWF LLP
Manchester City Council,Adult Social Care,Compensation Payments,01.10.2015,1904810353,"£11,000.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,01.10.2015,1904810450,"£7,184.30",Abney Garsden Mcdonald
Manchester City Council,Manchester Leisure,Payments for services,01.10.2015,5100817871,£600.00,Greater Manchester Community
Manchester City Council,Manchester Leisure,Payments for services,01.10.2015,5100817869,£540.00,Greater Manchester Community
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.10.2015,5100817879,"£3,840.00",Addiction Dependency Solutions
Manchester City Council,Regeneration Finance,Electricity,01.10.2015,1904816057,"£1,349.63",EDF Energy
Manchester City Council,Adult Social Care,CTS Recharges,01.10.2015,5100817846,"-£15,765.27",Morrison Facilities Services Ltd
Manchester City Council,Adult Social Care,CTS Recharges,01.10.2015,5100817845,"-£36,455.17",Morrison Facilities Services Ltd
Manchester City Council,Chief Executives,Data Links,01.10.2015,5100817835,"£2,733.00",The Loop t/a Gamma Telecom Ltd
Manchester City Council,Adult Social Care,Telecoms Maintenance,01.10.2015,5100817795,£550.00,CardBoardFish
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816865,£530.75,BRAKES (ASHFORD)
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.10.2015,1904816864,£530.74,BRAKES (ASHFORD)
Manchester City Council,Adult Social Care,Payments for services,02.10.2015,5100817926,"£44,974.20",Cambian Childcare Ltd
Manchester City Council,Regeneration Finance,Professional fees,02.10.2015,5100817873,"£2,456.10",Mott Macdonald Uk Limited
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807989,"£39,075.62",Marston Group Limited
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807841,"£13,153.61",Marston Group Limited
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807841,"-£13,153.61",Marston Group Limited
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807989,"-£39,075.62",Marston Group Limited
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807820,"£17,202.45",Equita Ltd
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807817,"£9,816.80",Equita Ltd
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807817,"-£9,816.80",Equita Ltd
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807820,"-£17,202.45",Equita Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.10.2015,5100817982,"£106,468.50",Barnardo's North West
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.10.2015,5100818087,"£2,416.66",Barnardo's North West
Manchester City Council,Chief Executives,Compensation Payments,02.10.2015,5100818083,£710.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.10.2015,5100818105,"£4,510.16",Riverside ECHG
Manchester City Council,Adult Social Care,Rents,02.10.2015,5100818097,"£2,254.36",Riverside ECHG
Manchester City Council,Adult Social Care,Rents,02.10.2015,5100818098,"£2,254.36",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.10.2015,5100817884,"£19,091.41",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.10.2015,5100817884,"£12,585.85",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.10.2015,5100817884,"£12,500.00",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.10.2015,5100817884,"£5,833.33",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.10.2015,5100817884,"£5,521.14",Riverside ECHG
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.10.2015,5100817899,"£2,000.00",John Martin Devine Ltd
Manchester City Council,Environment and Operations,Construction Works,02.10.2015,5100815832,"£16,200.00",J.Hopkins (Contractors) Ltd.
Manchester City Council,Corporate Services,Fees,02.10.2015,1904808146,"£38,195.69",Rossendales Ltd
Manchester City Council,Corporate Services,Fees,02.10.2015,1904810358,"£33,706.80",Rossendales Ltd
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807840,"£13,358.59",Rossendales Ltd
Manchester City Council,Corporate Services,Fees,02.10.2015,1904807843,"£1,798.00",Rossendales Ltd
