Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Storage Costs,02.10.2017,5100940572,£852.73,Data Space Limited
Manchester City Council,Manchester Leisure,Storage Costs,02.10.2017,5100940574,£551.89,Data Space Limited
Manchester City Council,Manchester Leisure,Professional fees,02.10.2017,5100940620,£692.98,Intererence Art
Manchester City Council,Hospitality + Trading Services,Rents,02.10.2017,5100940608,"£1,597.00",Network Rail Property
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763908,£842.19,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905764036,£744.30,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763905,£732.92,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763931,£730.17,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763851,£708.65,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905764154,£659.69,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763935,£647.55,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763742,£644.79,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763798,£639.88,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905764034,£624.77,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763906,£610.60,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763957,£604.18,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763927,£594.62,Pasta King (Uk) Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905764090,£591.42,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763784,£590.68,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763741,£581.85,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763897,£569.62,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905764167,£563.31,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763933,£562.26,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763861,£559.87,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763871,£550.73,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763895,£539.98,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905763941,£538.52,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905764056,£504.05,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.10.2017,1905764076,£501.41,Ralph Livesey Ltd
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.10.2017,5100940547,"£5,509.00",The Work Company
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.10.2017,5100940549,"£5,509.00",The Work Company
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.10.2017,5100940551,"£5,509.00",The Work Company
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940533,"£17,949.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940527,"£9,112.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940528,"£5,921.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940532,"£5,921.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940534,"£5,348.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940531,"£4,775.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940529,"£3,056.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.10.2017,5100940526,"£2,674.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Supported Accommodation,02.10.2017,5100940573,£800.00,Manchester Settlement
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,02.10.2017,5100939637,"£349,466.39",Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,02.10.2017,5100939637,"£71,340.26",Laing O'Rourke Construction Ltd
Manchester City Council,Corporate Services,Professional fees,02.10.2017,5100940550,"£5,712.00",Turner & Townsend Cost
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.10.2017,5100940597,"£55,936.92",Conlon Construction Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.10.2017,5100940597,"£28,556.05",Conlon Construction Ltd
Manchester City Council,Chief Executives,Advertising,02.10.2017,5100940548,"£10,000.00",Trinity Mirror NW2 Ltd
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,02.10.2017,5100940545,"£74,182.16",Manchester Working Ltd
Manchester City Council,GMIST (Greater Mcr Integrated),Grant and subscriptions awarded,02.10.2017,5100940625,"£25,675.00",Oldham Coliseum Theatre
Manchester City Council,GMIST (Greater Mcr Integrated),Grant and subscriptions awarded,02.10.2017,5100940624,"-£25,675.00",Oldham Coliseum Theatre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.11.2017,5100945029,"£75,000.00",Young Manchester
Manchester City Council,Chief Executives,Publications,02.11.2017,5100944762,"£32,357.00",Lexis Nexis Uk
Manchester City Council,Manchester Leisure,Refuse Collection,03.10.2017,1905764328,"£1,288.39",Enterprise Manchester TRADE
Manchester City Council,Manchester Leisure,Refuse Collection,03.10.2017,1905764331,£638.37,Enterprise Manchester TRADE
Manchester City Council,Manchester Leisure,Hire of Premises,03.10.2017,5100940693,"£1,440.00",Grove Village Residents association
Manchester City Council,Manchester Leisure,Hire of Premises,03.10.2017,5100940566,£537.50,HCA International Ltd
Manchester City Council,Manchester Leisure,Hire of Premises,03.10.2017,5100940692,-£720.00,Grove Village Residents association
Manchester City Council,Manchester Leisure,Catering,03.10.2017,5100940733,"£2,525.45",Manchester Central
Manchester City Council,Manchester Leisure,Professional fees,03.10.2017,5100940567,"£7,755.10",Juice Festivals
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.10.2017,1905764324,"£3,610.29",Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.10.2017,1905764325,"£3,581.93",Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.10.2017,1905764321,"£1,448.16",Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.10.2017,1905764323,"£1,048.57",Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.10.2017,1905764322,"£1,038.12",Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.10.2017,1905764320,£985.79,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.10.2017,1905764319,£815.77,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,"Clothes, Uniform and Laundry",03.10.2017,5100940707,£740.00,E & E Workwear
Manchester City Council,Adult Social Care,"Provision of non- alcoholic drinks, including water",03.10.2017,5100940662,"£1,612.50",Manchester Central
Manchester City Council,Adult Social Care,"Provision of non- alcoholic drinks, including water",03.10.2017,5100940663,"£1,612.50",Manchester Central
Manchester City Council,Adult Social Care,Catering,03.10.2017,5100940743,"£1,217.00",Manchester Central
Manchester City Council,Adult Social Care,Third party payments to Health Authority,03.10.2017,5100940700,"£488,333.67",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.10.2017,5100940690,£925.00,Moodswings Network
Manchester City Council,Adult Social Care,Payments for services,03.10.2017,5100940798,"£217,545.12",Future Directions CIC
Manchester City Council,Adult Social Care,Payments for services,03.10.2017,5100940797,"£8,369.18",Future Directions CIC
Manchester City Council,Adult Social Care,Payments for services,03.10.2017,5100926769,"£7,500.00",Alere Ltd
Manchester City Council,Adult Social Care,Supported Accommodation,03.10.2017,5100940613,£540.45,St.Vincent'S Housing Association
Manchester City Council,Adult Social Care,Legal Fees,03.10.2017,1905761283,£715.00,Redacted Personal Information
Manchester City Council,Chief Executives,Agency staff provision,03.10.2017,5100940699,"£6,648.92",Hays Personnel
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.10.2017,5100940655,£606.61,Redacted Personal Information
