Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716304,"£1,339.50",Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716342,"£1,089.53",Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716341,£997.67,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716344,£865.48,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716373,£857.47,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716311,£849.58,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716274,£771.56,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716343,£749.81,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Electricity,02.01.2020,1906716331,£563.04,Scottish & Southern Energy Plc
Manchester City Council,Manchester Leisure,Contract Cleaning - External,02.01.2020,5101067579,"£1,916.48",GTS Steam Cleaners
Manchester City Council,Manchester Leisure,Equipment,02.01.2020,5101067672,£735.00,Failsworth Electrical Ltd
Manchester City Council,Manchester Leisure,Grant Expenditure,02.01.2020,5101067670,"£2,888.17",Ladybarn Community Hub
Manchester City Council,Manchester Leisure,Grant Expenditure,02.01.2020,5101067570,£530.00,Together One CIC
Manchester City Council,Manchester Leisure,Grant Expenditure,02.01.2020,5101067571,£500.00,Thrive Manachester
Manchester City Council,Hospitality + Trading Services,Electricity,02.01.2020,1906716305,"£1,159.45",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.01.2020,1906716355,£960.52,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.01.2020,1906716442,£716.79,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Repairs to Hired Vehicles,02.01.2020,5101067629,"£1,077.84",Advanced Vehicle Technicians Ltd
Manchester City Council,Adult Social Care,Other Indirect Employee Expenses,02.01.2020,5101067614,£700.00,Positive Steps Oldham
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716312,"£2,923.96",Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716261,£704.82,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716417,£684.21,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716296,£606.36,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716461,£594.87,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716288,£579.62,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716549,£546.39,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.01.2020,1906716357,£533.68,Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906703050,"£3,908.09",Castlepark Estates
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906711232,"£2,193.00",The Lettings Room Head Office
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906704975,"£1,894.00",Manchester Letting
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906713985,"£1,390.00",Clear Choice Properties
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906711229,"£1,071.00",Manchester Letting
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906711226,"£1,062.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906711218,£900.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906712385,£707.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906711230,£600.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.01.2020,1906711233,£519.92,Manchester Letting
Manchester City Council,Adult Social Care,Coach Hire,02.01.2020,5101067654,"£4,080.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Coach Hire,02.01.2020,5101067655,"£3,850.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Signers/Interpreters Fees,02.01.2020,1906700569,£677.22,LITS Ltd
Manchester City Council,Adult Social Care,Other Professional Fees,02.01.2020,5101067589,"£5,225.00",Max Turton Education
Manchester City Council,Adult Social Care,Licences Expenditure,02.01.2020,5101067683,£975.00,One Education Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,02.01.2020,5101067574,"£34,147.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Health Authorities Third Party Payments,02.01.2020,5101067686,"£2,699.40",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Voluntary Organisations Third Party Payments,02.01.2020,5101067576,"£498,000.00","CGL - Change, Grow, Live"
Manchester City Council,Adult Social Care,Voluntary Organisations Third Party Payments,02.01.2020,5101067576,"£44,308.08","CGL - Change, Grow, Live"
Manchester City Council,Adult Social Care,Voluntary Organisations Third Party Payments,02.01.2020,5101067635,"£17,342.11",The Boaz Trust
Manchester City Council,Adult Social Care,Voluntary Organisations Third Party Payments,02.01.2020,5101067569,"£4,993.58",Manchester Settlement
Manchester City Council,Adult Social Care,Other Establishments Third Party Payments,02.01.2020,5101067565,"£4,893.00",Turning Point
Manchester City Council,Adult Social Care,Other Establishments Third Party Payments,02.01.2020,5101067563,"£3,495.00",Turning Point
Manchester City Council,Adult Social Care,Other Establishments Third Party Payments,02.01.2020,5101067593,"£1,388.46",Fairfield Care Ltd
Manchester City Council,Adult Social Care,Other Establishments Third Party Payments,02.01.2020,5101067596,"£1,214.56",Fairfield Care Ltd
Manchester City Council,Adult Social Care,Other Establishments Third Party Payments,02.01.2020,5101067601,£684.00,Fairfield Care Ltd
Manchester City Council,Adult Social Care,Other Establishments Third Party Payments,02.01.2020,5101067602,£684.00,Fairfield Care Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,02.01.2020,5101067566,"£1,324.13",Child Action Northwest
Manchester City Council,Adult Social Care,Supporting People Payments,02.01.2020,5101067566,£861.31,Child Action Northwest
Manchester City Council,Adult Social Care,Supported Accommodation Payments,02.01.2020,5101067603,£938.12,Great Places Housing Association
Manchester City Council,Adult Social Care,Personal Needs of Residents -Children's Allowances,02.01.2020,5101067684,"£2,280.30",Companion Support Services Ltd
Manchester City Council,Adult Social Care,Personal Needs of Residents -Children's Allowances,02.01.2020,5101067661,"£1,087.20",Stepping Stone Projects
Manchester City Council,Adult Social Care,Legal Fees,02.01.2020,1906711225,"£1,600.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Legal Fees,02.01.2020,5101067676,£800.00,Cornerstone Barristers
Manchester City Council,Adult Social Care,Legal Fees,02.01.2020,5101067674,£500.00,Kings Chambers
Manchester City Council,Corporate Services,Electricity,02.01.2020,1906716281,"£1,106.58",Scottish & Southern Energy Plc
