Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,General Payments not otherwise categorised,03.06.2013,5100644264,"£5,000.00",Stockport Metropolitan Borough
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644288,£799.45,Bs Project Services Ltd T/A
Manchester City Council,Regeneration Finance,Agency staff provision,03.06.2013,5100644288,£713.58,Bs Project Services Ltd T/A
Manchester City Council,Adult Social Care,Agency staff provision,03.06.2013,5100644273,"£214,889.64",Central Manchester University Hosp
Manchester City Council,Chief Executives,Agency staff provision,03.06.2013,5100644309,"£1,598.45",Reed Employment Plc
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,"£3,813.11",Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,"£1,371.24",Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,"£1,312.64",Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,£913.15,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,£904.80,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,£730.52,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,£730.52,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,£521.15,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.06.2013,5100644293,£512.40,Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,03.06.2013,5100644293,"£1,831.20",Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,03.06.2013,5100644263,£809.93,TechNET IT Recruitment Ltd
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,03.06.2013,5100644306,"£50,280.48",Manchester Working Ltd
Manchester City Council,Corporate Services,Electricity,03.06.2013,1903676975,"£6,672.37",Bruntwood Estates Alpha
Manchester City Council,Corporate Services,Electricity,03.06.2013,1903600672,"£6,079.69",Bruntwood Estates Alpha
Manchester City Council,Corporate Services,Rents,03.06.2013,1903552262,"£10,980.48",Bruntwood 2000 Alpha Portfolio Ltd
