Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.01.2017,5100896788,"£4,000.00",NWFED
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.01.2017,5100896797,"£2,500.00",Somali Golden Centre of Opps
Manchester City Council,Manchester Leisure,Professional fees,03.01.2017,1905398432,£790.00,305 Media
Manchester City Council,Hospitality + Trading Services,Professional fees,03.01.2017,1905418146,"£25,000.00",GG Machinery Ltd c/o Taylors Sol
Manchester City Council,Hospitality + Trading Services,Rents,03.01.2017,1905409069,"£28,182.25",CBRE Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,03.01.2017,5100896773,"£1,209.00",Fleet Dynamic Consultancy Ltd
Manchester City Council,Environment and Operations,Construction Works,03.01.2017,5100896806,"£28,361.30",Gaist Solutions Ltd
Manchester City Council,Adult Social Care,Equipment,03.01.2017,5100896795,"£4,366.50",Drive Devilbiss Healthcare Ltd
Manchester City Council,Adult Social Care,Equipment,03.01.2017,5100896833,£574.00,Bentley Fielden Ltd
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,03.01.2017,5100896776,-£563.01,Keepmoat Regeneration (Bramall) Ltd
Manchester City Council,Adult Social Care,Furniture,03.01.2017,5100896821,£553.75,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,03.01.2017,5100896842,"£9,108.00",Learning Partnerships
Manchester City Council,Adult Social Care,Payments for services,03.01.2017,5100877314,£937.12,The Together Trust
Manchester City Council,Adult Social Care,Professional fees,03.01.2017,1905418180,"£34,880.00",MTFC Innovation LLP
Manchester City Council,Adult Social Care,Professional fees,03.01.2017,1905410259,£816.00,Bromleys Solicitors LLP
Manchester City Council,Adult Social Care,Professional fees,03.01.2017,1905392365,£800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.01.2017,1905371830,£735.00,Otten Penna Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.01.2017,5100896840,£716.63,Creative Support Ltd
Manchester City Council,Adult Social Care,Public Transport,03.01.2017,5100896789,"£1,120.00",Transport for Greater Manchester
Manchester City Council,Adult Social Care,Rents,03.01.2017,1905415602,£600.00,Manchester Letting
Manchester City Council,Adult Social Care,Third party payments to Health Authority,03.01.2017,1905415230,"£6,393.00",Royal Liverpool & B/green UH NHS T
Manchester City Council,Adult Social Care,Third party payments to Health Authority,03.01.2017,1905415231,£864.08,Calderdale and Huddersfield NHS FT
Manchester City Council,Adult Social Care,Legal Fees,03.01.2017,1905418179,"£2,870.00",Liberata
Manchester City Council,Adult Social Care,Legal Fees,03.01.2017,1905418178,"£5,030.00",Liberata
Manchester City Council,Adult Social Care,Legal Fees,03.01.2017,1905418177,"£6,620.00",Liberata
Manchester City Council,Adult Social Care,Legal Fees,03.01.2017,1905418169,"£22,030.00",Liberata
Manchester City Council,Housing General Fund,Capital Receipts,03.01.2017,1905415648,"£12,862.50",Redrow Homes Lancashire
Manchester City Council,Housing General Fund,Surplus property Fees,03.01.2017,1905415202,"£4,800.00",Tony Broad Associates
Manchester City Council,Housing General Fund,Surplus property Fees,03.01.2017,1905415218,"£1,989.60",Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Fees,03.01.2017,1905415220,"£1,741.20",Redacted Personal Information
Manchester City Council,Housing General Fund,Surplus property Fees,03.01.2017,1905415221,£898.80,Gortonvilla Walk Management Co Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,03.01.2017,5100896787,"£2,008.40",Pts Plumbing Trade Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,03.01.2017,5100896778,£651.37,Pts Plumbing Trade Supplies
Manchester City Council,Chief Executives,I T Provision,03.01.2017,5100896829,"£3,680.00",XMA Limited
Manchester City Council,Chief Executives,Landline Telephone Charges,03.01.2017,1905398421,£762.15,Daisy Communications Ltd
Manchester City Council,Chief Executives,Mobilephone Charges,03.01.2017,1905364010,"£21,890.45",EE/T-Mobile
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.01.2017,1905415211,£550.00,All Tomorrow's Pixels
Manchester City Council,Chief Executives,Legal Fees,03.01.2017,5100896779,£600.00,Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,03.01.2017,1905418170,"£7,022.48",Liberata
Manchester City Council,Chief Executives,Compensation Payments,03.01.2017,1905418174,"£15,795.00",Liberata
Manchester City Council,Regeneration Finance,Professional fees,03.01.2017,5100896780,"£2,956.80",P Mcguinness & Co Ltd
Manchester City Council,Collection Fund,NNDR Receipts,03.01.2017,1905418167,"£3,734,643.00",DCLG
Manchester City Council,General Fund,COM085 Enterprise Zone Relief Grant,03.01.2017,1905418167,"-£893,895.00",DCLG
Manchester City Council,Manchester Leisure,Equipment,04.01.2017,5100896871,"£4,290.00",Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Equipment,04.01.2017,5100896903,"£1,951.60",Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Equipment,04.01.2017,5100896915,"£1,026.00",B & S Chains (Midlands) Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,04.01.2017,5100896865,£555.00,Cornflower Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,04.01.2017,5100896917,"£2,500.00",Community Minded Ltd
Manchester City Council,Manchester Leisure,Grant Payments,04.01.2017,1905409383,"£4,000.00",N-Gage Project
Manchester City Council,Manchester Leisure,Grant Payments,04.01.2017,1905415061,"£3,756.00",Community Minded Ltd
Manchester City Council,Manchester Leisure,Grant Payments,04.01.2017,1905415062,"£3,000.00",Wythenshawe Amateurs F C
Manchester City Council,Manchester Leisure,Grant Payments,04.01.2017,1905409903,"£2,391.98",Royal Oak Community Centre
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,04.01.2017,5100896845,"£1,246.60",E Smith & Son (Nurserymen)
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,04.01.2017,5100896846,"£1,138.20",E Smith & Son (Nurserymen)
Manchester City Council,Manchester Leisure,Library Materials Acquisition,04.01.2017,1905418214,£938.29,Nelson Microfilm Ltd
Manchester City Council,Manchester Leisure,Library Materials Acquisition,04.01.2017,1905418199,£612.37,Askews and Holts
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,04.01.2017,5100896910,"£1,100.00",GTS Steam Cleaners
Manchester City Council,Manchester Leisure,Special Events,04.01.2017,5100893254,"£1,540.00",Redacted Personal Information
Manchester City Council,Environment and Operations,Construction Works,04.01.2017,5100896884,£500.00,Transport for Greater Manchester
Manchester City Council,Adult Social Care,Supporting People Payments,04.01.2017,5100896796,"£4,166.67",ACORN Recovery Projects
Manchester City Council,Adult Social Care,Supporting People Payments,04.01.2017,5100896798,"£4,166.67",ACORN Recovery Projects
Manchester City Council,Adult Social Care,Supporting People Payments,04.01.2017,5100896800,"£4,166.67",ACORN Recovery Projects
Manchester City Council,Adult Social Care,Supporting People Payments,04.01.2017,5100896851,£817.84,St.Vincent'S Housing Association
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.01.2017,5100896890,"£25,036.65",Remedi
Manchester City Council,Adult Social Care,Travel,04.01.2017,1905364312,"£2,729.75",R.S.P. Ltd Br Business Systems Ltd
Manchester City Council,Adult Social Care,Travel,04.01.2017,1905364312,"£1,364.85",R.S.P. Ltd Br Business Systems Ltd
Manchester City Council,Adult Social Care,Legal Fees,04.01.2017,1905415060,"£1,215.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Legal Fees,04.01.2017,1905417860,"£2,820.00",Cheadle Medicolegal Services Ltd
Manchester City Council,Adult Social Care,Compensation Payments,04.01.2017,1905411290,"£9,300.00",Simpson Millar LLP
Manchester City Council,Adult Social Care,Compensation Payments,04.01.2017,1905415604,"£10,000.00",Simpson Millar LLP
Manchester City Council,Adult Social Care,Compensation Payments,04.01.2017,1905415603,"£18,000.00",Simpson Millar LLP
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,04.01.2017,5100896877,"£1,055.45",Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,04.01.2017,5100896877,£900.00,Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,04.01.2017,5100896877,£646.00,Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season Ticket Loan Scheme,04.01.2017,5100896877,£522.00,Transport for Greater Manchester
Manchester City Council,Chief Executives,Agency staff provision,04.01.2017,5100896785,"£1,643.58",Bs Project Services Ltd T/A
Manchester City Council,Chief Executives,Grant and subscriptions awarded,04.01.2017,5100896850,"£23,000.00",Manchester Craft and Design Ltd
Manchester City Council,Regeneration Finance,Equipment,04.01.2017,5100896841,"£5,390.00",Falcon Foodservice Equipment
Manchester City Council,Regeneration Finance,Consultants Fees,04.01.2017,5100896899,"£3,500.00",Ekos Consulting (Uk) Ltd
Manchester City Council,Regeneration Finance,Professional fees,04.01.2017,5100896853,£540.30,McKenzie Sports Architecture Ltd
Manchester City Council,Regeneration Finance,Rents,04.01.2017,1905415959,"£10,468.36",Danish UK Property Management Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,05.01.2017,5100896924,"£4,938.00",Ebsford Environmental Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,05.01.2017,5100896932,"£1,543.28",United Utilities Water Plc
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,05.01.2017,5100896922,"-£4,938.00",Ebsford Environmental Ltd
Manchester City Council,Manchester Leisure,Construction Works,05.01.2017,5100897077,"£6,554.00",Jupiter Play & Leisure Ltd
Manchester City Council,Manchester Leisure,Construction Works,05.01.2017,5100897074,"-£6,554.00",Jupiter Play & Leisure Ltd
Manchester City Council,Manchester Leisure,Equipment,05.01.2017,5100897049,£794.50,Framing Manchester Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,05.01.2017,5100896977,"£2,227.64",Manchester Jewellers Network
Manchester City Council,Manchester Leisure,Grant Payments,05.01.2017,1905422012,"£3,500.00",Close Neighbours Residents Assoc
Manchester City Council,Manchester Leisure,Grant Payments,05.01.2017,1905421912,"£2,200.00",Wythenshawe Forum Trust Ltd
Manchester City Council,Manchester Leisure,Grant Payments,05.01.2017,1905422009,"£1,800.00",The Willows Primary School Academy
Manchester City Council,Manchester Leisure,Grant Payments,05.01.2017,1905421911,"£1,000.00",Proud 2 b Parents CIC
Manchester City Council,Manchester Leisure,Professional fees,05.01.2017,5100897050,"£8,538.00",Cheshire Contracts
Manchester City Council,Manchester Leisure,Professional fees,05.01.2017,5100897048,£973.00,Framing Manchester Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,05.01.2017,5100897146,"£9,748.30",H & C Plant Hire Ltd
Manchester City Council,Environment and Operations,Construction Works,05.01.2017,5100897073,"£15,996.00",Lock It Safe Ltd
Manchester City Council,Environment and Operations,Construction Works,05.01.2017,5100897076,£605.00,Lock It Safe Ltd
Manchester City Council,Environment and Operations,Construction Works,05.01.2017,5100897075,-£605.00,Lock It Safe Ltd
Manchester City Council,Environment and Operations,Construction Works,05.01.2017,5100897072,"-£15,996.00",Lock It Safe Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,05.01.2017,5100896939,"£14,306.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Compensation Payments,05.01.2017,1905421910,"£2,500.00",Thompsons Solicitors
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,05.01.2017,5100897066,£675.00,Ashbury Meadow Primary School
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,05.01.2017,5100897058,"£213,812.08",Refugee Action
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,05.01.2017,5100897056,"£50,277.84",Refugee Action
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,05.01.2017,5100897039,"£1,426.50",Wrixon Care
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896991,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896994,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897022,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897023,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897024,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897025,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897026,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897027,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897028,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897029,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897030,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897031,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897032,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897033,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897034,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100897035,"£2,684.20",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896943,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896945,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896947,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896949,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896950,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896953,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896955,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896956,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896965,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896967,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896970,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896978,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896980,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896981,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896982,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896989,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.01.2017,5100896993,"£2,052.60",The Together Trust
Manchester City Council,Adult Social Care,Professional fees,05.01.2017,5100897069,"£8,675.00",Penna PLC
Manchester City Council,Adult Social Care,Professional fees,05.01.2017,5100897071,"£4,650.00",Penna PLC
Manchester City Council,Adult Social Care,Professional fees,05.01.2017,5100897080,"£2,212.50",Museum of Science & Industry
Manchester City Council,Adult Social Care,Professional fees,05.01.2017,1905411288,£663.23,Advanced Child Care Assessments
Manchester City Council,Adult Social Care,Training and Development,05.01.2017,5100897114,"£4,116.00",One Education Ltd
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2017,5100897036,"£4,704.00",Galaxy Cars
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2017,5100897070,"£3,771.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2017,5100897052,"£2,625.00",Community Transport
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2017,5100897043,"£1,870.00",DMC Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2017,5100897044,"£1,568.00",DMC Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2017,5100897041,"£1,040.00",DMC Travel
Manchester City Council,Adult Social Care,Travel,05.01.2017,1905417863,"£2,129.50",R.S.P. Ltd Br Business Systems Ltd
Manchester City Council,Adult Social Care,Travel,05.01.2017,1905417863,£673.80,R.S.P. Ltd Br Business Systems Ltd
Manchester City Council,Corporate Services,Compensation,05.01.2017,1905422840,"£3,750.00",Redacted Personal Information
Manchester City Council,Corporate Services,Landline Telephone Charges,05.01.2017,1905417819,"£4,036.70",Vodafone (Ex C&W)
Manchester City Council,Corporate Services,Professional fees,05.01.2017,5100896875,"£44,286.26",Turner & Townsend Project
Manchester City Council,Corporate Services,Professional fees,05.01.2017,5100896888,"£1,650.00",Keelagher Okey Associates Ltd t/a
Manchester City Council,Corporate Services,Tele Conferencing,05.01.2017,1905409112,"£1,608.68",BT Conferencing Services
Manchester City Council,Corporate Services,Transport Taxis,05.01.2017,1905423012,"£5,000.00",Street Cars
Manchester City Council,Corporate Services,Transport Taxis,05.01.2017,1905423013,"£5,000.00",Street Cars
Manchester City Council,Corporate Services,Transport Taxis,05.01.2017,1905423014,"£5,000.00",Street Cars
Manchester City Council,Corporate Services,Transport Taxis,05.01.2017,1905423011,"£2,605.30",Street Cars
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2017,5100897112,"-£12,707.67",Turner & Townsend Cost
Manchester City Council,Housing Revenue Account,Professional fees,05.01.2017,5100897046,"£7,575.00",Roger Hannah & Co
Manchester City Council,Chief Executives,Advertising,05.01.2017,5100897067,"£4,700.00",North West Media Ltd
Manchester City Council,Chief Executives,Agency staff provision,05.01.2017,5100897082,"£2,747.93",Semester Recruitment Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,05.01.2017,1905417864,"£2,660.00",Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,05.01.2017,1905417867,"£2,400.00",Stephen Saltissi Med/ Services Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,05.01.2017,1905415600,"£1,148.10",Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,05.01.2017,1905409906,£665.85,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,05.01.2017,1905409915,£654.25,Redacted Personal Information
