Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Advertising,01.08.2011,5100479476,900,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,01.08.2011,5100479474,900,MediaCo Outdoor Limited
Manchester City Council,Chief Executives,Advertising,01.08.2011,5100471140,"7,820.45",MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,01.08.2011,5100471140,"4,117.23",MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,01.08.2011,5100471137,"4,060.29",MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,01.08.2011,5100471137,"2,321.17",MEN Media Ltd
Manchester City Council,Childrens Services,Agency staff provision,01.08.2011,5100471188,"4,974.52",Hays Personnel
Manchester City Council,Chief Executives,Agency staff provision,01.08.2011,5100478447,"1,600.00",Consult R Us Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.08.2011,5100471104,"6,830.59",Semester Recruitment Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.08.2011,1902731900,816.98,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.08.2011,1902731729,542.21,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.08.2011,1902731874,509.71,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.08.2011,1902731877,500,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.08.2011,5100471095,"1,232.50",Robert Horne Group
Manchester City Council,Housing General Fund,Building Works,01.08.2011,1902682735,"1,800.00",Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902731833,"1,129.48",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902731915,"1,121.64",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902732033,959.66,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902731942,933.06,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902731803,665.91,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902732026,546.04,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902731811,501.76,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902731990,716,Coca-Cola & Enterprises Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.08.2011,1902731820,613.86,Ralph Livesey Ltd
Manchester City Council,Chief Executives,Cleaning Equipment and Materials,01.08.2011,1700021908,-514.84,Manchester Airport Plc
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,01.08.2011,1902731940,608.61,Arco Group Ltd
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,01.08.2011,5100471195,"4,452.45",E & E Workwear
Manchester City Council,Hospitality + Trading Services,Compensation Payments,01.08.2011,1902730413,"5,800.00",Simpsons Solicitors
Manchester City Council,Adult Social Care,Compensation Payments,01.08.2011,1902639969,"20,000.00",J Arnold Hancock Solicitors
Manchester City Council,Highways Services,Compensation Payments,01.08.2011,1902639421,"1,300.00",Redacted Personal Information
Manchester City Council,Highways Services,Compensation Payments,01.08.2011,1902730598,"1,000.00",The Clarke Partnership
Manchester City Council,Manchester Leisure,Consultants Fees,01.08.2011,5100479431,"5,350.00",Ekos Consulting (Uk) Ltd
Manchester City Council,Adult Social Care,Electricity,01.08.2011,1902730458,"1,837.36",E-On
Manchester City Council,Manchester Leisure,Equipment,01.08.2011,1902659980,"1,719.19",World of water
Manchester City Council,Hospitality + Trading Services,Equipment,01.08.2011,5100471114,883,Bradburn Equipment Limited
Manchester City Council,Adult Social Care,Equipment,01.08.2011,5100471144,"1,008.71",Adt Fire & Security Plc
Manchester City Council,Childrens Services,Equipment,01.08.2011,5100471141,"15,000.00",LMS Music Supplies
Manchester City Council,Chief Executives,Equipment,01.08.2011,1902690244,"1,372.40",R.E.V. Gomm Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,01.08.2011,1902690196,760,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,01.08.2011,1902690194,760,Redacted Personal Information
Manchester City Council,Childrens Services,Furniture,01.08.2011,5100471156,652.02,The Furnishing Service Ltd
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.08.2011,1902731018,765,Benchill Community Centre
Manchester City Council,Chief Executives,Grant and subscriptions awarded,01.08.2011,1902638149,"2,693.30",Blackley In Bloom
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,01.08.2011,5100471114,697,Bradburn Equipment Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,01.08.2011,5100471237,"8,541.97",Ashtead Plant Hire
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,01.08.2011,5100471229,"8,165.46",Ashtead Plant Hire
Manchester City Council,Environment and Operations,I T Provision,01.08.2011,5100471086,"4,178.77",Lalpac Ltd
Manchester City Council,Adult Social Care,I T Provision,01.08.2011,5100471122,"2,605.60",Panztel (Uk) Limited
Manchester City Council,Chief Executives,I T Provision,01.08.2011,5100478025,"2,830.00",Amtec Computer Corporation Ltd
Manchester City Council,Chief Executives,I T Provision,01.08.2011,5100471151,"2,400.00",Nectar Creative Ltd
Manchester City Council,Insurance Fund,Insurance,01.08.2011,1902683033,"6,100.00",Leo Abse & Cohen Sol
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,01.08.2011,5100471113,575,Bradburn Equipment Limited
Manchester City Council,Childrens Services,Landline Telephone,01.08.2011,5100479360,"2,440.00",Intrinsic Technology Limited
Manchester City Council,Highways Services,Compensation Payments,01.08.2011,1902690734,"9,192.08",Lyons Wilson Solicitors
Manchester City Council,Childrens Services,Payments for services,01.08.2011,5100471162,"2,218.00",Manchester Settlement
Manchester City Council,Childrens Services,Payments for services,01.08.2011,5100471160,"1,745.85",The Together Trust
Manchester City Council,Childrens Services,Payments for services,01.08.2011,5100471161,"1,745.85",The Together Trust
Manchester City Council,Chief Executives,Payments for services,01.08.2011,5100471097,614,Priory Healthcare
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,01.08.2011,5100471101,"50,000.00",Rosgal Ltd
Manchester City Council,Housing Revenue Account,Postage,01.08.2011,1902703304,678.07,Royal Mail Group Ltd
Manchester City Council,Manchester Leisure,Printing,01.08.2011,1902643853,"1,634.00",Orion Secure Print Systems
Manchester City Council,Chief Executives,Printing,01.08.2011,5100472714,"7,105.00",Hudson & Pearson
Manchester City Council,Childrens Services,Private Finance and Public Private partnership initiatives,01.08.2011,5100479413,"44,992.25",Manchester School Services Limited
Manchester City Council,Childrens Services,Private Finance and Public Private partnership initiatives,01.08.2011,5100479426,"1,804.00",Manchester School Services Limited
