Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,03.04.2017,5100913049,"£4,324.81",Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.04.2017,5100913116,"£3,219.31",F.R.Sharrock Ltd
Manchester City Council,Hospitality + Trading Services,Machinery and equipment repairs,03.04.2017,5100913115,£542.29,F.R.Sharrock Ltd
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,03.04.2017,5100913037,"£20,353.06",Manor Academy
Manchester City Council,Adult Social Care,Payment of School Budget Share,03.04.2017,5100913046,"£13,466.66",Meade Hill School
Manchester City Council,Adult Social Care,Transport Coach Hire,03.04.2017,5100913101,"£2,461.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,03.04.2017,5100913082,"£2,415.00",Mallons Minibus Travel
Manchester City Council,Adult Social Care,Payments for services,03.04.2017,5100913029,"£1,040.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,03.04.2017,5100913028,£780.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,03.04.2017,1905539691,£690.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,03.04.2017,5100913026,£592.00,Eam Home Care Ltd
Manchester City Council,Adult Social Care,Payments for services,03.04.2017,5100913027,£592.00,Eam Home Care Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2017,5100913073,£578.06,Southway Housing Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2017,5100913074,£578.06,Southway Housing Trust
Manchester City Council,Adult Social Care,Transport Coach Hire,03.04.2017,5100913096,"-£2,461.00",Redacted Personal Information
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,03.04.2017,1905539692,"£59,500.00",H M Revenues and Customs
Manchester City Council,Corporate Services,Professional fees,03.04.2017,5100913105,"£9,900.00",Nexus Real Estate
Manchester City Council,Housing General Fund,Building Works,03.04.2017,5100913097,"£43,648.37",Southway Housing Trust
Manchester City Council,Chief Executives,Agency staff provision,03.04.2017,5100913062,"£27,846.76",SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.04.2017,5100913094,"£4,894.05",Sanctuary Social Care
