Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,01.04.2015,5100783929,"£4,800.00",House Of Grumpy Ltd
Manchester City Council,Adult Social Care,Hire of Premises,01.04.2015,5100783810,"£1,177.10",Northmoor Community Association
Manchester City Council,Adult Social Care,Payments for services,01.04.2015,5100783803,"£2,080.00",Arch Initiatives
Manchester City Council,Chief Executives,Agency staff provision,01.04.2015,1904579027,"£11,000.00",DWF LLP
Manchester City Council,Chief Executives,Agency staff provision,01.04.2015,1700056026,"-£11,000.00",DWF LLP
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,01.04.2015,5100783822,"£1,800.00",Political Skills Forum
Manchester City Council,Chief Executives,Training and Development,01.04.2015,1904578953,"£1,725.00",Redacted Personal Information
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.04.2015,5100783817,"£1,726.01",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.04.2015,5100783815,"£1,151.49",JTC Furniture Group
Manchester City Council,Manchester Leisure,Equipment,01.04.2015,5100783796,"£2,522.85",Clarity Retail Systems Limited
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,01.04.2015,1904579144,"£2,710.00",Odd Arts
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,01.04.2015,1904579054,£800.00,Friends of Beech Road Park
Manchester City Council,Regeneration Finance,Professional fees,01.04.2015,5100783804,£758.39,Marketing Manchester
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,01.04.2015,5100783798,"£2,536.00",Marketing Manchester
Manchester City Council,Adult Social Care,Contract Cleaning External,02.04.2015,5100784109,"£13,272.00",Brighter Beginnings (Cheetham)
Manchester City Council,Adult Social Care,Contract Cleaning External,02.04.2015,5100784108,"£3,556.00",Brighter Beginnings (Cheetham)
Manchester City Council,Adult Social Care,Payments for services,02.04.2015,5100783935,"£1,987.50",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Payments for services,02.04.2015,5100783959,"£1,020.00",Manchester Settlement
Manchester City Council,Adult Social Care,Rents,02.04.2015,5100783972,"£2,390.40",Paint Pots (Manchester) Ltd
Manchester City Council,Adult Social Care,Rents,02.04.2015,5100783973,£598.00,Paint Pots (Manchester) Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,02.04.2015,5100783904,"£19,091.41",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.04.2015,5100783904,"£16,642.92",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.04.2015,5100783904,"£13,934.63",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.04.2015,5100783904,"£8,604.09",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.04.2015,5100783904,"£7,315.09",Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,02.04.2015,5100783904,"£5,521.14",Riverside ECHG
