Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Proffesional fees,01.11.2011,5100494581,"5,000.00",International Sport Group Limited
Manchester City Council,Hospitality + Trading Services,Grant and subscriptions awarded,01.11.2011,5100494564,"1,995.00",Association For Public
Manchester City Council,Hospitality + Trading Services,Landline Telephone,01.11.2011,1902780612,972.33,BT PLC
Manchester City Council,Environment and Operations,Proffesional fees,01.11.2011,5100494567,700,Redacted Personal Information
Manchester City Council,Adult Social Care,Equipment,01.11.2011,5100494490,545.7,Aidapt Bathrooms Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.11.2011,5100494510,"140,439.64",Bramall Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.11.2011,5100494511,"107,446.69",Bramall Construction Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.11.2011,5100494509,"7,393.26",Bramall Construction Ltd
Manchester City Council,Childrens Services,Proffesional fees,01.11.2011,1902821491,"7,181.65",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Training and Development,01.11.2011,1902832437,"5,979.86",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Rents,01.11.2011,1902839149,"5,670.00",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Training and Development,01.11.2011,1902821491,"4,948.20",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Training and Development,01.11.2011,1902839149,"4,948.20",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Fixtures and Fitting,01.11.2011,1902839149,"3,640.00",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Proffesional fees,01.11.2011,1902839149,"3,057.60",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Fixtures and Fitting,01.11.2011,1902821491,"2,370.00",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Proffesional fees,01.11.2011,1902832437,"1,910.45",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Foster Payments,01.11.2011,1902839149,"1,282.80",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Foster Payments,01.11.2011,1902862964,"1,080.00",Redacted Personal Information
Manchester City Council,Childrens Services,Personal needs of client,01.11.2011,1902832437,641,Barnardos Manchester Leaving Care S
Manchester City Council,Corporate Services,Water - Unmetered,01.11.2011,1902861703,628.92,United Utilities Water Plc
Manchester City Council,Housing General Fund,Surplus property Fees,01.11.2011,1902862617,"5,700.00",Impey & Company Limited
Manchester City Council,Housing Revenue Account,Landline Telephone,01.11.2011,1902862398,"1,439.00",BT PLC
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494579,"9,219.29",Bs Project Services Ltd T/A
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494556,"4,522.18",HBHC Synergy Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494582,"3,789.08",HBHC Synergy Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494551,"3,274.95",Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494587,"3,264.89",Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494573,"2,879.30",HBHC Synergy Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494583,"2,554.84",Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.11.2011,5100494590,"2,269.09",Sellick Partnership (Legal) Ltd
