Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Corporate Services,Non Housing Rent Receipts,01.03.2011,1700019170,"-8,000.00",Greycroft Holdings Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.03.2011,5100426349,"-3,677.85",Marshalls Mono Ltd
Manchester City Council,Adult Social Care,Transport Taxis,01.03.2011,5100424648,540,Teletaxis Accounts Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,01.03.2011,5100426330,715.5,Cygnet Springside
Manchester City Council,Childrens Services,Catering,01.03.2011,5100426387,832.2,Luther King House Educational Trust
Manchester City Council,Adult Social Care,Equipment,01.03.2011,5100426288,"1,037.75",Sunridge Upholstery Ltd
Manchester City Council,Childrens Services,Hire of Premises,01.03.2011,5100426387,"1,219.80",Luther King House Educational Trust
Manchester City Council,Environment and Operations,Building Materials for direct delivery,01.03.2011,5100426359,"1,480.37",Killgerm Chemicals Ltd
Manchester City Council,Environment and Operations,Hire of Machinery,01.03.2011,5100426545,"1,698.00",A1 Drainmasters Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,01.03.2011,5100426546,"1,698.00",A1 Drainmasters Ltd
Manchester City Council,Chief Executives,Hire of Equipment,01.03.2011,5100420579,"1,715.33",RMD Kwikform Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,01.03.2011,5100426455,"5,631.54",Manchester Van Hire Ltd
Manchester City Council,Insurance Fund,Insurance,01.03.2011,1902503340,"9,750.00",Glaisyers Solicitors
Manchester City Council,Adult Social Care,Home Care ,01.03.2011,1902506938,"94,894.30",Allied Healthcare Group Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,01.03.2011,5100426385,"100,000.00",Cityco
Manchester City Council,Childrens Services,Proffesional fees,02.03.2011,5100426447,"-3,000.00",Bauer Radio Ltd
Manchester City Council,Corporate Services,Hire of Equipment,02.03.2011,5100426457,"-1,342.66",Computerland Uk Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,02.03.2011,5100426380,"-1,059.65",Cruden Group Ltd
Manchester City Council,Highways Services,Legal Fees,02.03.2011,5100426603,-500,Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments for services,02.03.2011,5100426355,500,Wythenshawe Community Farm
Manchester City Council,Highways Services,Legal Fees,02.03.2011,5100426582,500,Redacted Personal Information
Manchester City Council,Highways Services,Compensation Payments,02.03.2011,1902506525,505,Department For Work & Pensions
Manchester City Council,Highways Services,Compensation Payments,02.03.2011,1902506443,547,Department For Work & Pensions
Manchester City Council,Chief Executives,Agency staff provision,02.03.2011,5100426681,559.44,Sanctuary Social Care
Manchester City Council,Childrens Services,Mobilephone Charges,02.03.2011,1902307343,581.81,T-Mobile
Manchester City Council,Highways Services,Legal Fees,02.03.2011,5100426650,600,Redacted Personal Information
Manchester City Council,Adult Social Care,Furniture,02.03.2011,5100426622,615.51,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,02.03.2011,5100371264,650,Robinsons Hygiene Services Ltd
Manchester City Council,Adult Social Care,Furniture,02.03.2011,5100426629,699.12,The Furnishing Service Ltd
Manchester City Council,Childrens Services,Internal Repairs and Maintenance for buildings,02.03.2011,5100426594,710.15,CEM Catering Equipment
Manchester City Council,Childrens Services,Vehicle contract hire and leases,02.03.2011,5100426595,744.82,Arnold Clark Finance Limited
Manchester City Council,Manchester Leisure,Vehicle Plant Furniture and Equipment,02.03.2011,1902506509,750,PROFFITTS
Manchester City Council,Chief Executives,Grant and subscriptions awarded,02.03.2011,1902506555,766.63,Crumpsall and Cheetham
Manchester City Council,Adult Social Care,Rents,02.03.2011,5100426797,772,Cascade Homes Ltd
Manchester City Council,Adult Social Care,Rents,02.03.2011,5100426798,772,Cascade Homes Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.03.2011,5100426728,827.5,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.03.2011,5100426731,827.5,Morgan Hunt Public Sector Ltd
Manchester City Council,Childrens Services,Proffesional fees,02.03.2011,1902506455,848.37,Slater Heelis Collier Littler Solic
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,02.03.2011,5100426679,863.44,Arco Group Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.03.2011,5100426625,929,Entrust Social Care
