Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02.09.2019,5101048872,£500.00,The Monastery Manchester Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02.09.2019,5101048873,£540.00,Station South CIC
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02.09.2019,5101048877,"£1,000.00",Sick Productions Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02.09.2019,5101048874,"£2,000.00",Beech Road Association of Traders
Manchester City Council,Adult Social Care,Professional fees,02.09.2019,5101048843,£530.00,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Foster Payments,02.09.2019,1906589603,£609.55,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,02.09.2019,1906589604,£773.14,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.09.2019,5101048864,"£1,193.75",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Payments for services,02.09.2019,5101048837,"£1,540.00",Kaleidoscope Project
Manchester City Council,Adult Social Care,Payments for services,02.09.2019,5101048855,"£1,540.00",Kaleidoscope Project
Manchester City Council,Adult Social Care,Professional fees,02.09.2019,5101048839,"£1,562.25",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,02.09.2019,5101048846,"£1,602.86",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,02.09.2019,5101048852,"£1,634.71",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Rents,02.09.2019,5101048851,"£2,156.73",MJ Rental Ltd
Manchester City Council,Adult Social Care,Professional fees,02.09.2019,5101048859,"£2,520.00",Next Level Learning Ltd
Manchester City Council,Adult Social Care,Professional fees,02.09.2019,5101048863,"£4,071.11",Waddington & Son Solicitors
Manchester City Council,Corporate Services,Fees,02.09.2019,1906587465,"-£50,798.75",JBW Group Ltd.
Manchester City Council,Corporate Services,Fees,02.09.2019,1906587464,"-£6,336.85",Marston Group Limited
Manchester City Council,Corporate Services,Fees,02.09.2019,1906587463,"-£3,764.20",JBW Group Ltd.
Manchester City Council,Corporate Services,Fees,02.09.2019,1906587463,"£4,517.04",JBW Group Ltd.
Manchester City Council,Corporate Services,Fees,02.09.2019,1906587464,"£6,336.85",Marston Group Limited
Manchester City Council,Corporate Services,Fees,02.09.2019,1906587465,"£60,958.50",JBW Group Ltd.
Manchester City Council,Chief Executives,Compensation Payments,02.09.2019,1906587457,£650.00,18 St John Street Chambers
Manchester City Council,Chief Executives,Compensation Payments,02.09.2019,1906588859,£700.00,Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,02.09.2019,1906588863,£800.00,Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,02.09.2019,1906588976,"£1,137.50",Redacted Personal Information
Manchester City Council,Chief Executives,Transport and Driver Hire,02.09.2019,5101048850,"£1,476.00",CD Chauffeur Hire
Manchester City Council,Chief Executives,Compensation Payments,02.09.2019,1906588973,"£1,705.00",Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,02.09.2019,1906588845,"£2,062.50",Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,02.09.2019,5101048835,"£2,100.00",Zenith Chambers
Manchester City Council,Chief Executives,Printing,02.09.2019,5101048848,"£2,131.80",S F Taylor Positive Print Solutions
Manchester City Council,Chief Executives,Compensation Payments,02.09.2019,1906552593,"£2,500.00",Faculty Services Limited
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,02.09.2019,5101048832,"£32,000.00",Gardiner & Theobald LLP
Manchester City Council,Regeneration Finance,Planning Application Fees,02.09.2019,1906577667,£924.00,PortalPlanQuest Ltd
Manchester City Council,Regeneration Finance,Electricity,02.09.2019,1906585866,"£5,032.05",Savills (UK) Ltd
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,02.09.2019,5101048861,"£5,568.00",Sonder Radio Ltd
Manchester City Council,Insurance Fund,Insurance,02.09.2019,1906586900,"£37,415.70",Redacted Personal Information
Manchester City Council,Manchester Leisure,Expenditure re Internal Trading Ordered Externally,03.09.2019,5101049017,£500.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,03.09.2019,5101048878,£570.00,Rigby Taylor Ltd
Manchester City Council,Manchester Leisure,Special Events,03.09.2019,1906589106,£600.00,Amani Creatives
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,03.09.2019,5101049079,£816.50,Hachette UK Distribution
Manchester City Council,Manchester Leisure,Professional fees,03.09.2019,5101048990,£850.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Special Events,03.09.2019,5101048954,£925.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,03.09.2019,5101048933,£992.50,Cornflower Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.09.2019,1906580614,"£1,000.00",Friends Of Hulme Park
Manchester City Council,Manchester Leisure,Equipment,03.09.2019,5101049014,"£1,956.21",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Manchester Leisure,Special Events,03.09.2019,1906580618,"£2,415.00",S.J.M. Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,03.09.2019,5101048892,"£9,562.00",Greenfingers Landscape Ltd
Manchester City Council,Hospitality + Trading Services,Legal Fees,03.09.2019,5101049012,"£1,500.00",Kings Chambers
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,03.09.2019,5101048918,"£70,253.06",Winners Contract Hire Ltd
Manchester City Council,Environment and Operations,Construction Works,03.09.2019,5101048921,"-£194,000.00",Colas Limited
Manchester City Council,Environment and Operations,Construction Works,03.09.2019,5101049020,"£194,000.00",Colas Limited
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,03.09.2019,5101049025,"-£42,544.19",Cromwood Ltd
Manchester City Council,Adult Social Care,Legal Fees,03.09.2019,1906588977,£500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906589110,£505.75,VSC Plus Ltd
Manchester City Council,Adult Social Care,Day Care Payments,03.09.2019,5101049058,£530.00,Village Nursery & Pre-School
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906571922,£541.67,Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,03.09.2019,5101049081,£642.68,Northwards Housing Limited
Manchester City Council,Adult Social Care,Transport Taxis,03.09.2019,1906566400,£676.23,Cresta Car Hire
Manchester City Council,Adult Social Care,Furniture,03.09.2019,5101048922,£731.60,Furniture Resource Centre Ltd
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,03.09.2019,5101048997,£748.00,Inclusive Choice
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906588841,£800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,03.09.2019,5101049039,£817.84,Mosscare St Vincent's Housing
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906571864,£850.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048963,£900.00,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048931,£900.00,Phoenix Community & Youth Project
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048982,£956.25,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048987,£995.36,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048934,"£1,025.00",Phoenix Community & Youth Project
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048976,"£1,162.50",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906588843,"£1,238.40",Oxpen Solutions Ltd
Manchester City Council,Adult Social Care,Rents,03.09.2019,1906588921,"£1,300.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Electricity,03.09.2019,5101049051,"£1,319.92",Brighter Beginnings (Newton Heath)
Manchester City Council,Adult Social Care,Grant Payments,03.09.2019,5101049062,"£1,500.00",Newcastle City Council
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906569864,"£1,500.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,03.09.2019,5101049081,"£1,670.98",Northwards Housing Limited
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048971,"£1,706.25",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906571313,"£1,713.76",Millennium Translations Ltd
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048980,"£1,734.11",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048973,"£1,781.25",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048975,"£1,856.25",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048981,"£1,993.75",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,1906588861,"£2,000.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048985,"£2,236.25",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Personal Needs of Residents - Holidays,03.09.2019,1906588906,"£2,254.99",Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,03.09.2019,5101049081,"£2,442.21",Northwards Housing Limited
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048984,"£2,470.61",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Supporting People Payments,03.09.2019,5101049081,"£2,487.33",Northwards Housing Limited
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048964,"£2,567.86",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048979,"£2,616.00",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Third party payments to Health Authority,03.09.2019,5101048989,"£2,699.40",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Supporting People Payments,03.09.2019,5101049081,"£2,849.24",Northwards Housing Limited
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048967,"£2,975.90",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048978,"£3,050.00",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048972,"£3,205.68",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048977,"£3,234.96",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Rents,03.09.2019,5101048901,"£3,376.56",Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,03.09.2019,5101048906,"£3,376.56",Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,03.09.2019,5101049081,"£3,684.74",Northwards Housing Limited
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048986,"£4,630.79",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Payments for services,03.09.2019,5101048956,"£4,660.00",Turning Point
Manchester City Council,Adult Social Care,Payments for services,03.09.2019,5101048949,"£5,825.00",Turning Point
Manchester City Council,Adult Social Care,Payments for services,03.09.2019,1906587394,"£19,632.00",Blessed John Henry Newman RC Colleg
Manchester City Council,Adult Social Care,Professional fees,03.09.2019,5101048974,"£20,770.72",Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Carer Support Payments ,03.09.2019,5101049055,"£25,784.19",Sevacare (U K ) lTD
Manchester City Council,Adult Social Care,Carer Support Payments ,03.09.2019,5101049059,"£32,677.88",Sevacare (U K ) lTD
Manchester City Council,Adult Social Care,Payments for services,03.09.2019,5101049029,"£38,584.00",Social Care Services (Clayton) Ltd
Manchester City Council,Adult Social Care,Rents,03.09.2019,5101049026,"£42,544.19",Cromwood Ltd
Manchester City Council,Adult Social Care,Rents,03.09.2019,5101049038,"£77,257.00",Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,03.09.2019,5101049035,"£81,995.52",Mears Limited
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,03.09.2019,5101049034,"£44,574.77",G & J Seddon Ltd
Manchester City Council,Corporate Services,I T Provision,03.09.2019,1906588972,"£1,080.00",Zendesk Inc.
Manchester City Council,Housing General Fund,Building Works,03.09.2019,1906585865,"£4,326.11",Redacted Personal Information
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,03.09.2019,1906588853,"£7,608.16",Wombie Bond Dickinson (UK) LLP
Manchester City Council,Housing General Fund,Building Works,03.09.2019,5101049080,"£9,509.35",Wythenshawe Community Housing Group
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,03.09.2019,5101048925,"-£19,198.80",The Guinness Partnership Ltd
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,03.09.2019,5101048929,"-£19,198.80",The Guinness Partnership Ltd
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,03.09.2019,5101048936,"-£15,999.00",The Guinness Partnership Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,03.09.2019,5101048887,"£5,151.00",Stannah Lift Services Ltd
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,03.09.2019,5101048926,"£15,999.00",The Guinness Partnership Ltd
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,03.09.2019,5101048932,"£15,999.00",The Guinness Partnership Ltd
Manchester City Council,Housing Revenue Account,West Gorton Management Fee,03.09.2019,5101048935,"£19,198.80",The Guinness Partnership Ltd
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,03.09.2019,5101048900,"-£9,750.00",4CT Limited
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.09.2019,5101048842,£682.50,Redacted Personal Information
Manchester City Council,Chief Executives,Legal Fees,03.09.2019,1906589613,£742.00,Redacted Personal Information
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.09.2019,5101048841,"£3,099.46",Redacted Personal Information
Manchester City Council,Chief Executives,Landline Telephone Charges,03.09.2019,1906588951,"£7,800.00",BT PLC
Manchester City Council,Regeneration Finance,Contract Cleaning External,03.09.2019,5101048917,"-£8,782.42",Mitie Cleaning & Environmental
Manchester City Council,Regeneration Finance,Professional fees,03.09.2019,5101049069,£539.11,Alan Franklin Builders Limited
Manchester City Council,Regeneration Finance,Professional fees,03.09.2019,5101049070,£734.61,Alan Franklin Builders Limited
Manchester City Council,Regeneration Finance,Contract Cleaning External,03.09.2019,5101048919,"£8,782.42",Mitie Cleaning & Environmental
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,03.09.2019,5101049057,"£23,864.00",Pure Innovations Ltd
Manchester City Council,Regeneration Finance,Preventative Maintenance Work,03.09.2019,5101049036,"£214,304.12",ENGIE Services Ltd
Manchester City Council,Highways Services,GMRAPS,03.09.2019,1700091365,"-£4,782.69",Transport for Greater Manchester
Manchester City Council,Highways Services,Legal Fees,03.09.2019,5101049019,£710.00,Redacted Personal Information
Manchester City Council,Insurance Fund,Insurance,03.09.2019,1906585891,"£12,581.31",Department For Work & Pensions
Manchester City Council,Manchester Leisure,Compensation Payments,04.09.2019,1700091798,"-£3,942.50",Ward & Rider Solicitors
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,04.09.2019,5101049282,£529.52,Marston Book Services Ltd
Manchester City Council,Manchester Leisure,Equipment,04.09.2019,5101049201,£975.00,Groundwork Landscapes Ltd
Manchester City Council,Manchester Leisure,Printing,04.09.2019,5101048819,"£1,045.70",Manchester Press Photography Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,04.09.2019,5101049125,"£1,191.83",Close Neighbours Residents Assoc
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,04.09.2019,5101049135,"£1,300.00",Wythenshawe Market Traders Committe
Manchester City Council,Manchester Leisure,Special Events,04.09.2019,5101049194,"£1,568.00",Redacted Personal Information
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,04.09.2019,5101049280,"£2,271.00",WWRD Uk Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,04.09.2019,5101049269,"£3,665.25",Redacted Personal Information
Manchester City Council,Manchester Leisure,Compensation Payments,04.09.2019,1906592681,"£3,942.50",Ward & Rider Solicitors
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,04.09.2019,5101049133,"£4,000.00",Sarelles Morris Troupe
Manchester City Council,Manchester Leisure,Compensation Payments,04.09.2019,1906588981,"£6,235.00",CGDM Ltd T/A
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,04.09.2019,5101049121,"£9,562.00",Greenfingers Landscape Ltd
Manchester City Council,Hospitality + Trading Services,Professional fees,04.09.2019,5101049177,"£2,133.25",Jacobs UK Ltd
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049208,"-£12,497.78",Uni Hospital of South Mcr
Manchester City Council,Adult Social Care,Legal Fees,04.09.2019,5101049217,£500.00,Kings Chambers
Manchester City Council,Adult Social Care,Hire of Premises,04.09.2019,5101049111,£695.00,Inclusive Choice
Manchester City Council,Adult Social Care,Works and associated costs for Land and Buildings,04.09.2019,5101049173,£744.00,WYG Engineering Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,04.09.2019,5101048833,£895.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,04.09.2019,1906589740,£950.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,04.09.2019,5101049259,£973.75,Waddington & Son Solicitors
Manchester City Council,Adult Social Care,Supporting People Payments,04.09.2019,5101049136,£991.66,Manchester Settlement
Manchester City Council,Adult Social Care,Equipment,04.09.2019,5101049118,"£1,224.00",Morris & Alexander Ltd
Manchester City Council,Adult Social Care,Legal Fees,04.09.2019,5101049094,"£1,500.00",Outer Temple Chambers
Manchester City Council,Adult Social Care,Rents,04.09.2019,5101049172,"£1,675.00",The Manchester College
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,04.09.2019,5101049203,"£1,918.50",UPS Building & Maintenance Ltd
Manchester City Council,Adult Social Care,Rents,04.09.2019,5101049222,"£2,064.66",Anchor Trust
Manchester City Council,Adult Social Care,Rents,04.09.2019,5101049219,"£2,106.15",Anchor Trust
Manchester City Council,Adult Social Care,Rents,04.09.2019,5101049220,"£2,107.50",Anchor Trust
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,04.09.2019,5101049099,"£2,260.00",Hala Guest House
Manchester City Council,Adult Social Care,Rents,04.09.2019,5101049207,"£2,734.24",Anchor Trust
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049293,"£3,040.58",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049295,"£3,040.58",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049297,"£3,040.59",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Personal Needs of Residents - Other Amenities,04.09.2019,5101049085,"£3,139.60",Stockton-On Tees Borough Council
Manchester City Council,Adult Social Care,Payments for services,04.09.2019,5101049171,"£4,596.46",Rossendale School Priory
Manchester City Council,Adult Social Care,Payments for services,04.09.2019,5101049117,"£4,664.00",Gorse Hill Studios
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,04.09.2019,5101049205,"£4,755.70",UPS Building & Maintenance Ltd
Manchester City Council,Adult Social Care,Payments for services,04.09.2019,5101049169,"£5,096.18",Rossendale School Priory
Manchester City Council,Adult Social Care,Payments for services,04.09.2019,5101049120,"£5,442.50",Gorse Hill Studios
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,04.09.2019,5101049310,"£6,079.00",Cheshire West and Chester
Manchester City Council,Adult Social Care,Carer Support Payments ,04.09.2019,5101049181,"£6,664.84",Sage Care Ltd t/a Sagecare
Manchester City Council,Adult Social Care,Payments for services,04.09.2019,5101049319,"£6,767.25",Cedar House School
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049290,"£9,121.75",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Payments for services,04.09.2019,5101049119,"£9,730.80",Gorse Hill Studios
Manchester City Council,Adult Social Care,Supporting People Payments,04.09.2019,5101031833,"£10,761.25",Great Places Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,04.09.2019,5101038542,"£10,761.25",Great Places Housing Association
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049297,"£12,195.47",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049293,"£12,195.48",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Third party payments to Health Authority,04.09.2019,5101049295,"£12,195.48",Central Mcr Uni Hospital t/a
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,04.09.2019,5101049292,"£23,466.60",Oldham Borough Council
