Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Agency staff provision,01.06.2011,5100452303,"£2,691.98",Rullion Engineering Personnel Limit
Manchester City Council,Chief Executives,Agency staff provision,01.06.2011,5100452370,"£2,000.00",Consult R Us Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.06.2011,5100452375,£797.68,Taskmaster Resources Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.06.2011,5100452389,£782.14,Bamford Contract Services Ltd
Manchester City Council,Housing General Fund,Building Works,01.06.2011,1902647865,"£8,000.00",Redacted Personal Information
Manchester City Council,Corporate Services,Compensation Payments,01.06.2011,1902643510,£840.00,Redacted Personal Information
Manchester City Council,Regeneration Finance,Electricity,01.06.2011,5100452314,£598.49,Bruntwood Estates Alpha
Manchester City Council,Chief Executives,Grant and subscriptions awarded,01.06.2011,1902648065,"£12,000.00",New Local Goverment Network
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,01.06.2011,5100452326,"£2,575.00",Vocational Training College
Manchester City Council,Childrens Services,Legal Fees,01.06.2011,1902648086,"£7,625.00",HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,01.06.2011,1902648086,"£5,525.00",HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,01.06.2011,1902648086,"£4,025.00",HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,01.06.2011,1902648086,"£1,100.00",HMCTS (Manchester County Court)
Manchester City Council,Environment and Operations,Legal Fees,01.06.2011,1902639929,£705.00,Cheadle Medicolegal Services Ltd
Manchester City Council,Manchester Leisure,Payments for services,01.06.2011,5100452319,£790.00,Burnage Media Arts College
Manchester City Council,Housing Revenue Account,Postage,01.06.2011,5100452298,£500.00,Pitney Bowes Ltd - Postage by Phone
Manchester City Council,Manchester Leisure,Printing,01.06.2011,1902643853,"£1,634.00",Orion Secure Print Systems
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,01.06.2011,5100452301,"£81,832.64",Renaissance Miles Platting Ltd
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,01.06.2011,5100452308,"-£81,832.64",Renaissance Miles Platting Ltd
Manchester City Council,Highways Services,Proffesional fees,01.06.2011,5100452387,"£4,998.99",AECOM Limited
Manchester City Council,Manchester Leisure,Proffesional fees,01.06.2011,1902648074,"£61,618.09",NBA Properties Inc.
Manchester City Council,Manchester Leisure,Proffesional fees,01.06.2011,5100452307,"£14,175.00",Sport Event Solutions Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,01.06.2011,5100452304,"£10,000.00",Greater Manchester Community
Manchester City Council,Manchester Leisure,Proffesional fees,01.06.2011,5100452295,"£5,387.00",Sport Event Solutions Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,01.06.2011,5100452296,"£4,462.00",Sport Event Solutions Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,01.06.2011,5100452309,"£3,850.00",Sport Event Solutions Ltd
Manchester City Council,Corporate Services,Rents,01.06.2011,5100452316,"£3,457.07",Maryland Securities Ltd
Manchester City Council,Environment and Operations,Security,01.06.2011,5100452305,£705.00,Technology Solutions Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452321,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452361,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452362,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452366,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452371,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452374,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452377,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452379,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452381,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.06.2011,5100452383,£625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Transport Coach Hire,01.06.2011,5100452372,"£1,170.00",Abacus Travel Services
Manchester City Council,Childrens Services,Transport Coach Hire,01.06.2011,5100452324,£750.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Transport Coach Hire,01.06.2011,5100452313,£700.00,Ashalls Coaches
Manchester City Council,Manchester Leisure,Vehicle contract hire and leases,01.06.2011,5100452315,"£31,730.00",Ashalls Coaches
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452514,"£3,445.00",Bluegroup International Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452603,"£2,444.82",Blue Arrow Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452651,"£1,444.42",Celsian
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452647,"£1,370.71",Homecare Support
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452645,"£1,112.42",Homecare Support
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452516,"£1,006.74",Building Recruitment Company
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452649,£851.37,Homecare Support
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452520,£827.50,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452521,£827.50,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452522,£827.50,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452533,£744.75,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452648,£699.50,Homecare Support
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452523,£662.00,Morgan Hunt Public Sector Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452486,£630.75,Bamford Contract Services Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2011,5100452756,£519.12,247 Professional Health
Manchester City Council,Adult Social Care,Building Materials for direct delivery,02.06.2011,5100452673,"£1,120.00",Illingworth Ingham (M/cR)
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.06.2011,5100452632,"£2,272.40",Rigby Taylor Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.06.2011,5100446277,£599.40,Granthams Graphic Technology
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.06.2011,5100452630,£598.00,Rigby Taylor Ltd
Manchester City Council,Housing General Fund,Building Works,02.06.2011,1902647982,"£12,000.00",Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,02.06.2011,1902647898,"£2,890.00",Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,02.06.2011,1902648023,"£2,824.00",AJC Builders Ltd
Manchester City Council,Housing General Fund,Building Works,02.06.2011,1902647950,"£2,060.00",AJC Builders Ltd
Manchester City Council,Housing General Fund,Building Works,02.06.2011,1902647920,"£1,520.00",John Blow & Co Ltd
Manchester City Council,Corporate Services,Cleaning Equipment and Materials,02.06.2011,5100452534,£721.80,The Sunlight Service Group Ltd
Manchester City Council,Chief Executives,Communications,02.06.2011,5100452667,"£6,338.86",GBM Digital Technologies Ltd
Manchester City Council,Chief Executives,Communications,02.06.2011,5100452665,"£6,019.30",GBM Digital Technologies Ltd
Manchester City Council,Highways Services,Compensation Payments,02.06.2011,1902639421,"£1,300.00",Redacted Personal Information
Manchester City Council,Regeneration Finance,Consultants Fees,02.06.2011,5100452752,"£2,063.60",Davis Langdon
Manchester City Council,Regeneration Finance,Consultants Fees,02.06.2011,5100452753,"£1,688.40",Davis Langdon
Manchester City Council,Adult Social Care,Contract Cleaning External,02.06.2011,5100452462,"£1,539.96",Initial Medical Services
Manchester City Council,Corporate Services,Contract Cleaning External,02.06.2011,5100452384,"£5,177.06",PHS Group
Manchester City Council,Adult Social Care,Electricity,02.06.2011,1902648851,"£3,170.96",Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.06.2011,1902648832,"£2,530.25",Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.06.2011,1902648854,"£1,513.04",Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.06.2011,1902648839,"£1,142.85",Scottish & Southern Energy Plc
Manchester City Council,Chief Executives,Electricity,02.06.2011,1902648841,"£19,181.34",Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,02.06.2011,1902648830,"£2,101.08",Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,02.06.2011,1902648855,"£1,870.91",Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,02.06.2011,1902648842,£603.03,Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.06.2011,1902648844,"£12,236.13",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.06.2011,1902648835,"£8,988.22",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.06.2011,1902648838,"£7,986.01",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.06.2011,1902648836,"£5,451.38",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.06.2011,1902648846,"£3,326.24",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.06.2011,1902648845,"£4,944.00",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.06.2011,1902648852,"£4,572.35",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.06.2011,1902648827,"£3,688.74",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.06.2011,1902648831,"£1,984.55",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.06.2011,1902648834,"£1,511.08",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648825,"£20,898.44",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648837,"£10,904.34",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648833,"£10,109.12",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648850,"£9,672.11",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648829,"£4,184.12",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648826,"£2,595.00",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648824,"£1,553.32",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2011,1902648848,"£1,505.02",Scottish & Southern Energy Plc
Manchester City Council,Libraries and Theatres,Electricity,02.06.2011,1902648828,"£1,262.95",Scottish & Southern Energy Plc
