Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,01.02.2021,5101118588,"£16,483.46",Laing O'Rourke Construction Ltd
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,01.02.2021,5101118588,"£56,723.50",Laing O'Rourke Construction Ltd
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,01.02.2021,5101118604,"£14,775.00",Remedi
Manchester City Council,Adult Social Care,Rents,01.02.2021,5101118601,"£86,179.57",Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,01.02.2021,5101118603,"£32,601.57",United Property Management Ltd
Manchester City Council,Adult Social Care,Rents,01.02.2021,5101118600,"£146,663.74",District Homes Cic
Manchester City Council,Adult Social Care,Rents,01.02.2021,1907124936,"£1,400.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.02.2021,5101118594,"£14,532.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.02.2021,5101118593,"£10,749.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.02.2021,5101118591,"£10,458.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.02.2021,5101118598,"£5,500.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.02.2021,5101118597,"£5,320.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.02.2021,5101118596,"£1,990.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.02.2021,5101118602,"£4,545.00",Medlock House Ltd
Manchester City Council,Adult Social Care,Payments for services,01.02.2021,5101118631,"£49,365.72",Potensial Ltd (T/A Potens)
Manchester City Council,Corporate Services,Usable Capital Receipts Reserve,01.02.2021,1907124934,"£642,914.02",DCLG
Manchester City Council,Corporate Services,Other Grants Reimbursements and Contributions,01.02.2021,1907124939,"£58,200.00",Tesco
Manchester City Council,Corporate Services,Other Grants Reimbursements and Contributions,01.02.2021,1907124940,"£2,925.00",Morrisons
Manchester City Council,Chief Executives,Agency staff provision,01.02.2021,5101118589,"£30,132.37",Osborne Richardson
Manchester City Council,Chief Executives,Agency staff provision,01.02.2021,5101118587,"£29,838.32",Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.02.2021,5101118590,"£1,944.00",Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Stationery,01.02.2021,5101118609,"£3,649.80",Banner Group Limited
Manchester City Council,Chief Executives,Long Term Debtors,01.02.2021,1907124938,"£2,500,000.00",LTE Group
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,02.02.2021,5101118667,"-£2,400.00",Ebsford Environmental Ltd
Manchester City Council,Manchester Leisure,Equipment,02.02.2021,5101118731,"£1,075.00",Acoustics Noise & Vibration Ltd
Manchester City Council,Manchester Leisure,"Consumable items eg Toilet rolls, soap etc",02.02.2021,1907125235,£687.35,Post Office (CARD ONLY)
