Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635526,"£1,450.00",Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635528,£750.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635523,£700.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635516,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635520,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635524,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635536,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635518,£580.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635532,£580.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.05.2013,5100635534,£580.00,Randstad Education
Manchester City Council,Environment and Operations,Building Materials for direct delivery,01.05.2013,5100635576,"£2,500.00",Brentwood Moss Nurseries
Manchester City Council,Chief Executives,Building Works,01.05.2013,5100635724,"£780,000.00",MediaCo Ltd
Manchester City Council,Housing General Fund,Capital Govt Grants,01.05.2013,1903632070,"£125,550.00",Wigan Metropolitan Borough Council
Manchester City Council,Housing General Fund,Capital Govt Grants,01.05.2013,1903632069,"£12,975.00",Wigan Metropolitan Borough Council
Manchester City Council,Childrens Services,Catering Provisions,01.05.2013,1903621424,£672.84,Redacted Personal Information
Manchester City Council,Childrens Services,Childrens Allowances,01.05.2013,1903629656,£569.43,Redacted Personal Information
Manchester City Council,Childrens Services,Compensation Payments,01.05.2013,1903630241,"£8,250.00",Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,01.05.2013,1903628860,"£3,250.00",C/o Cartermoore
Manchester City Council,Childrens Services,Compensation Payments,01.05.2013,1903630253,"£7,697.70",Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,01.05.2013,1903632053,"£1,500.00",Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,01.05.2013,1700035034,"-£15,000.00",Smith Partnership
Manchester City Council,Hospitality + Trading Services,Data Registration,01.05.2013,1903632057,"£11,200.00",HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Equipment,01.05.2013,5100635521,£654.00,Trak Conveyor Systems Ltd
Manchester City Council,Adult Social Care,Equipment,01.05.2013,5100635491,"£4,950.00",Mangar International Ltd
Manchester City Council,Chief Executives,Examination Fees,01.05.2013,5100635386,"£1,715.00",University Hospital of South Mcr
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,01.05.2013,5100635639,"£1,460.00",A C Electrical (North) Limited
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,01.05.2013,5100635533,"£61,626.34",Manchester Working Ltd
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,01.05.2013,5100635486,"£19,440.36",Anchor Trust
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,01.05.2013,5100635507,"£22,151.85",Carewatch Care Service
Manchester City Council,Childrens Services,Fixtures and Fitting,01.05.2013,1903632154,£542.02,Barnardos Manchester Leaving Care S
Manchester City Council,Chief Executives,Funeral and coroner related services,01.05.2013,1903630261,"£1,400.00",Redacted Personal Information
