Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Rents,01.05.2019,5101030634,"£67,560.00",Wythenshawe Forum Trust Ltd
Manchester City Council,Manchester Leisure,Rents,01.05.2019,5101030632,"£7,689.05",Wythenshawe Forum Trust Ltd
Manchester City Council,Manchester Leisure,Rents,01.05.2019,5101030630,£574.97,Wythenshawe Forum Trust Ltd
Manchester City Council,Manchester Leisure,Equipment,01.05.2019,5101030574,£588.96,SLD Pumps & Power
Manchester City Council,Manchester Leisure,Furniture,01.05.2019,5101030621,£690.50,Back Care Solutions Ltd
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,01.05.2019,5101030631,£754.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,01.05.2019,5101030640,£630.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,01.05.2019,5101030644,£512.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Professional fees,01.05.2019,5101030646,"£54,652.00",Walk The Plank Ltd
Manchester City Council,Manchester Leisure,Professional fees,01.05.2019,5101030642,"£12,719.20",Walk The Plank Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,01.05.2019,1906462946,"£1,452.62",Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments for services,01.05.2019,5101030614,"£70,974.00",Manchester City Football Club Plc
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,01.05.2019,5101030676,"£42,500.53",Conlon Construction Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,01.05.2019,5101030696,"£10,316.09",Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,01.05.2019,5101030699,"£10,316.09",Carlton Fuels Ltd
Manchester City Council,Adult Social Care,Training and Development,01.05.2019,5101030607,"£2,755.50",Wythenshawe Community Initiative
Manchester City Council,Adult Social Care,Transport Coach Hire,01.05.2019,5101030572,"£5,206.98",MCR Blackcab Ltd
Manchester City Council,Adult Social Care,Transport Coach Hire,01.05.2019,5101030575,"£3,146.19",MCR Blackcab Ltd
Manchester City Council,Adult Social Care,Equipment,01.05.2019,5101030579,"£3,023.40",Drive Devilbiss Healthcare Ltd
Manchester City Council,Adult Social Care,Equipment,01.05.2019,5101030695,"£1,260.00",Tiptoes Child Therapy Services Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.05.2019,5101030656,"£7,917.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.05.2019,5101030659,"£1,425.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.05.2019,5101030594,"£21,735.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.05.2019,5101030653,"£15,133.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,01.05.2019,5101030654,"£1,636.00",St Alphonsus RC Primary School
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.05.2019,5101030582,"£7,250.00",The Depaul Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.05.2019,5101030581,"£1,583.33",The Depaul Trust
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030577,£708.50,Benchill Community Centre
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030625,"£14,301.34",Belmont School Ltd
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030629,"£11,528.33",Belmont School Ltd
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030627,"£5,853.33",Belmont School Ltd
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030602,"£8,955.90",Age Concern Manchester
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030602,"£4,806.00",Age Concern Manchester
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030618,£833.00,Myerscough College
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030620,"£6,311.91",Lakeside School
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030713,"£1,013.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030635,"£12,683.77",Ramillies Hall School Ltd
Manchester City Council,Adult Social Care,Payments for services,01.05.2019,5101030680,"£2,646.00",High Peak School Limited
Manchester City Council,Adult Social Care,Supporting People Payments,01.05.2019,5101030580,"£16,666.74",The Depaul Trust
