Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Catering Provisions,03.01.2012,5100513612,734.5,3663 (Bfs Group Ltd)
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.01.2012,5100513531,"54,534.00",Addiction Dependency Solutions
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.01.2012,5100513573,"1,445.47",Afro Carribean Care Group
Manchester City Council,Chief Executives,Coroners witness sum,03.01.2012,5100513597,"1,565.00",Anglo European Private Detectives L
Manchester City Council,Childrens Services,Transport Coach Hire,03.01.2012,5100513584,960,B Curbishley Ltd
Manchester City Council,Childrens Services,Foster Payments,03.01.2012,1902948857,"4,200.85",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Foster Payments,03.01.2012,1902948858,"3,292.20",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Fixtures and Fitting,03.01.2012,1902948857,"2,901.00",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Foster Payments,03.01.2012,1902948843,"1,889.40",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Personal needs of client,03.01.2012,1902948872,"1,808.00",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Proffesional fees,03.01.2012,1902948857,"1,151.90",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Rents,03.01.2012,1902948839,962.1,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Personal needs of client,03.01.2012,1902948839,904,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Proffesional fees,03.01.2012,1902948839,683.8,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Proffesional fees,03.01.2012,1902948872,584.75,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Supported Accommodation,03.01.2012,5100513472,"1,663.00",Bedspace Resource Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.01.2012,5100513618,"3,264.51",Bennett Staff Bureau
Manchester City Council,Learning Disabilities PB,Residential Care Homes Payments,03.01.2012,5100513499,"3,201.00",Brookvale
Manchester City Council,Chief Executives,Agency staff provision,03.01.2012,5100513552,"9,883.65",Bs Project Services Ltd T/A
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.01.2012,1902942668,"3,197.80",Burnage Community Association.
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.01.2012,1902942666,500,Burnage Community Association.
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,03.01.2012,5100513461,592.12,Care Shop
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,03.01.2012,5100513519,"1,385.10",Crown Oil
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,03.01.2012,5100513518,846.45,Crown Oil
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,03.01.2012,5100513522,552.65,Crown Oil
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,03.01.2012,5100513530,552.65,Crown Oil
Manchester City Council,Housing Revenue Account,Compensation Payments,03.01.2012,1902941961,"2,181.00",Department For Work & Pensions
Manchester City Council,Highways Services,Compensation Payments,03.01.2012,1902941963,585,Department For Work & Pensions
