Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.01.2015,5100765432,"£1,833.34",Tube Uk Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.01.2015,5100765428,"£1,728.00",Tube Uk Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.01.2015,5100765430,"£1,612.80",Tube Uk Ltd
Manchester City Council,Childrens Services,Foster Payments,02.01.2015,1904457335,£568.32,Redacted Personal Information
Manchester City Council,Childrens Services,Transport Taxis,02.01.2015,5100765435,"-£12,991.74",MCR Blackcab Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2015,1904458530,"£12,040.00",H M Revenues and Customs
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2015,1904458531,"£2,100.00",H M Revenues and Customs
Manchester City Council,Chief Executives,Data Links,06.01.2015,1904454829,"£220,172.78",BT PLC
Manchester City Council,Housing General Fund,Surplus property Acquisitions,06.01.2015,1904458654,"£72,000.00",Redacted Personal Information
Manchester City Council,Chief Executives,Mobilephone Charges,06.01.2015,1904458527,"£46,085.89",T-Mobile (UK) Ltd
Manchester City Council,Childrens Services,Payments for services,06.01.2015,5100765449,"£29,017.00",Xaverian College
Manchester City Council,Adult Social Care,Supporting People Payments,06.01.2015,5100765505,"£22,535.91",Nacro
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2015,5100765512,"£17,029.66",Breakthrough Uk Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,06.01.2015,5100765506,"£15,822.00",Remedi
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765545,"£14,142.86",Next Step Care Management Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.01.2015,5100758605,"£11,686.30",William G.Search Ltd
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,06.01.2015,5100765455,"£11,087.00",Mack 4 Limited
Manchester City Council,Adult Social Care,Supporting People Payments,06.01.2015,5100765505,"£10,675.00",Nacro
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2015,5100765490,"£10,658.33",Greater Manchester Immigration Aid
Manchester City Council,Hospitality + Trading Services,Insurance,06.01.2015,1904430230,"£10,595.23",Zurich Municipal
Manchester City Council,Childrens Services,Payments for services,06.01.2015,5100765447,"£9,900.00",Victoria Middlehurst Limited
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765549,"£9,521.43",Transitional Plus Care CIC Limited
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2015,5100765494,"£9,500.00",Barnardo's North West
Manchester City Council,Chief Executives,Postage,06.01.2015,5100762872,"£8,210.44",Royal Mail Group Plc
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.01.2015,1904449482,"£6,500.00",Oxley and Coward Solicitors
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,06.01.2015,5100765539,"£6,343.56",G & A Taylor Hotels Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,06.01.2015,5100765505,"£6,268.13",Nacro
Manchester City Council,Adult Social Care,Supporting People Payments,06.01.2015,5100765505,"£6,268.13",Nacro
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765544,"£5,541.49",Transitional Plus Care CIC Limited
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.01.2015,1904449252,"£5,500.00",Stripes
Manchester City Council,Chief Executives,Compensation Payments,06.01.2015,1904458604,"£5,162.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,06.01.2015,5100765541,"£5,057.39",G & A Taylor Hotels Ltd
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,06.01.2015,5100765532,"£5,045.00",Manchester Working Ltd
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,"£4,200.00",Capita  Resourcing Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765559,"£3,520.67",Social Care Services (Clayton) Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765563,"£3,520.67",Social Care Services (Clayton) Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765565,"£3,520.67",Social Care Services (Clayton) Ltd
Manchester City Council,Housing General Fund,Surplus property Acquisitions,06.01.2015,1904449484,"£3,500.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,06.01.2015,5100765505,"£3,134.83",Nacro
Manchester City Council,Childrens Services,Professional fees,06.01.2015,5100765542,"£3,036.25",Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.01.2015,1904449245,"£3,000.00",Gorvins
Manchester City Council,Childrens Services,Foster Payments,06.01.2015,1904454875,"£2,991.14",KHF Solicitors Ltd
Manchester City Council,Chief Executives,Special Event,06.01.2015,1904449224,"£2,990.00",GeoAssist Ltd.
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765634,"£2,764.29",Depaul Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2015,5100765547,"£2,738.25",Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2015,5100765493,"£2,583.33",Barnardo's North West
Manchester City Council,Manchester Leisure,Compensation Payments,06.01.2015,1904429935,"£2,500.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,"£2,408.00",Capita  Resourcing Ltd
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,"£2,408.00",Capita  Resourcing Ltd
Manchester City Council,Housing General Fund,Surplus property Fees,06.01.2015,1904449162,"£2,400.00",Aspin and Company Ltd
Manchester City Council,Libraries and Theatres,Landline Telephone,06.01.2015,1904449177,"£2,212.50",BT PLC
Manchester City Council,Chief Executives,Postage,06.01.2015,1904454874,"£2,131.53",Royal Mail Group Plc
Manchester City Council,Adult Social Care,Supporting People Payments,06.01.2015,5100765462,"£1,989.46",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765627,"£1,971.43",The Leaving Care Co Ltd
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,"£1,858.78",Capita  Resourcing Ltd
Manchester City Council,Chief Executives,Postage,06.01.2015,1904448135,"£1,744.00",Royal Mail Group Plc
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,"£1,680.00",Capita  Resourcing Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765609,"£1,657.35",Fresh Start Independence Project
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765611,"£1,657.35",Fresh Start Independence Project
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765613,"£1,657.35",Fresh Start Independence Project
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765616,"£1,657.35",Fresh Start Independence Project
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765619,"£1,657.35",Fresh Start Independence Project
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765450,"£1,546.27",SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Advertising,06.01.2015,1904449253,"£1,500.00",New Asian Media Ltd.
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,06.01.2015,5100765617,"£1,446.31",Fresh Start Independence Project
Manchester City Council,Childrens Services,Transport Coach Hire,06.01.2015,5100765474,"£1,446.00",APL Coachhire
Manchester City Council,Chief Executives,Postage,06.01.2015,1904363056,"£1,431.12",Royal Mail Group Plc
Manchester City Council,Adult Social Care,Equipment,06.01.2015,5100765458,"£1,428.00",Hearing Products International Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,06.01.2015,1904457339,"£1,365.00",Redacted Personal Information
Manchester City Council,Chief Executives,Mobilephone Charges,06.01.2015,1904458526,"£1,356.95",T-Mobile (UK) Ltd
Manchester City Council,Hospitality + Trading Services,Agency staff provision,06.01.2015,5100765440,"£1,320.00",Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Agency staff provision,06.01.2015,5100765441,"£1,320.00",Redacted Personal Information
Manchester City Council,Chief Executives,Postage,06.01.2015,1904458317,"£1,269.44",Royal Mail Group Plc
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765450,"£1,204.26",SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Advertising,06.01.2015,1904447288,"£1,200.00",Jobsite
Manchester City Council,Childrens Services,Public Transport,06.01.2015,5100765628,"£1,120.69",Wrixon Care
Manchester City Council,Libraries and Theatres,Professional fees,06.01.2015,1904346217,"£1,080.00",Redacted Personal Information
Manchester City Council,Regeneration Finance,Agency staff provision,06.01.2015,5100765459,"£1,012.20",Capita  Resourcing Ltd
Manchester City Council,Childrens Services,Agency staff provision,06.01.2015,5100765459,"£1,006.95",Capita  Resourcing Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.01.2015,1904449208,"£1,000.00",Walker Presetons Solicitors
Manchester City Council,Adult Social Care,Professional fees,06.01.2015,5100765600,"£1,000.00",Clarity Assurance Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765596,"£1,000.00",Step Ahead Resouce Services Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765599,"£1,000.00",Step Ahead Resouce Services Ltd
Manchester City Council,Childrens Services,Professional fees,06.01.2015,5100765533,£959.08,Jazzy J Urban Dance
Manchester City Council,Hospitality + Trading Services,Legal Fees,06.01.2015,1904449205,£950.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Supporting People Payments,06.01.2015,5100765487,£925.40,Salvation Army Housing Association
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,£862.02,Capita  Resourcing Ltd
Manchester City Council,Adult Social Care,CAMC/Not assigned,06.01.2015,5100765459,£840.00,Capita  Resourcing Ltd
Manchester City Council,Adult Social Care,Equipment,06.01.2015,5100753621,£812.90,Aidapt Bathrooms Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,06.01.2015,5100765376,£808.50,Big Life Families
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.01.2015,1904449216,£800.00,Department For Work & Pensions
Manchester City Council,Adult Social Care,Professional fees,06.01.2015,5100765600,£800.00,Clarity Assurance Ltd
Manchester City Council,Childrens Services,Training and Development,06.01.2015,5100765651,£800.00,Council For Awards In Children'S Ca
Manchester City Council,Chief Executives,Advertising,06.01.2015,1904449255,£750.00,Premier Publishing Limited
Manchester City Council,Regeneration Finance,Agency staff provision,06.01.2015,5100765708,£742.50,Hays Personnel
Manchester City Council,Regeneration Finance,Agency staff provision,06.01.2015,5100765710,£742.50,Hays Personnel
Manchester City Council,Regeneration Finance,Agency staff provision,06.01.2015,5100765713,£742.50,Hays Personnel
Manchester City Council,Regeneration Finance,Agency staff provision,06.01.2015,5100765714,£742.50,Hays Personnel
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,£741.12,Capita  Resourcing Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765631,£726.00,Access to Care Ltd
Manchester City Council,Childrens Services,Supported Accommodation,06.01.2015,5100765632,£657.15,The Leaving Care Co Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,06.01.2015,1904449211,£636.37,Redacted Personal Information
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,06.01.2015,5100765380,£630.00,Big Life Families
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.01.2015,1904458667,£628.10,WWW.DFT.GOV.UK
Manchester City Council,Corporate Services,Rents,06.01.2015,1904448064,£611.17,Moore Large & Co.Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,06.01.2015,5100765381,£602.25,Big Life Families
Manchester City Council,Regeneration Finance,Agency staff provision,06.01.2015,5100765712,£594.00,Hays Personnel
Manchester City Council,Chief Executives,Agency staff provision,06.01.2015,5100765450,£589.15,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2015,5100765459,£545.20,Capita  Resourcing Ltd
Manchester City Council,Manchester Leisure,Home Care ,06.01.2015,5100765663,£540.00,Manchester Tennis Development Group
Manchester City Council,Childrens Services,Payments for services,06.01.2015,5100765498,£535.64,H.G. Care Services Ltd
Manchester City Council,Libraries and Theatres,Mobilephone Charges,06.01.2015,1904439895,£514.20,Vodafone (Ex C&W)
Manchester City Council,Chief Executives,Compensation Payments,06.01.2015,1904454832,£500.00,Bolt Burdon Solicitors
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,06.01.2015,1904449481,£500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,06.01.2015,1904449488,£500.00,Lakbinder Singh
