Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Equipment,01.09.2015,5100812220,"£1,394.25",Aidapt Bathrooms Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.09.2015,1904774265,£738.53,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.09.2015,1904774278,£648.59,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.09.2015,1904774283,£531.30,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.09.2015,1904774281,£525.43,Brake Bros Foodservice Ltd
Manchester City Council,Manchester Leisure,Professional fees,01.09.2015,5100812230,"£35,990.00",Red Alligator Group
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,01.09.2015,5100812212,£600.00,The Manufacturing Institute
Manchester City Council,Chief Executives,Advertising,01.09.2015,5100812216,£900.00,Guardian News and Media Limited
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,01.09.2015,5100812202,"£20,173.00",Marlborough Road Academy
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.09.2015,5100812209,"£5,000.00",Water Adventure Centre
Manchester City Council,Manchester Leisure,Payments for services,01.09.2015,5100812229,£800.00,Clearview Event Services Limited
Manchester City Council,Adult Social Care,Payments for services,01.09.2015,5100812214,"£9,900.00",London Borough of Bromley
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,01.09.2015,5100812203,£950.00,Lexis Nexis Axxia
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774312,"£5,698.00",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774299,"£4,947.12",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774311,"£4,761.63",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774300,"£4,576.55",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774314,"£4,533.20",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774313,"£4,512.70",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774309,"£4,347.34",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774310,"£3,914.30",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774307,"£3,763.00",Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774301,"£3,012.27",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774308,"£1,328.97",Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,01.09.2015,1904774302,£938.77,Stannah Lift Services Ltd
Manchester City Council,Manchester Leisure,Agency staff provision,02.09.2015,5100812280,£976.92,Resolve Personnel Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812450,"£7,345.10",HCL Social Care
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812444,"£6,970.00",Liquid Personnel Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812283,"£3,013.67",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812450,"£1,899.10",HCL Social Care
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812283,"£1,315.39",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812283,"£1,308.07",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812283,"£1,209.13",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812450,£968.45,HCL Social Care
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812283,£924.89,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.09.2015,5100812283,£662.60,SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.09.2015,5100812283,"£21,503.73",SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.09.2015,5100812450,"£14,313.70",HCL Social Care
Manchester City Council,Chief Executives,Agency staff provision,02.09.2015,5100812280,"£2,916.34",Resolve Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.09.2015,5100812280,"£1,145.40",Resolve Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.09.2015,5100812280,£988.26,Resolve Personnel Ltd
Manchester City Council,Chief Executives,Training and Development,02.09.2015,1904778834,"£1,265.00",LAW SOCIETY FINANC
Manchester City Council,Chief Executives,Training and Development,02.09.2015,1904778824,"£1,162.50",CILEX LAW SCHOOL LIMIT
Manchester City Council,Libraries and Theatres,Training and Development,02.09.2015,5100812276,"£2,652.00",Treepartner
Manchester City Council,Libraries and Theatres,Training and Development,02.09.2015,5100812277,"£2,252.00",Treepartner
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,02.09.2015,1904772520,£500.00,Happy Homes Uk Ltd
Manchester City Council,Adult Social Care,Fixtures and Fitting,02.09.2015,1904774339,"£4,268.38",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fitting,02.09.2015,1904772519,"£3,392.55",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fitting,02.09.2015,1904772517,"£1,353.96",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Travel,02.09.2015,5100812172,£791.70,Cresta World Travel t/a Uniglobe
Manchester City Council,Adult Social Care,Equipment,02.09.2015,5100800879,"£2,211.84",Action on Hearing Loss
Manchester City Council,Regeneration Finance,Equipment,02.09.2015,5100812426,£880.30,Data Space Limited
Manchester City Council,Adult Social Care,Furniture,02.09.2015,5100812430,£880.00,Egan Reid Stationery Co Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.09.2015,1904779006,£745.00,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.09.2015,1904779014,£745.00,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.09.2015,1904779013,£678.72,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.09.2015,1904779010,£565.60,Ecomix Concrete Ltd
Manchester City Council,Adult Social Care,Training and Development,02.09.2015,1904774339,"£12,132.60",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Training and Development,02.09.2015,1904772519,"£5,340.30",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Training and Development,02.09.2015,1904772517,"£1,048.20",Barnardos Manchester Leaving Care S
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.09.2015,1904778998,£771.10,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.09.2015,1904778987,£750.72,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.09.2015,1904779002,£600.15,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.09.2015,1904778968,£572.17,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.09.2015,1904778970,£561.43,Brake Bros Foodservice Ltd
Manchester City Council,Chief Executives,Signers/Interpreters,02.09.2015,1904773318,"£1,725.00",The Translation Team Ltd
Manchester City Council,Adult Social Care,Professional fees,02.09.2015,5100812414,"£118,193.39",Cruden Group Ltd
Manchester City Council,Adult Social Care,Professional fees,02.09.2015,5100812414,"£17,785.61",Cruden Group Ltd
Manchester City Council,Adult Social Care,Professional fees,02.09.2015,1904521115,£512.53,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.09.2015,5100812412,"-£135,979.00",Cruden Group Ltd
Manchester City Council,Housing Revenue Account,Professional fees,02.09.2015,5100812273,"£12,143.56",Northwards Housing Limited
Manchester City Council,Chief Executives,Funeral and coroner related services,02.09.2015,5100812329,£664.10,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,02.09.2015,1904772457,"£1,500.00",Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,I T Provision,02.09.2015,5100812393,£762.50,Blackstone Computer Services Ltd
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904755186,"£27,500.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904765499,"£14,500.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904747429,"£13,750.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904745321,"£9,625.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904757393,"£7,500.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904747430,"£5,500.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904754353,"£5,500.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904740196,"£4,000.00",Abney Garsden Mcdonald
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,02.09.2015,5100812179,"£4,523.50",Cresta World Travel t/a Uniglobe
Manchester City Council,Chief Executives,Advertising,02.09.2015,5100812350,"£1,825.00",Swift Creative Print Ltd
Manchester City Council,Chief Executives,Advertising,02.09.2015,5100812356,"£1,825.00",Swift Creative Print Ltd
Manchester City Council,Chief Executives,Examination Fees,02.09.2015,5100812288,"£1,940.00",ROAR Forensics Ltd
Manchester City Council,Chief Executives,Examination Fees,02.09.2015,5100812328,"£1,155.00",University Hospital of South Mcr
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,02.09.2015,5100812262,"£1,496.50",Master Moves Ltd
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,02.09.2015,5100812171,"£3,819.20",Marshalls Mono Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,02.09.2015,5100812327,"£7,037.00",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,02.09.2015,5100812244,"£10,724.19",Rochdale Mbc
Manchester City Council,GMIST (Greater Mcr Integrated),Third party payments to other Local Authorities,02.09.2015,5100812410,"£602,000.00",Wigan Metropolitan Borough Council
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.09.2015,5100811740,£750.00,Hulme Community Garden Centre
Manchester City Council,Adult Social Care,Residential Care Homes Payments,02.09.2015,1904773387,£571.42,Area Camden Ltd.
Manchester City Council,Adult Social Care,PNOR-Other Amenities,02.09.2015,1904772519,"£2,856.03",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,PNOR-Other Amenities,02.09.2015,1904772517,"£1,187.25",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,PNOR-Other Amenities,02.09.2015,1904774339,"£1,160.90",Barnardos Manchester Leaving Care S
Manchester City Council,Chief Executives,Expenditure re Internal Trading Ordered Externally,02.09.2015,5100812424,"£11,064.46",Electoral Reform Services Ltd
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,02.09.2015,1904773376,£756.27,National Offenders Management Servi
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,02.09.2015,1700057940,"-£3,038.59",Redacted Personal Information
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.09.2015,1904779132,"£14,250.00",H M Revenues and Customs
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,02.09.2015,5100812375,£635.00,Rackline Limited
Manchester City Council,Environment and Operations,Construction Works,02.09.2015,5100812255,"£51,823.12",Colas Limited
Manchester City Council,Environment and Operations,Construction Works,02.09.2015,5100812253,"£11,837.91",Colas Limited
Manchester City Council,Chief Executives,Compensation Payments,02.09.2015,1904774343,£503.86,Pearl Linguistics Ltd
Manchester City Council,Chief Executives,Compensation Payments,02.09.2015,1904773382,£583.20,Medserv
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904740210,£600.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904740207,"£6,785.38",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904738687,"£7,000.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904727356,"£8,000.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904755185,"£11,663.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904756276,"£13,278.32",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904740187,"£16,200.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,02.09.2015,1904740186,"£32,750.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Legal Fees,02.09.2015,5100801934,"£1,875.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Agency staff provision,03.09.2015,5100812475,"£1,606.39",Synergy Recruitment Consultancy Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.09.2015,5100812460,"£5,057.00",Hudson Global Resources Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.09.2015,5100812222,"£3,029.40",Hudson Global Resources Ltd
Manchester City Council,Manchester Leisure,Training and Development,03.09.2015,5100812722,"£1,530.00",House Of Grumpy Ltd
Manchester City Council,Environment and Operations,Heating Oil,03.09.2015,1904780430,£947.80,Emo Oil Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,03.09.2015,1904770803,"£1,758.42",CP Davidson & Sons
Manchester City Council,Corporate Services,Vehicle Hire Costs,03.09.2015,1904781097,"£2,916.02",City Car Club Ltd
Manchester City Council,Corporate Services,Travel,03.09.2015,1904772629,"£12,314.50",Trainline.com Limited
Manchester City Council,Manchester Leisure,Equipment,03.09.2015,5100805618,"£1,479.02",TARMAC
Manchester City Council,Manchester Leisure,Equipment,03.09.2015,5100805616,£737.25,TARMAC
Manchester City Council,Regeneration Finance,Furniture,03.09.2015,5100812429,"£1,270.00",Egan Reid Stationery Co Ltd
Manchester City Council,Regeneration Finance,Furniture,03.09.2015,5100812431,£750.00,Egan Reid Stationery Co Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.09.2015,5100812510,"£1,267.20",TARMAC
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.09.2015,5100812514,£954.62,TARMAC
