Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.12.2014,5100759593,"£54,435.00",Manchester Working Ltd
Manchester City Council,Manchester Leisure,Agency staff provision,01.12.2014,5100759634,"£20,000.00",Access Sport CIO
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,01.12.2014,5100759544,"£17,687.07",Peter Ashley Limited
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.12.2014,5100759588,"£11,748.35",Manchester Working Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.12.2014,5100759502,"£6,915.05",Sanctuary Social Care
Manchester City Council,Chief Executives,Grant and subscriptions awarded,01.12.2014,1904411131,"£5,500.00",IRISH DIASPORA FOUNDATION
Manchester City Council,Childrens Services,Agency staff provision,01.12.2014,5100759502,"£5,182.76",Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2014,5100759502,"£4,539.12",Sanctuary Social Care
Manchester City Council,Hospitality + Trading Services,Professional fees,01.12.2014,5100759597,"£4,265.00",URS Infrastructure & Environment
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2014,5100759502,"£3,927.00",Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2014,5100759502,"£3,558.80",Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,01.12.2014,5100759502,"£3,020.85",Sanctuary Social Care
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,01.12.2014,5100759539,"£2,029.00",Peter Ashley Limited
Manchester City Council,Childrens Services,Compensation Payments,01.12.2014,1904411478,"£2,000.00",Abney Garsden Mcdonald
Manchester City Council,Manchester Leisure,Equipment,01.12.2014,5100759513,"£1,724.00",Egan Reid Stationery Co Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,01.12.2014,5100759498,"£1,203.50",R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,01.12.2014,5100759499,"£1,203.50",R & M Developments Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759799,"£1,022.34",The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2014,5100759502,£898.10,Sanctuary Social Care
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759816,£827.07,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.12.2014,1904412860,£767.03,Brake Bros Foodservice Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.12.2014,1904385417,£738.00,HLF Berry Solicitors
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,01.12.2014,5100759501,£722.10,R & M Developments Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759809,£693.04,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759802,£651.93,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759803,£651.93,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759804,£651.93,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759806,£651.93,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759815,£651.93,The Furnishing Service Ltd
Manchester City Council,Childrens Services,Professional fees,01.12.2014,1904393228,£650.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.12.2014,1904412936,£648.86,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759810,£625.20,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759813,£593.68,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,CAMC/Not assigned,01.12.2014,5100759502,£590.44,Sanctuary Social Care
Manchester City Council,Adult Social Care,Furniture,01.12.2014,5100759812,£529.02,The Furnishing Service Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,01.12.2014,5100759595,£528.00,Manchester Creche
Manchester City Council,Childrens Services,Professional fees,01.12.2014,1904393229,£518.30,Redacted Personal Information
Manchester City Council,Childrens Services,Professional fees,01.12.2014,1904250290,£514.68,Stockport Psychology Services
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,01.12.2014,5100759589,£502.59,Manchester Working Ltd
Manchester City Council,Childrens Services,Rents,01.12.2014,5100759722,"-£1,095.00",Fresh Start Independence Project
Manchester City Council,Childrens Services,Supported Accommodation,01.12.2014,5100759723,"-£1,657.35",Fresh Start Independence Project
Manchester City Council,Childrens Services,Supported Accommodation,01.12.2014,5100759724,"-£1,657.35",Fresh Start Independence Project
Manchester City Council,Manchester Leisure,Professional fees,02.12.2014,5100759728,"£518,000.00",Wythenshawe Forum Trust Ltd
Manchester City Council,Childrens Services,Pay School Budget,02.12.2014,5100759915,"£95,162.56",Manchester Federation
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.12.2014,5100760027,"£40,214.60",Manchester Van Hire Ltd
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,02.12.2014,5100760017,"£27,893.04",Manchester Working Ltd
Manchester City Council,Childrens Services,Pay School Budget,02.12.2014,5100759993,"£26,932.80",Meade Hill School
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.12.2014,5100759976,"£22,140.00",Specialist Vehicle rental
