Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.11.2016,5100886943,"£191,897.22",Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.11.2016,5100886940,"£115,201.97",Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.11.2016,5100886941,"£103,913.66",Manchester Working Ltd
Manchester City Council,Adult Social Care,Rents,01.11.2016,5100887061,"£74,125.32",B & A Properties
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,01.11.2016,5100887192,"£38,862.24",Manchester Van Hire Ltd
Manchester City Council,Adult Social Care,Payments for services,01.11.2016,5100886934,"£17,344.50",Lancasterian School
Manchester City Council,Manchester Leisure,Refuse Collection,01.11.2016,5100887048,"£16,206.03",Biffa Municipal Limited
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.11.2016,5100887096,"£15,762.95",G & A Taylor Hotels Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.11.2016,5100887100,"£15,452.87",G & A Taylor Hotels Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,01.11.2016,5100887105,"£10,000.00",AECOM Limited
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.11.2016,5100887069,"£8,530.00",Redacted Personal Information
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,01.11.2016,5100887110,"£8,000.00",Senhouse Roman Museum
Manchester City Council,Manchester Leisure,Refuse Collection,01.11.2016,5100887048,"£7,541.58",Biffa Municipal Limited
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,01.11.2016,5100887071,"£7,230.00",Redacted Personal Information
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.11.2016,5100886939,"£6,781.08",Manchester Working Ltd
Manchester City Council,Manchester Leisure,Professional fees,01.11.2016,5100887203,"£6,263.58",Daly Drains Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,01.11.2016,5100886977,"£6,250.00",The Manufacturing Institute
Manchester City Council,Adult Social Care,Professional fees,01.11.2016,5100887059,"£5,850.00",Redacted Personal Information
Manchester City Council,GMIST (Greater Mcr Integrated),Legal Fees,01.11.2016,5100886956,"£5,400.00",Landmark Chambers
Manchester City Council,GMIST (Greater Mcr Integrated),Legal Fees,01.11.2016,5100886960,"£4,500.00",Landmark Chambers
Manchester City Council,Chief Executives,Agency staff provision,01.11.2016,5100887206,"£4,364.45",Eden Brown Synergy
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,01.11.2016,5100886935,"£4,123.60",Manchester Working Ltd
Manchester City Council,Manchester Leisure,Professional fees,01.11.2016,5100887097,"£3,995.00",Enventure Research Ltd
Manchester City Council,Adult Social Care,Compensation Payments,01.11.2016,1905337393,"£3,772.00",Liberata
Manchester City Council,GMIST (Greater Mcr Integrated),Legal Fees,01.11.2016,5100886957,"£3,430.00",Landmark Chambers
Manchester City Council,Adult Social Care,Payments for services,01.11.2016,5100886975,"£3,078.68",Cambian Care Services
Manchester City Council,Chief Executives,Agency staff provision,01.11.2016,5100887204,"£2,883.65",Eden Brown Synergy
