Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Agency staff provision,01.07.2011,5100460329,555,Randstad Education
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.07.2011,5100456836,"13,187.00",Park Leisure Ltd
Manchester City Council,Environment and Operations,Car Parking Permits,01.07.2011,5100460390,"1,043.33",National Car Parks Ltd Season Ticke
Manchester City Council,Grtr Manchester Urban Traffic,Car Parking Permits,01.07.2011,5100460383,-558,Town Centre Car Parks Ltd
Manchester City Council,Grtr Manchester Urban Traffic,Car Parking Permits,01.07.2011,5100460376,812.5,Town Centre Car Parks Ltd
Manchester City Council,Grtr Manchester Urban Traffic,Car Parking Permits,01.07.2011,5100460402,"6,417.00",Town Centre Car Parks Ltd
Manchester City Council,Childrens Services,Catering,01.07.2011,5100460341,762.35,Pdt Catering
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902690940,926.4,Berkeley Care Management Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691565,500,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691568,500,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691594,500,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691595,500,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691258,562.06,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691567,589.49,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691075,607.35,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.07.2011,1902691517,609.3,Brake Bros Foodservice Ltd
