Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Agency staff provision,04.01.2011,5100406098,1671.32,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,04.01.2011,5100406095,1984.67,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,04.01.2011,5100406058,1383.9,Progressive Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.01.2011,5100406068,1383.9,Progressive Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.01.2011,5100406076,9540,Real Staffing Group Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.01.2011,5100406093,1732.5,Sacco Mann Ltd
Manchester City Council,Libraries and Theatres,Books-Adult Fiction,04.01.2011,1902422579,661.06,Ulverscroft Large Print Books Ltd
Manchester City Council,Libraries and Theatres,Books-Adult Non Fict,04.01.2011,1902418480,1080.8,Coutts Information Services Ltd
Manchester City Council,Libraries and Theatres,Books-Adult Non Fict,04.01.2011,1902418466,2120.43,W.F.Howes Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.01.2011,5100406100,2860,Conditioned Air Technology Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425739,1024,Lift Able Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425671,1210,Lift Able Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425752,2687,Lift Able Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425669,3660,Lift Able Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425677,4971,Lift Able Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425745,1150,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425683,1377.85,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425681,3650,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425723,3650,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425728,3650,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425742,3650,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425748,3650,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425674,3750,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425707,3750,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,04.01.2011,1902425726,3750,Manchester Working Ltd
