Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Equipment,03.04.2018,5100970372,"£1,850.00",Ferrious Ltd
Manchester City Council,Manchester Leisure,Equipment,03.04.2018,5100970368,£683.33,North West Timber Treatments Ltd
Manchester City Council,Manchester Leisure,Equipment,03.04.2018,5100970437,£519.40,Hemingways Marketing Services Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.04.2018,5100970393,"£3,991.30",Manchester Working Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.04.2018,5100970432,"£1,227.00",Contact Photographic Services Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.04.2018,5100970399,"£1,050.00",Redacted Personal Information
Manchester City Council,Manchester Leisure,Professional fees,03.04.2018,5100970324,"£1,036.65",Experian  Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.04.2018,5100970404,£970.00,London Calling Arts Ltd
Manchester City Council,Manchester Leisure,Professional fees,03.04.2018,5100970400,£750.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Professional fees,03.04.2018,5100970357,£720.25,Framing Manchester Ltd
Manchester City Council,Adult Social Care,Training and Development,03.04.2018,5100970330,"£1,000.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Storage Costs,03.04.2018,5100970421,£518.00,Imagestor
Manchester City Council,Adult Social Care,Professional fees,03.04.2018,5100970318,"£1,920.00",Rainbow Surprise
Manchester City Council,Adult Social Care,Professional fees,03.04.2018,5100970440,£515.67,The Mechanics Centre Ltd
Manchester City Council,Adult Social Care,I T Provision,03.04.2018,5100970358,"£2,995.00",Idox Software Ltd
Manchester City Council,Adult Social Care,Removal and Storage of Furniture,03.04.2018,5100970435,"£2,184.86",BCL
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2018,5100970321,"£47,447.40",Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2018,5100970321,"£26,643.54",Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2018,5100970320,"£8,295.77",City South Manchester Housing Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2018,5100970418,"£1,612.50",GMCVO
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2018,5100970395,"£1,383.00",Manchester Deaf Centre Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.04.2018,5100970322,"£1,125.00",George House Trust
Manchester City Council,Adult Social Care,Supporting People Payments,03.04.2018,5100970337,"£3,750.00",Safe Families for Children
Manchester City Council,Adult Social Care,Supporting People Payments,03.04.2018,5100970340,"£3,750.00",Safe Families for Children
Manchester City Council,Adult Social Care,Home Care ,03.04.2018,5100970407,"£2,988.00",Standwalk Ltd
Manchester City Council,Adult Social Care,Home Care ,03.04.2018,5100970408,"£1,575.00",Standwalk Ltd
Manchester City Council,Adult Social Care,Supported Accommodation,03.04.2018,5100970388,£540.00,Redacted Personal Information
Manchester City Council,Corporate Services,Car Parking Permits,03.04.2018,5100970336,"£1,043.33",National Car Parks Ltd Season Ticke
Manchester City Council,Corporate Services,Audit Commission Fees,03.04.2018,5100970370,"£2,750.00",Grant Thornton Uk LLP
Manchester City Council,Corporate Services,CRB Fees,03.04.2018,5100970373,"£1,155.00",United Medicare Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.04.2018,5100970350,"£8,369.00",Eversheds Llp
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.04.2018,5100970349,"£6,502.50",Eversheds Llp
