Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Agency staff provision,01.08.2014,5100734969,£974.20,Semester Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.08.2014,5100734966,£912.45,Semester Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.08.2014,5100734968,£547.96,Semester Recruitment Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.08.2014,1904250237,£565.60,Ecomix Concrete Ltd
Manchester City Council,Chief Executives,Advertising,01.08.2014,5100735043,"£2,300.00",International Sport Group Limited
Manchester City Council,Chief Executives,Advertising,01.08.2014,1904243020,"£1,000.00",TheBusinessDesk Ltd
Manchester City Council,Childrens Services,Payments for services,01.08.2014,5100734961,"£3,743.52",The Together Trust
Manchester City Council,Childrens Services,Payments for services,01.08.2014,5100734959,"£3,743.08",The Together Trust
Manchester City Council,Childrens Services,Payments for services,01.08.2014,5100734960,"£3,743.08",The Together Trust
Manchester City Council,Childrens Services,Payments for services,01.08.2014,5100734962,"£3,743.08",The Together Trust
Manchester City Council,Childrens Services,Payments for services,01.08.2014,5100734958,"£3,348.13",The Together Trust
Manchester City Council,Childrens Services,Payments for services,01.08.2014,5100734957,"£3,314.77",The Together Trust
Manchester City Council,Childrens Services,Payments for services,01.08.2014,5100734963,"£2,710.68",The Together Trust
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,01.08.2014,5100735017,"-£19,021.12",Bt Repayments And Claims Group
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,01.08.2014,5100735028,"£13,615.55",Computacenter (UK) Ltd
Manchester City Council,Housing Revenue Account,Surplus property Acquisitions,01.08.2014,1904250272,"£4,266.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2014,5100735137,"£3,358.25",Eden Brown Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2014,5100735150,"£1,423.38",Eden Brown Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2014,5100735424,£913.15,Eden Brown Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2014,5100735145,£636.03,Eden Brown Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2014,5100735141,£619.15,Eden Brown Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2014,5100735144,£578.51,Eden Brown Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2014,5100735134,£528.20,Eden Brown Ltd
Manchester City Council,Childrens Services,Agency staff provision,04.08.2014,5100735149,"£4,266.45",Eden Brown Ltd
Manchester City Council,Childrens Services,Agency staff provision,04.08.2014,5100735138,£638.78,Eden Brown Ltd
Manchester City Council,Corporate Services,Agency staff provision,04.08.2014,5100735142,"£2,273.68",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.08.2014,5100735179,"£2,368.48",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.08.2014,5100735225,"£1,617.65",Spring Technology Staffing Services
Manchester City Council,Chief Executives,Agency staff provision,04.08.2014,5100735186,"£1,125.00",Spring Technology Staffing Services
Manchester City Council,Chief Executives,Agency staff provision,04.08.2014,5100735198,"£1,125.00",Spring Technology Staffing Services
Manchester City Council,Chief Executives,Agency staff provision,04.08.2014,5100735190,£900.00,Spring Technology Staffing Services
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,04.08.2014,5100735103,"£1,140.00",A C Electrical (North) Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,04.08.2014,5100735097,"£6,407.99",Mack 4 Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,04.08.2014,5100735106,"£6,407.99",Mack 4 Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,04.08.2014,5100735098,"-£6,407.99",Mack 4 Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,04.08.2014,5100735104,"-£6,407.99",Mack 4 Limited
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,04.08.2014,5100735092,"-£1,330.00",Manchester & Cheshire Construction
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,04.08.2014,5100735250,"£14,326.17",Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,04.08.2014,5100735253,"£3,011.82",Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,04.08.2014,5100735101,"£17,250.00",PDE Waste Technologies Limited
Manchester City Council,Corporate Services,Rents,04.08.2014,5100725151,"£20,610.75",Deansgate Cronus Limited
Manchester City Council,Corporate Services,Rents,04.08.2014,5100725153,"£20,610.75",Deansgate Cronus Limited
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,04.08.2014,5100735296,"£5,433.17",Mitie Cleaning & Environmental
Manchester City Council,Regeneration Finance,Hire of Premises,04.08.2014,5100735111,£840.00,Eastlands Trust Limited
Manchester City Council,Hospitality + Trading Services,Vehicle Costs,04.08.2014,5100735249,"£1,285.25",Johnston Sweepers
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,04.08.2014,5100735434,"£2,437.47",Manchester Van Hire Ltd
Manchester City Council,Regeneration Finance,Taxi Vehicle Materia,04.08.2014,5100735095,"£1,376.70",New Auto Ltd T/A Mogo (Uk)
Manchester City Council,Childrens Services,Transport Coach Hire,04.08.2014,5100735009,"£2,842.00",Affys Travel
Manchester City Council,Childrens Services,Transport Coach Hire,04.08.2014,5100735079,"£2,541.00",Redacted Personal Information
Manchester City Council,Childrens Services,Transport Coach Hire,04.08.2014,5100714991,"£1,869.56",Trafford M B C
Manchester City Council,Childrens Services,Transport Coach Hire,04.08.2014,5100734964,"-£1,869.56",Trafford M B C
Manchester City Council,Childrens Services,Transport Coach Hire,04.08.2014,5100735281,"£1,956.20",Wigan Metropolitan Borough Council
Manchester City Council,Childrens Services,Transport Coach Hire,04.08.2014,5100735275,"£1,883.55",Wigan Metropolitan Borough Council
Manchester City Council,Adult Social Care,Equipment,04.08.2014,5100735069,"£1,760.43",Clofield Ltd
Manchester City Council,Manchester Leisure,Equipment,04.08.2014,5100735298,"£11,408.00",Constantine Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,04.08.2014,5100735107,£898.00,E Jordon (Refrigeration) Ltd
Manchester City Council,Adult Social Care,Equipment,04.08.2014,5100735227,£950.00,Mountway Ltd
Manchester City Council,Childrens Services,Equipment,04.08.2014,5100735258,£656.63,Siemens Financial Services Ltd
Manchester City Council,Childrens Services,Equipment,04.08.2014,5100735259,£656.63,Siemens Financial Services Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735404,£984.49,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735397,£912.47,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735403,£885.58,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735402,£823.31,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735388,£663.39,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735389,£663.38,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735390,£611.58,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735391,£562.01,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735398,£534.17,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,04.08.2014,5100735407,£502.43,The Furnishing Service Ltd
Manchester City Council,Libraries and Theatres,Building Materials for direct delivery,04.08.2014,5100735081,"£1,425.00",GTS Steam Cleaners
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.08.2014,5100735212,"£25,645.69",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.08.2014,5100735207,"£19,143.19",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.08.2014,5100735215,"£13,155.57",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.08.2014,5100735208,"£12,566.41",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.08.2014,5100735210,"£6,594.14",Kenny Bros (Civil Eng) Ltd
