Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Proffesional fees,03.05.2011,5100445183,"53,606.75",Central Mcr University Hospitals
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,03.05.2011,5100444990,"51,619.00",Specialist Vehicle rental
Manchester City Council,Childrens Services,Home Care ,03.05.2011,5100445162,"16,554.00",Black Health Agency
Manchester City Council,Highways Services,Payments to Sub-Contractors,03.05.2011,5100445011,"12,591.35",Vaisala Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,03.05.2011,5100445137,"9,274.73",Stapletons Tyre Services
Manchester City Council,Chief Executives,Agency staff provision,03.05.2011,5100445107,"8,037.00",Semester Recruitment Ltd
Manchester City Council,Learning Disabilities PB,Payments for services,03.05.2011,5100445221,"7,707.00",North West Community Services Ltd
Manchester City Council,Childrens Services,Compensation Payments,03.05.2011,1902600542,"7,700.00",Abney Garsden Mcdonald
Manchester City Council,Chief Executives,Agency staff provision,03.05.2011,5100445126,"7,655.68",Reed Employment Plc
Manchester City Council,Chief Executives,I T Provision,03.05.2011,5100445117,"7,400.00",Agency for Educational Support Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.05.2011,5100445216,"7,107.87",SRA Cover Staff Ltd
Manchester City Council,Learning Disabilities PB,Residential Care Homes Payments,03.05.2011,5100445214,"6,696.00",Moore Care Ltd
Manchester City Council,Corporate Services,I T Provision,03.05.2011,5100445223,"6,643.29",Computerland Uk Ltd
Manchester City Council,Chief Executives,Grant and subscriptions awarded,03.05.2011,1902602153,"6,500.00",Tameside Metropolitan Borough
Manchester City Council,Chief Executives,I T Provision,03.05.2011,5100445118,"6,250.00",Agency for Educational Support Ltd
Manchester City Council,Housing General Fund,Building Works,03.05.2011,1902600885,"5,478.00",Westholme Ltd
Manchester City Council,Housing General Fund,Adaptations to Surplus Properties,03.05.2011,1902583812,"5,240.00",Redacted Personal Information
Manchester City Council,Housing General Fund,Adaptations to Surplus Properties,03.05.2011,1902600895,"4,951.00",Redacted Personal Information
Manchester City Council,Childrens Services,Proffesional fees,03.05.2011,5100445020,"4,914.00",Wythenshawe Community Initiative
Manchester City Council,Housing General Fund,Building Works,03.05.2011,1902600887,"4,819.00",Stannah Lift Services Ltd
Manchester City Council,Grtr Manchester Urban Traffic,Payments to Sub-Contractors,03.05.2011,5100445115,"4,658.61",Peek Traffic Ltd
Manchester City Council,Housing General Fund,Building Works,03.05.2011,1902600892,"4,606.42",Lift Able Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.05.2011,5100445140,"4,511.36",J.Hopkins (Contractors) Ltd.
Manchester City Council,Learning Disabilities PB,Payments for services,03.05.2011,5100445229,"4,296.32",Outreach Community & Residential Se
Manchester City Council,Chief Executives,Landline Telephone,03.05.2011,1902600882,"3,967.08",Cable & Wireless UK
Manchester City Council,Chief Executives,Hire of Equipment,03.05.2011,5100445327,"3,867.00",MyComm Technologies Ltd
