Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Agency staff provision,02.01.2019,5101010974,"£7,033.53",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,02.01.2019,5101011002,"£6,193.41",Conlon Construction Ltd
Manchester City Council,Manchester Leisure,Professional fees,02.01.2019,5101010980,"£2,390.75",Experian  Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02.01.2019,5101010998,"£1,917.05",Manchester Metropolitan University
Manchester City Council,Manchester Leisure,Refuse Collection,02.01.2019,5101011069,"£1,395.00",Dickinson Environmental
Manchester City Council,Manchester Leisure,Professional fees,02.01.2019,5101010996,£750.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.01.2019,5101011016,"£1,200.00",Peter Douglass Platforms
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,02.01.2019,5101011066,£530.37,LDS Motor Bodies Ltd
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,5101011033,"£12,500.00",The DrinkAware Trust
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,02.01.2019,5101010967,"£7,310.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,02.01.2019,5101011035,"£6,630.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,02.01.2019,5101011023,"£3,289.67",The Oak Trust
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906312598,"£3,196.00",Ubiqus Uk Ltd
Manchester City Council,Adult Social Care,Compensation Payments,02.01.2019,1906313691,"£2,801.50",Dorians Solicitors
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906302700,"£2,386.30",Stockport Psychology Services
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906313813,"£2,365.40",Stockport Psychology Services
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906302800,"£2,050.00",18 St John Street Chambers
Manchester City Council,Adult Social Care,Equipment,02.01.2019,5101010971,"£1,662.00",Tunstall Healthcare (UK) Ltd
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906306859,"£1,575.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906302699,"£1,523.90",Stockport Psychology Services
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906298173,"£1,450.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,02.01.2019,5101010973,"£1,315.00",St. Anne's CE Primary School
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906312597,"£1,260.00",Ubiqus Uk Ltd
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906298311,"£1,250.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.01.2019,1906313702,"£1,156.00",T15 Consultancy Ltd
Manchester City Council,Adult Social Care,Rents,02.01.2019,1906313709,"£1,040.00",Manchester Letting
Manchester City Council,Adult Social Care,Supported Accommodation,02.01.2019,5101011022,"£1,015.00",Redacted Personal Information
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02.01.2019,5101011029,£880.00,Anglia DNA Services
Manchester City Council,Adult Social Care,Rents,02.01.2019,1906313695,£850.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.01.2019,1906312510,£800.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906293174,£780.61,Socrates Clinical Psychology Ltd
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906294110,£750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906293181,£700.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906306905,£650.00,18 St John Street Chambers
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906313623,£650.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Landline Telephone Charges,02.01.2019,1906313808,£649.32,Bt Featurenet Billing
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906314360,£643.50,Stockport Psychology Services
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906314363,£625.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906313921,£575.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,5101011010,£575.00,National Children's Centre
Manchester City Council,Adult Social Care,Rents,02.01.2019,1906319982,£551.98,campus Lettings
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906305886,£550.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Personal needs of client,02.01.2019,5101011032,£510.00,Care & Independence Ltd
Manchester City Council,Adult Social Care,Professional fees,02.01.2019,1906293175,£500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Personal needs of client,02.01.2019,5101011031,-£510.00,Care & Independence Ltd
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,02.01.2019,5101010972,"-£1,644.00",St. Anne's CE Primary School
Manchester City Council,Corporate Services,Long Term Debtors,02.01.2019,5101011111,"£1,844,589.00",Manchester New Square Partnership
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323670,"£13,370.00",Pollock Lifts Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323622,"£12,445.95",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323663,"£12,432.00",Pollock Lifts Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323666,"£11,453.74",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323662,"£11,246.89",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323626,"£11,169.44",Kingkraft Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323673,"£10,188.00",Pollock Lifts Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323624,"£6,792.00",Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323623,"£6,771.45",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323674,"£5,932.63",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323671,"£5,880.75",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323661,"£5,455.49",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323621,"£5,390.35",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323660,"£5,284.44",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323669,"£5,117.00",Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323677,"£4,969.00",Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323620,"£4,934.00",Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323675,"£4,820.00",Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323676,"£4,776.00",Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323627,"£4,609.00",Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323664,"£4,570.00",Thyssenkrupp Encasa
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323667,"£4,089.09",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323665,"£3,990.00",Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323672,"£3,650.90",UPS Building & Maintenance Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323628,"£3,195.00",Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323629,"£2,733.00",Hoist & Shower Chair Company
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323625,"£2,101.50",Kingkraft Ltd
Manchester City Council,Housing General Fund,Building Works,02.01.2019,1906323668,"£1,449.36",UPS Building & Maintenance Ltd
Manchester City Council,Chief Executives,Payments to Sub-Contractors,02.01.2019,5101011054,"£1,018.96",Redacted Personal Information
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,02.01.2019,5101011030,£850.00,Survey Operations Limited
Manchester City Council,Chief Executives,Payments to Sub-Contractors,02.01.2019,5101011043,£656.45,Redacted Personal Information
