Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Housing Revenue Account,Compensation Payments,01.10.2012,1903334932,"£9,950.00",Redacted Personal Information
Manchester City Council,Housing Revenue Account,Compensation Payments,01.10.2012,1903322259,£540.00,Redacted Personal Information
Manchester City Council,Chief Executives,Advertising,01.10.2012,5100584504,"£3,896.14",MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,01.10.2012,5100584505,"£2,683.78",MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,01.10.2012,5100584505,"£1,766.93",MEN Media Ltd
Manchester City Council,Chief Executives,Advertising,01.10.2012,5100584504,"£1,433.74",MEN Media Ltd
Manchester City Council,Childrens Services,Agency staff provision,01.10.2012,5100584507,"£6,321.35",Big Life Centres
Manchester City Council,Childrens Services,Agency staff provision,01.10.2012,5100584486,£675.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.10.2012,5100584484,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.10.2012,5100584489,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,01.10.2012,5100584490,£580.00,Randstad Education
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,01.10.2012,5100584655,"£2,062.37",Buildbase Ltd aka Axon Buildbase
Manchester City Council,Childrens Services,Building Works,01.10.2012,5100584342,"£56,864.37",Laing O'Rourke Construction Ltd
Manchester City Council,Childrens Services,Building Works,01.10.2012,5100584343,"£25,454.14",Laing O'Rourke Construction Ltd
Manchester City Council,Housing General Fund,Building Works,01.10.2012,1903335098,"£1,440.00",Hoist & Shower Chair Company
Manchester City Council,Childrens Services,Catering Provisions,01.10.2012,5100584402,"£1,030.88",3663 (Bfs Group Ltd)
Manchester City Council,Childrens Services,Catering Provisions,01.10.2012,5100584410,£517.05,Orchard Fruit & Veg
Manchester City Council,Childrens Services,Catering Provisions,01.10.2012,5100584409,-£517.05,Orchard Fruit & Veg
Manchester City Council,Corporate Services,Compensation Payments,01.10.2012,1903335216,"£1,150.00",Simpsons Solicitors
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.10.2012,5100584413,"£19,660.93",Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.10.2012,5100584415,"£4,654.62",Pts Plumbing Trade Supplies
