Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,02.03.2015,1904533767,"£1,882.78",Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02.03.2015,5100776675,"£1,550.00",Projekts Mcr Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533626,"£1,049.44",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533640,£848.97,THE NOISY DRINK CO
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533631,£750.49,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533724,£661.11,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533562,£657.65,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533555,£655.51,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533677,£651.84,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533558,£621.88,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533713,£583.72,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533658,£580.77,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533606,£566.56,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533637,£518.11,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.03.2015,1904533595,£502.89,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.03.2015,5100776600,"£1,012.50",R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.03.2015,5100776599,£913.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.03.2015,5100776603,£913.50,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.03.2015,5100776632,£535.28,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Refuse Collection,02.03.2015,5100776613,£770.00,Alliance Disposables Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02.03.2015,5100776664,"£10,507.87",G & A Taylor Hotels Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02.03.2015,5100776671,"£6,630.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Fixtures and Fitting,02.03.2015,1904529464,"£3,829.00",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fitting,02.03.2015,1904529461,"£1,630.00",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,02.03.2015,5100776662,"£2,289.25",Barlow Moor Community Association
Manchester City Council,Adult Social Care,Home Care ,02.03.2015,5100776684,£729.00,Big Life Families
Manchester City Council,Adult Social Care,Home Care ,02.03.2015,5100776676,£550.00,Big Life Families
Manchester City Council,Adult Social Care,PNOR-Other Amenities,02.03.2015,1904529464,"£2,046.40",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,PNOR-Other Amenities,02.03.2015,1904529461,"£1,257.30",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Professional fees,02.03.2015,1904524898,£946.40,Otten Penna Solicitors
Manchester City Council,Adult Social Care,Professional fees,02.03.2015,5100776685,£801.34,Creative Support Ltd
Manchester City Council,Adult Social Care,Training and Development,02.03.2015,1904529464,"£1,130.80",Barnardos Manchester Leaving Care S
Manchester City Council,Chief Executives,Examination Fees,02.03.2015,5100776659,"£3,710.00",University Hospital of South Mcr
Manchester City Council,Chief Executives,Funeral and coroner related services,02.03.2015,5100776660,"£6,810.00",University Hospital of South Mcr
