Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Libraries and Theatres,Catering Provisions,01.12.2015,1904891081,£677.08,Hey Little Cupcakes
Manchester City Council,Hospitality + Trading Services,Rents,01.12.2015,1904882008,"£10,500.00",Network Rail Property
Manchester City Council,Hospitality + Trading Services,Compensation Payments,01.12.2015,1904882012,"£2,287.59",Whitaker Brothers
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.12.2015,1904894756,"£1,839.16",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,01.12.2015,5100829195,"£1,816.32",Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.12.2015,1904894760,£749.43,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.12.2015,1904894786,£666.25,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.12.2015,1904894717,£612.61,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,01.12.2015,1904894731,£574.35,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829210,"£11,764.60",Gatenby Sanderson
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829210,"£7,500.00",Gatenby Sanderson
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829210,"£3,705.87",Gatenby Sanderson
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.12.2015,5100829173,"£3,312.00",Chapter 1
Manchester City Council,Adult Social Care,Rents,01.12.2015,5100829212,"£2,941.40",Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,01.12.2015,5100829215,"£2,941.40",Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,01.12.2015,5100829216,"£2,941.40",Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Compensation Payments,01.12.2015,1904874953,"£1,680.00",MCC CFS AMS HEADER
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,"£1,659.96",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,"£1,451.77",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,"£1,212.62",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829236,"£1,204.00",Ashberry Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829236,"£1,102.28",Ashberry Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829236,£997.05,Ashberry Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,£830.40,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829236,£814.73,Ashberry Recruitment Ltd
Manchester City Council,Adult Social Care,Hire of Premises,01.12.2015,5100829227,£813.00,Quaker Trading Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829236,£730.10,Ashberry Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,£718.88,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829236,£653.10,Ashberry Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,£642.84,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,£553.77,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.12.2015,5100829248,£519.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Legal Fees,01.12.2015,1700059553,"-£20,535.00",Liberata
Manchester City Council,Corporate Services,Agency staff provision,01.12.2015,5100829225,£916.30,Bennett Staff Bureau
Manchester City Council,Housing General Fund,Surplus property Acquisitions,01.12.2015,1904895002,"£40,060.00",Bevan Brittan LLP
Manchester City Council,Chief Executives,Legal Fees,01.12.2015,1904894797,"£20,535.00",Liberata
Manchester City Council,Chief Executives,Agency staff provision,01.12.2015,5100829236,"£7,814.02",Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.12.2015,5100829210,"£7,641.50",Gatenby Sanderson
Manchester City Council,Chief Executives,Agency staff provision,01.12.2015,5100829248,"£4,848.41",SRA Cover Staff Ltd
Manchester City Council,Regeneration Finance,Professional fees,01.12.2015,1904893105,"£16,957.00",INTEGRA CONSULTING
Manchester City Council,Manchester Leisure,Hire of Equipment,02.12.2015,5100829390,"£4,140.00",Tim Garbutt Events Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,02.12.2015,5100829407,£962.73,Littlehampton Book Services Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,02.12.2015,5100829404,£797.63,Grantham Book Services Ltd
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,02.12.2015,5100829406,£672.30,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Rents,02.12.2015,1904893239,"£10,500.00",Network Rail Property
Manchester City Council,Hospitality + Trading Services,Preventative Maintenance Work,02.12.2015,5100829415,"£5,499.98",Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,02.12.2015,1904891048,"£2,857.45",Virgin Media Ltd
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,02.12.2015,1904891181,"£2,833.22",SMS Canopies & Blinds Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,02.12.2015,5100829313,"£1,247.15",LDS Motor Bodies Ltd
Manchester City Council,Hospitality + Trading Services,Fees,02.12.2015,1904894979,"£1,169.40",JBW Group Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2015,1904899199,"£1,030.49",BRAMBLES FOODS LTD
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,02.12.2015,5100829316,£939.56,LDS Motor Bodies Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2015,1904899124,£786.84,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.12.2015,5100829341,£666.12,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2015,1904899202,£664.56,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2015,1904899308,£660.39,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2015,1904899315,£599.93,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2015,1904899218,£528.09,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.12.2015,1904899321,£521.50,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2015,1904899278,£514.39,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Equipment Operating Lease,02.12.2015,1904894979,"-£1,169.40",JBW Group Ltd
Manchester City Council,Environment and Operations,Compensation Payments,02.12.2015,1904891037,"£5,000.00",Express Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,02.12.2015,1904890532,"£3,000.00",Gorvins
Manchester City Council,Environment and Operations,Construction Works,02.12.2015,5100829312,£773.32,Electricity North West Limited
Manchester City Council,Environment and Operations,Compensation Payments,02.12.2015,1904895003,£637.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Construction Works,02.12.2015,5100829477,-£773.32,Electricity North West Limited
Manchester City Council,Adult Social Care,Professional fees,02.12.2015,5100821332,"£893,949.33",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829234,"£91,844.33",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829257,"£91,844.33",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Professional fees,02.12.2015,5100829333,"£80,000.00",Rochdale Mbc
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829234,"£20,429.08",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829257,"£20,429.08",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Payments for services,02.12.2015,5100829386,"£17,329.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,02.12.2015,5100829385,"£15,407.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Compensation Payments,02.12.2015,1904890368,"£11,000.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829234,"£10,674.67",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829257,"£10,674.67",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02.12.2015,5100829370,"£8,070.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Rents,02.12.2015,5100829499,"£6,700.00",The Manchester College
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02.12.2015,5100829337,"£5,940.00",Weaste Hotel
Manchester City Council,Adult Social Care,Payments for services,02.12.2015,5100829398,"£5,487.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Agency staff provision,02.12.2015,5100829288,"£5,160.31",HR GO Recruitment Healthcare
Manchester City Council,Adult Social Care,Agency staff provision,02.12.2015,5100829288,"£4,950.21",HR GO Recruitment Healthcare
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829287,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829290,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829289,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829282,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829283,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829284,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829281,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829278,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,02.12.2015,5100829286,"£4,026.50",Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,02.12.2015,5100829319,"£3,622.50",Cresta Car Hire
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,02.12.2015,5100829418,"£3,225.00",Tameside Metropolitan Bouough
Manchester City Council,Adult Social Care,Compensation Payments,02.12.2015,1904900397,"£2,635.00",Liberata
Manchester City Council,Adult Social Care,Transport Coach Hire,02.12.2015,5100829480,"£2,400.00",Taxi Team Limited
Manchester City Council,Adult Social Care,Legal Fees,02.12.2015,1904900392,"£2,365.00",Liberata
Manchester City Council,Adult Social Care,Payments for services,02.12.2015,5100829381,"£2,301.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Transport Coach Hire,02.12.2015,5100829481,"£2,180.00",Taxi Team Limited
Manchester City Council,Adult Social Care,Legal Fees,02.12.2015,1904900396,"£2,055.00",Liberata
Manchester City Council,Adult Social Care,Transport Coach Hire,02.12.2015,5100829479,"£2,000.00",Taxi Team Limited
Manchester City Council,Adult Social Care,Compensation Payments,02.12.2015,1904882087,"£1,900.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,02.12.2015,5100829388,"£1,416.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Compensation Payments,02.12.2015,1904882085,"£1,393.97",Joseph Daniel Solicitors
Manchester City Council,Adult Social Care,Payments for services,02.12.2015,5100829379,"£1,239.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.12.2015,5100829324,"£1,234.14",The Stroke Association
Manchester City Council,Adult Social Care,I T Provision,02.12.2015,5100829509,"£1,170.00",Ezitracker Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.12.2015,5100829288,"£1,116.98",HR GO Recruitment Healthcare
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,02.12.2015,5100828757,£973.69,Tameside Metropolitan Bouough
Manchester City Council,Adult Social Care,Compensation Payments,02.12.2015,1904882074,£637.00,Department For Work & Pensions
Manchester City Council,Adult Social Care,Rents,02.12.2015,5100829500,"-£1,675.00",The Manchester College
Manchester City Council,Adult Social Care,Transport Coach Hire,02.12.2015,5100829318,"-£2,596.00",Cresta Car Hire
Manchester City Council,Adult Social Care,Transport Coach Hire,02.12.2015,5100829317,"-£3,622.50",Cresta Car Hire
Manchester City Council,Adult Social Care,Transport Coach Hire,02.12.2015,5100829315,"-£4,962.60",Cresta Car Hire
Manchester City Council,Adult Social Care,Rents,02.12.2015,5100829495,"-£6,700.00",The Manchester College
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829255,"-£10,674.67",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829255,"-£20,429.08",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Professional fees,02.12.2015,5100829335,"-£80,000.00",Rochdale Mbc
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02.12.2015,5100829255,"-£91,844.33",University Hospital of South Mcr
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829293,"£1,045.00",Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829297,"£1,045.00",Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829297,£900.00,Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829293,£747.00,Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829297,£747.00,Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829297,£646.00,Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829297,£646.00,Transport for Greater Manchester
Manchester City Council,Corporate Services,Travel Season TLS,02.12.2015,5100829294,£558.00,Transport for Greater Manchester
Manchester City Council,Housing General Fund,Council Dwelling Adaptations,02.12.2015,5100829353,"£56,781.00",Solargen Energy Ltd
Manchester City Council,Housing General Fund,Council Dwelling Adaptations,02.12.2015,5100829366,"£47,610.47",Solarking Commercial
Manchester City Council,Housing General Fund,Council Dwelling Adaptations,02.12.2015,5100829382,"£39,996.42",Solarking Commercial
Manchester City Council,Housing General Fund,Council Dwelling Adaptations,02.12.2015,5100829387,"£1,697.42",Solarking Commercial
Manchester City Council,Chief Executives,Legal Fees,02.12.2015,1904900398,"£45,545.00",Liberata
Manchester City Council,Chief Executives,Agency staff provision,02.12.2015,5100829288,"£10,368.73",HR GO Recruitment Healthcare
Manchester City Council,Chief Executives,Compensation Payments,02.12.2015,1904894982,"£2,890.00",Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,02.12.2015,1904900394,"£2,485.00",Liberata
Manchester City Council,Chief Executives,Funeral and coroner related services,02.12.2015,1904895084,"£2,070.00",NSLR Ltd
Manchester City Council,Chief Executives,General Office expenses,02.12.2015,1904895062,£970.00,David Wayman Flowers Limited
Manchester City Council,Chief Executives,Advertising,02.12.2015,5100829320,£534.69,Trinity Mirror NW2 Ltd
Manchester City Council,Chief Executives,Building Works,02.12.2015,5100829486,"-£1,057.40",Insight Direct (Uk) Ltd
Manchester City Council,Regeneration Finance,Professional fees,02.12.2015,5100829323,"£5,600.00",Beverley Clifton Morris Limited
Manchester City Council,GMIST (Greater Mcr Integrated),"Provision of non- alcoholic drinks, including water",02.12.2015,5100829409,£510.00,Manchester Central
Manchester City Council,Manchester Leisure,Electricity,03.12.2015,1904901604,"£4,123.33",British Gas Plc
Manchester City Council,Manchester Leisure,Grounds Maintenance,03.12.2015,5100829616,"£1,960.00",KB Industries UK Limited
Manchester City Council,Manchester Leisure,Grounds Maintenance,03.12.2015,5100829614,"-£1,960.00",KB Industries UK Limited
