Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Refuse Collection,01.08.2012,5100570111,"£1,365.58",PHS Group
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.08.2012,5100570136,"£1,833.33",Barlow Moor Community Association
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.08.2012,5100570116,"£2,166.67",People First Housing Association
Manchester City Council,Childrens Services,Training and Development,01.08.2012,5100570172,£855.40,Essential Papers Ltd
Manchester City Council,Childrens Services,Training and Development,01.08.2012,5100570174,£647.61,Essential Papers Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.08.2012,5100570119,"£1,185.87",Indian Senior Citizens Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.08.2012,5100570069,£585.58,Indian Senior Citizens Centre
Manchester City Council,Chief Executives,Postage,01.08.2012,5100569889,"£1,028.00",Royal Mail Group Plc
Manchester City Council,Chief Executives,Postage,01.08.2012,5100569887,"£1,005.55",Royal Mail Group Plc
Manchester City Council,Hospitality + Trading Services,Postage,01.08.2012,5100570090,"£1,902.67",Royal Mail Group Ltd
Manchester City Council,Chief Executives,Training and Development,01.08.2012,5100570014,"£1,050.00",North West Employers Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.08.2012,5100570094,"£2,235.33",Willow Park Housing Trust
Manchester City Council,Childrens Services,Consultants Fees,01.08.2012,5100569896,"£1,500.00",Edmond Shipway
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,01.08.2012,5100569853,"£1,600.00",Marshalls Mono Ltd
Manchester City Council,Chief Executives,Advertising,01.08.2012,5100570102,"£1,540.00",AllAboutAudiences
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.08.2012,5100569838,"£1,229.00",AllAboutAudiences
Manchester City Council,Hospitality + Trading Services,Equipment,01.08.2012,5100570036,"£3,760.00",Hobart U.K.
Manchester City Council,Hospitality + Trading Services,I T Provision,01.08.2012,5100569983,"£1,135.94",Digital ID Ltd
