Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Compensation Payments,03.10.2011,1902818715,660,Redacted Personal Information
Manchester City Council,Adult Social Care,Day Care Payments,03.10.2011,5100487120,"3,001.90",Alexian Brothers Care Centre
Manchester City Council,Environment and Operations,Training and Development,03.10.2011,1902817980,"2,950.00",APAC
Manchester City Council,Adult Social Care,Landline Telephone,03.10.2011,1902817072,"2,389.68",BT PLC
Manchester City Council,Regeneration Finance,Landline Telephone,03.10.2011,1902798003,511.2,BT PLC
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.10.2011,5100487300,695.9,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.10.2011,5100487301,594.38,Cemex (Uk) Shared Service Centre
Manchester City Council,Childrens Services,Transport Coach Hire,03.10.2011,5100487299,"1,218.00",Community Transport
Manchester City Council,Childrens Services,Transport Coach Hire,03.10.2011,5100487292,"-1,218.00",Community Transport
Manchester City Council,Childrens Services,Transport Taxis,03.10.2011,5100487123,"1,475.10",Cresta Car Hire
Manchester City Council,Childrens Services,Transport Taxis,03.10.2011,5100487121,921.8,Cresta Car Hire
Manchester City Council,Childrens Services,Transport Taxis,03.10.2011,5100487122,829.4,Cresta Car Hire
Manchester City Council,Childrens Services,Transport Taxis,03.10.2011,5100487262,929.5,Cresta Car Hire
Manchester City Council,Chief Executives,Agency staff provision,03.10.2011,5100487617,"27,706.49",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.10.2011,5100487596,"3,559.75",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.10.2011,5100487604,"3,480.63",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.10.2011,5100487608,"2,218.17",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.10.2011,5100487600,"2,194.72",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.10.2011,5100487598,"1,793.40",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.10.2011,5100487595,"1,362.75",Eden Brown Ltd
Manchester City Council,Corporate Services,Delapidations Costs,03.10.2011,1902821316,"36,085.00",Emerson Management Services
Manchester City Council,Environment and Operations,Refuse Collection,03.10.2011,5100487294,"869,294.94",Enterprise Manchester Partnership
Manchester City Council,Adult Social Care,Rents,03.10.2011,5100487139,"7,141.00",Grail Property
Manchester City Council,Childrens Services,Payments for services,03.10.2011,5100487269,554.13,Intact Project Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.10.2011,5100487289,"4,212.00",John Martin Devine Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.10.2011,5100487285,677,John Martin Devine Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.10.2011,5100487287,574,John Martin Devine Ltd
Manchester City Council,Manchester Leisure,Equipment,03.10.2011,5100487242,509.1,Lancashire Assessement Centre Ltd
Manchester City Council,Chief Executives,Advertising,03.10.2011,5100487273,988,Martin Austen Publishing Ltd
Manchester City Council,Manchester Leisure,Advertising,03.10.2011,1902796973,900,Morris Visitor Publications
Manchester City Council,Childrens Services,Proffesional fees,03.10.2011,5100487261,"13,861.74",National Autistic Society
Manchester City Council,Childrens Services,Proffesional fees,03.10.2011,5100487265,"2,587.00",National Autistic Society
Manchester City Council,Corporate Services,Car Parking Permits,03.10.2011,5100487252,678.26,National Car Parks Ltd Season Ticke
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.10.2011,5100487244,"9,653.00",Proper Job Theatre company
Manchester City Council,Environment and Operations,Compensation Payments,03.10.2011,1902818725,"2,446.00",Ralli Solicitors
Manchester City Council,Childrens Services,Catering Provisions,03.10.2011,1902808992,642.41,Redacted Personal Information
Manchester City Council,Corporate Services,Postage,03.10.2011,5100487270,"4,002.17",Royal Mail Group Plc
Manchester City Council,Corporate Services,Postage,03.10.2011,5100487267,"2,205.83",Royal Mail Group Plc
Manchester City Council,Mersey Valley Joint Committee,Grounds Maintenance,03.10.2011,5100487136,784,SGM (Uk) Limited
Manchester City Council,Chief Executives,Proffesional fees,03.10.2011,1902818723,920,STM UK Ltd
Manchester City Council,Childrens Services,Building Works,03.10.2011,5100487276,"1,500.00",W T Partnership
Manchester City Council,Childrens Services,Building Works,03.10.2011,5100487277,833,W T Partnership
Manchester City Council,Libraries and Theatres,Publicity,04.10.2011,5100487415,656.05,121 Direct Mail Ltd
Manchester City Council,Libraries and Theatres,Publicity,04.10.2011,5100487414,"4,274.10",121 Direct Mail Ltd
Manchester City Council,Childrens Services,Catering Provisions,04.10.2011,5100487434,680.76,3663 (Bfs Group Ltd)
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,04.10.2011,5100487783,"1,091.00",Advanced Vehicle Technicians Ltd
Manchester City Council,Adult Social Care,Equipment,04.10.2011,5100487722,708.1,Aidapt Bathrooms Ltd
Manchester City Council,Learning Disabilities PB,Supported Accommodation,04.10.2011,5100487647,"4,914.16",Alternative Futures Group Ltd
Manchester City Council,Environment and Operations,Payments to Contractors,04.10.2011,5100487721,909.09,Animal Wardens Ltd
Manchester City Council,Environment and Operations,Payments to Contractors,04.10.2011,5100487718,-909.09,Animal Wardens Ltd
Manchester City Council,Manchester Leisure,Payments for services,04.10.2011,5100487636,"22,935.00",Ashalls Coaches
Manchester City Council,Chief Executives,Agency staff provision,04.10.2011,5100487358,"4,557.46",Ashberry Recruitment Ltd
Manchester City Council,Libraries and Theatres,Equipment,04.10.2011,5100487614,"16,094.00",Axiell Ltd
Manchester City Council,Libraries and Theatres,Equipment,04.10.2011,5100487616,"8,047.00",Axiell Ltd
Manchester City Council,Libraries and Theatres,Equipment,04.10.2011,5100487618,"8,047.00",Axiell Ltd
Manchester City Council,Libraries and Theatres,Equipment,04.10.2011,5100487622,"8,047.00",Axiell Ltd
Manchester City Council,Libraries and Theatres,Equipment,04.10.2011,5100487626,"8,047.00",Axiell Ltd
Manchester City Council,Childrens Services,Supported Accommodation,04.10.2011,5100487700,653.45,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Supported Accommodation,04.10.2011,5100487703,653.45,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Supported Accommodation,04.10.2011,5100487695,526.85,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Supported Accommodation,04.10.2011,5100487697,526.85,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Supported Accommodation,04.10.2011,5100487708,680,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Supported Accommodation,04.10.2011,5100487701,600,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Supported Accommodation,04.10.2011,5100487706,600,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Grant and subscriptions awarded,04.10.2011,5100456340,"16,554.00",Black Health Agency
Manchester City Council,Childrens Services,Licences Purchase,04.10.2011,5100487823,"4,254.18",British Assoc. For Adoption &
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.10.2011,5100487929,"7,653.80",Burdens Ltd
Manchester City Council,Corporate Services,Training and Development,04.10.2011,5100487250,"2,250.00",Cadassist
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.10.2011,5100487337,571.97,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.10.2011,5100487340,562.27,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.10.2011,5100487397,-562.27,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.10.2011,5100487400,-571.97,Cemex (Uk) Shared Service Centre
Manchester City Council,Childrens Services,Payments for services,04.10.2011,5100487446,"1,400.32",City Care Partnership Ltd
Manchester City Council,Childrens Services,Payments for services,04.10.2011,5100487692,"1,885.00",City Care Partnership Ltd
Manchester City Council,Adult Social Care,Rents,04.10.2011,5100487368,"11,835.00",Coleman Investments Ltd
