Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Rents,02.12.2013,5100684785,"£2,534.08",Mosscare Housing Ltd
Manchester City Council,Regeneration Finance,Rents,02.12.2013,5100684751,"£24,375.00",Matthews & Goodman
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,02.12.2013,5100684877,£645.33,Dennis Eagle Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,02.12.2013,5100670291,£601.71,Faun Zoeller (UK) Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,02.12.2013,5100684726,"£3,443.00",Winners Contract Hire Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.12.2013,1903923317,£525.20,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.12.2013,5100684752,"£1,128.50",R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.12.2013,5100684755,"£1,078.50",R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.12.2013,5100684753,£877.55,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.12.2013,5100684756,£877.55,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.12.2013,5100684780,£792.84,R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903922910,"£1,508.96",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903922994,"£1,221.00",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903922911,£705.44,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903923036,£618.48,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903923101,£593.58,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903922969,£556.40,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903923004,£549.50,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2013,1903923063,£531.44,Brake Bros Foodservice Ltd
Manchester City Council,Chief Executives,Proffesional fees,02.12.2013,1903902392,"£1,940.52",Heys Environmental Consultants Ltd
Manchester City Council,Chief Executives,I T Provision,02.12.2013,1903921424,"£5,215.00",CDN Distribution
Manchester City Council,Childrens Services,ICT Sup & Maintnance,02.12.2013,5100684880,£709.00,A1 Cad & Stationery Services Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,02.12.2013,1903912283,£500.00,Redacted Personal Information
Manchester City Council,Childrens Services,Compensation Payments,02.12.2013,1903912275,£521.57,Pearson Hinchliffe Solicitors
Manchester City Council,Housing Revenue Account,Compensation Payments,02.12.2013,1903912817,"£21,000.00",Simpsons Solicitors
Manchester City Council,Housing Revenue Account,Compensation Payments,02.12.2013,1903912805,"£7,000.00",Camps Solicitors
Manchester City Council,Learning Disabilities PB,Grant and subscriptions awarded,02.12.2013,5100684749,"£61,484.50",Loreto College
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.12.2013,5100684786,"£10,658.33",Greater Manchester Immigration Aid
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,02.12.2013,5100684714,"£50,465.91",G & J Seddon Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,02.12.2013,5100684715,"£29,319.78",G & J Seddon Ltd
Manchester City Council,Housing General Fund,Surplus property Fees,02.12.2013,5100684813,"-£1,381.25",The Carbon Trust
Manchester City Council,Adult Social Care,Agency staff provision,03.12.2013,5100684906,"£1,344.18",Routes Healthcare Ltd
Manchester City Council,Adult Social Care,Agency staff provision,03.12.2013,5100684906,"£1,241.74",Routes Healthcare Ltd
Manchester City Council,Adult Social Care,Agency staff provision,03.12.2013,5100684906,£690.86,Routes Healthcare Ltd
Manchester City Council,Adult Social Care,Agency staff provision,03.12.2013,5100684893,£650.01,Routes Healthcare Ltd
Manchester City Council,Childrens Services,Agency staff provision,03.12.2013,5100684854,"£1,003.46",Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.12.2013,5100684854,£913.15,Sanctuary Social Care
Manchester City Council,Childrens Services,Agency staff provision,03.12.2013,5100684854,£879.20,Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,03.12.2013,5100684854,"£3,770.45",Sanctuary Social Care
Manchester City Council,Manchester Leisure,Training and Development,03.12.2013,1903921493,£650.00,Amber Publications & Training LLP
Manchester City Council,Adult Social Care,Training and Development,03.12.2013,5100677173,"£1,330.00",University Of Manchester
Manchester City Council,Adult Social Care,Training and Development,03.12.2013,5100684789,"-£1,330.00",University Of Manchester
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,03.12.2013,5100684793,"£38,881.06",Manchester Working Ltd
Manchester City Council,Environment and Operations,Vandalism Repairs,03.12.2013,5100685138,"£1,147.50",Graffiti Removal (North) Ltd
Manchester City Council,Adult Social Care,Rents,03.12.2013,5100684934,"£1,547.17",Parkway Green Housing Trust
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,03.12.2013,5100684883,"£21,133.10",Ocean Contract Cleaning Ltd
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.12.2013,5100684875,£546.87,G.G. Rentals Ltd
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,03.12.2013,1903923450,£524.36,Alliance Disposables Ltd
Manchester City Council,Insurance Fund,Insurance,03.12.2013,1903919591,"£2,977.00",Crosslee Primary School
Manchester City Council,Manchester Leisure,Grounds Maintenance,03.12.2013,5100684798,"£1,500.00",Manchester Youth Academy
Manchester City Council,Manchester Leisure,Grounds Maintenance,03.12.2013,5100684799,"£1,500.00",Manchester Youth Academy
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,03.12.2013,5100685142,"£43,047.10",Manchester Van Hire Ltd
