Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,General Payments not otherwise categorised,03.06.2019,1906496735,"£1,500.00",Hope Theatre Company
Manchester City Council,Manchester Leisure,Professional fees,03.06.2019,1906465735,£795.00,The Play Inspection Company
Manchester City Council,Manchester Leisure,Cash Collection,03.06.2019,5101034195,"£16,165.89",National Car Parks Ltd Season Ticke
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2019,5101034180,"£1,000.00",Platt Claremont Residents Assoc
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2019,5101034192,"£1,000.00",Friends of Fallowfield
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2019,5101034191,£500.00,Friends of Fallowfield
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2019,5101034179,"£1,400.00",Fallowfield Library & Comm Centre
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2019,5101034193,£750.00,Fallowfield Methodist Comm Church
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2019,5101034194,"£2,000.00",Platt Fields Market Garden
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2019,1906497957,"£25,000.00",The Cohesion & Integration Network
Manchester City Council,Adult Social Care,Rents,03.06.2019,5101034187,"£61,049.78",B & A Properties
Manchester City Council,Adult Social Care,Rents,03.06.2019,5101034211,"£34,558.24",M & Q Properties Management Ltd
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",03.06.2019,5101034189,"£1,364.88",JLA Ltd
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,5101034171,"£3,494.00",AECOM Limited
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,5101034172,"£2,260.00",AECOM Limited
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906495420,£675.00,Kenworthy's Chambers
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906489108,£750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906495446,£556.73,Lindsay Cunningham Ltd
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906490345,£500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906489106,£750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906482307,"£1,050.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906489120,"£1,050.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906494403,"£1,000.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.06.2019,1906489123,£750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2019,1906489176,"£15,000.00",Simpson Millar LLP
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,03.06.2019,5101034202,"£3,256.00",Altrincham College Of Arts
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,03.06.2019,5101034203,"£17,990.00",Sale High School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,03.06.2019,5101034198,"£5,020.00",Broomwood Primary School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,03.06.2019,5101034199,"£4,210.00",Broomwood Primary School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,03.06.2019,5101034188,"£2,105.00",Broomwood Primary School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,03.06.2019,5101034197,£954.00,Broomwood Primary School
Manchester City Council,Adult Social Care,Payments for services,03.06.2019,5101034184,"£5,040.00",Wythenshawe Community Initiative
Manchester City Council,Adult Social Care,Legal Fees,03.06.2019,1906494409,"£1,575.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Legal Fees,03.06.2019,5101034201,"£2,000.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2019,1906495887,£868.50,Weightmans LLP Solicitors
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2019,1906482651,"£8,500.00",Simpson Millar LLP
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2019,1906482652,"£14,500.00",Simpson Millar LLP
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2019,1906482650,"£35,990.00",Simpson Millar LLP
Manchester City Council,Corporate Services,I T Provision,03.06.2019,5101034161,"£2,210.00",Bentley Systems International Ltd
Manchester City Council,Corporate Services,Long Term Debtors,03.06.2019,5101034326,"£113,503.00",First Step (Ancoats) Ltd
Manchester City Council,Corporate Services,Long Term Debtors,03.06.2019,5101034159,"£1,940,167.00",Manchester New Square Partnership
Manchester City Council,Corporate Services,Long Term Debtors,03.06.2019,5101034324,"£80,737.00",Bowes Street Apartments Ltd
Manchester City Council,Corporate Services,Long Term Debtors,03.06.2019,5101034160,"£430,703.59",New Little Mill Developments Ltd
Manchester City Council,Corporate Services,Long Term Debtors,03.06.2019,5101034325,"£393,910.32",Capital and Centric (Cinnamon2) Ltd
Manchester City Council,Chief Executives,Agency staff provision,03.06.2019,5101034196,"£1,728.00",Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,03.06.2019,5101034186,"£3,865.20",Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.06.2019,5101034162,£943.19,Redacted Personal Information
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03.06.2019,5101034165,£609.40,Redacted Personal Information
Manchester City Council,Chief Executives,Catering,03.06.2019,5101034175,£608.50,Manchester City Galleries Dev Co
Manchester City Council,Chief Executives,Landline Telephone Charges,03.06.2019,1700088942,"-£9,604.38",BT PLC
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,03.06.2019,5101034183,"£15,000.00",Marketing Manchester
Manchester City Council,Chief Executives,Building Works,03.06.2019,1906499221,"£258,000.00",Citylabs 2.0 Ltd
Manchester City Council,Regeneration Finance,Professional fees,03.06.2019,5101034210,"£5,000.00",The Lesbian & Gay Foundation
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,03.06.2019,5101034173,"£350,000.00",Marketing Manchester
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,03.06.2019,5101034183,"£335,000.00",Marketing Manchester
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,03.06.2019,5101034182,"-£350,000.00",Marketing Manchester
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,03.06.2019,5101034169,"£23,562.00",Back On Track
Manchester City Council,Highways Services,Payments to Sub-Contractors,03.06.2019,5101034181,"£4,500.00",Utilities Design & Planning Ltd
Manchester City Council,Highways Services,Compensation Payments,03.06.2019,1906495894,£665.00,Department For Work & Pensions
Manchester City Council,Highways Services,Compensation Payments,03.06.2019,1906496728,£678.00,Department For Work & Pensions
Manchester City Council,Highways Services,Compensation Payments,03.06.2019,1906496734,"£7,703.00",Michael Baker Solicitors Ltd
Manchester City Council,Manchester Leisure,Refuse Collection,04.06.2019,5101034259,"£7,884.50",Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,04.06.2019,5101034265,£630.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Catering,04.06.2019,5101034446,"£2,810.00",Fabulous Fan Fayre Limited
Manchester City Council,Manchester Leisure,Catering,04.06.2019,5101034359,"£1,005.00",Manchester City Galleries Dev Co
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034448,"£4,500.00",Gekay Carpets
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034309,"£1,391.96",Corporate & Sporting Events
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034446,"£18,430.00",Fabulous Fan Fayre Limited
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034455,"£2,601.50",Fabulous Fan Fayre Limited
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034485,"£1,530.47",Interference Art
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034458,"£38,113.68",The Sports Presentation Company
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034443,"£1,815.00",The Sports Presentation Company
Manchester City Council,Manchester Leisure,Professional fees,04.06.2019,5101034477,"£6,410.00",Gary Beestone Ltd
