Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Training and Development,01.04.2014,5100711448,"£1,461.76",Essential Papers Ltd
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,01.04.2014,5100711356,"£1,000.00",Sanctuary Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,01.04.2014,5100711404,"£1,989.40",Barnardos Manchester Leaving Care S
Manchester City Council,Manchester Leisure,Grounds Maintenance,01.04.2014,5100711383,"£1,425.00",Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Grounds Maintenance,01.04.2014,5100711443,"-£1,425.00",Clean-Up UK Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,01.04.2014,5100711350,"£1,520.48",Riverside ECHG
Manchester City Council,Adult Social Care,Rents,01.04.2014,5100711350,"£7,557.52",Riverside ECHG
Manchester City Council,Adult Social Care,Furniture,01.04.2014,5100711414,£745.00,Stockport Domestic Appliance Servic
Manchester City Council,Childrens Services,Supported Accommodation,01.04.2014,5100711418,£673.35,St.Vincent'S Housing Association
Manchester City Council,Libraries and Theatres,Proffesional fees,01.04.2014,5100711458,"£3,920.00",Oldham Borough Council
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.04.2014,5100711463,"£1,821.17",Better Choices Ltd
Manchester City Council,Childrens Services,Supported Accommodation,01.04.2014,5100711431,£500.00,Bedspace Resource Ltd
Manchester City Council,Chief Executives,Proffesional fees,01.04.2014,5100711470,"£2,500.00",Buttress Fuller Alsop Williams Ltd
Manchester City Council,Chief Executives,Signers/Interpreters,01.04.2014,5100711471,"£1,160.40",Interpreter Booking Services
Manchester City Council,Environment and Operations,Payments to Sub-Contractors,01.04.2014,5100711327,"£4,113.44",Manchester Dogs Home
Manchester City Council,Chief Executives,Advertising,01.04.2014,5100711413,"£6,563.70",TSL Education Ltd
Manchester City Council,Chief Executives,Advertising,01.04.2014,5100711415,"£2,157.30",TSL Education Ltd
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,01.04.2014,5100711444,"£3,041.30",E & E Workwear
Manchester City Council,Childrens Services,Supported Accommodation,01.04.2014,5100711326,"£1,214.96",Fresh Start Independence Project
Manchester City Council,Manchester Leisure,Equipment,01.04.2014,5100711412,£590.58,Wessex Pictures
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,01.04.2014,5100711426,"£2,000.00",Manchester Digital Laboratory
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,01.04.2014,5100711428,"£2,000.00",Manchester Digital Laboratory
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,01.04.2014,5100711401,"£1,054.00",Furnace Construction Cremators Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,01.04.2014,5100711407,£829.80,Furnace Construction Cremators Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,01.04.2014,5100711584,"-£1,296.70",Furnace Construction Cremators Ltd
Manchester City Council,Adult Social Care,Funeral and coroner related services,01.04.2014,5100711402,"£2,746.00",Funeral Prtnrs t/a Michael Kennedy
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.04.2014,5100711425,£694.81,Manchester Congolese Organisation
Manchester City Council,Childrens Services,Storage Costs,02.04.2014,5100711491,"£1,466.86",Iron Mountain
Manchester City Council,Childrens Services,Storage Costs,02.04.2014,5100711505,£720.30,Iron Mountain
Manchester City Council,Adult Social Care,Furniture,02.04.2014,5100711885,"£1,048.15",The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,02.04.2014,5100711881,£668.12,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,02.04.2014,5100711882,£586.33,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,02.04.2014,5100711900,£508.79,The Furnishing Service Ltd
Manchester City Council,Childrens Services,"Consumable items eg Toilet rolls, soap etc",02.04.2014,5100711907,£541.20,The Furnishing Service Ltd
Manchester City Council,Childrens Services,Training and Development,02.04.2014,5100711741,£686.55,Assessment & Qualifications Allianc
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,02.04.2014,5100711871,£516.47,Dennis Eagle Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.04.2014,5100711839,-£949.20,Wolseley Util Ltd T/A Burdens
Manchester City Council,Hospitality + Trading Services,Payments to Contractors,02.04.2014,5100711618,"£44,300.34",NSL Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,02.04.2014,5100711539,£593.00,Teleshore (Uk) Ltd
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,02.04.2014,5100711575,£650.00,The Manchester College
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,02.04.2014,5100711582,£650.00,The Manchester College
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,02.04.2014,5100711588,£650.00,The Manchester College
Manchester City Council,Childrens Services,Subsistence and Conference Expenses,02.04.2014,5100711590,£650.00,The Manchester College
Manchester City Council,Chief Executives,Expenditure re Internal Trading Ordered Externally,02.04.2014,5100711503,"£1,870.00",Kensite Services Ltd
Manchester City Council,Manchester Leisure,Grounds Maintenance,02.04.2014,5100711445,"£1,425.00",Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Grounds Maintenance,02.04.2014,5100711867,"£1,175.00",Clean-Up UK Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02.04.2014,5100711382,"£1,425.00",Clean-Up UK Limited
Manchester City Council,Hospitality + Trading Services,Cash Collection,02.04.2014,5100711520,"£1,495.64",G4S Cash Services (Uk) Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.04.2014,1904087496,"£1,019.23",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.04.2014,1904087548,£779.80,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.04.2014,1904087571,£776.01,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.04.2014,1904087444,£656.71,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.04.2014,1904087410,£622.54,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.04.2014,5100711579,"£2,210.00",Asd Metal Services
Manchester City Council,Chief Executives,Stationery,02.04.2014,5100711712,"£1,059.75",Banner Business Services Ltd
Manchester City Council,Adult Social Care,Legal Fees,02.04.2014,5100711691,"£1,125.00",Redacted Personal Information
Manchester City Council,Manchester Leisure,Payments for services,02.04.2014,5100711610,£820.00,Caritas Diocese of Salford
Manchester City Council,Chief Executives,Printing,02.04.2014,5100711373,"£3,685.00",Astra Signs
Manchester City Council,Chief Executives,Printing,02.04.2014,5100711707,£750.00,Astra Signs
Manchester City Council,Chief Executives,Printing,02.04.2014,5100711705,£550.00,Astra Signs
Manchester City Council,Housing Revenue Account,Proffesional fees,02.04.2014,5100711670,"-£4,651.79",Valuation Office Agency
Manchester City Council,Corporate Services,Travel Season TLS,02.04.2014,5100711541,£646.00,Transport for Greater Manchester
Manchester City Council,GMIST (Greater Mcr Integrated),Payments for services,02.04.2014,5100711606,"£10,966.41",Salford City Council
Manchester City Council,Childrens Services,Rents,02.04.2014,5100711563,"£2,266.66",4CT Limited
Manchester City Council,Regeneration Finance,Equipment,02.04.2014,5100711873,"£1,086.75",Egan Reid Stationery Co Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711687,"£59,764.50",The Big Life Company
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711723,"£20,108.13",The Big Life Company
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711724,"£11,809.02",The Big Life Company
Manchester City Council,Chief Executives,I T Provision,02.04.2014,5100711695,"£1,245.75",Computerland Uk Ltd
Manchester City Council,Chief Executives,ICT Sup & Maintnance,02.04.2014,5100711380,"£23,652.00",Computerland Uk Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711529,"£1,468.50",Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711528,£823.50,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711649,£742.50,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711551,£726.00,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711645,£676.50,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711646,£661.50,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711527,£602.25,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711578,£580.50,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711632,£561.00,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711641,£513.00,Big Life Families
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,02.04.2014,5100711627,£511.50,Big Life Families
Manchester City Council,Manchester Leisure,Compensation Payments,02.04.2014,1903584149,£600.00,Department For Work & Pensions
Manchester City Council,Corporate Services,Agency staff provision,02.04.2014,5100711866,£728.65,Morson International
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.04.2014,5100711694,"£35,337.60",Specialist Vehicle rental
Manchester City Council,Childrens Services,Supported Accommodation,02.04.2014,5100711669,"£1,214.96",Fresh Start Independence Project
Manchester City Council,Childrens Services,Public Transport,02.04.2014,5100711416,"£1,138.45",Wrixon Care
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,02.04.2014,5100711742,"£4,010.20",One Stop Hire Limited
Manchester City Council,Corporate Services,Proffesional fees,02.04.2014,5100711518,"£2,350.35",NPS North West Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.04.2014,1904087414,£525.21,Ralph Livesey Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,02.04.2014,5100711675,"£3,000.00",Levenshulme Inspire
Manchester City Council,Housing Revenue Account,I T Provision,02.04.2014,5100711571,"£3,250.00",Locata (Housing Services) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,02.04.2014,5100711730,"£5,393.28",Security Monitoring Centres Ltd
Manchester City Council,Regeneration Finance,Legal Fees,02.04.2014,5100711494,"£3,000.00",Landmark Chambers
Manchester City Council,Childrens Services,Foster Payments,02.04.2014,5100711692,"£2,350.00",Core Assets Childrens Services
Manchester City Council,Childrens Services,Foster Payments,02.04.2014,5100711721,"£2,350.00",Core Assets Childrens Services
Manchester City Council,Childrens Services,Foster Payments,02.04.2014,5100711693,£705.00,Core Assets Childrens Services
Manchester City Council,Manchester Leisure,Equipment,02.04.2014,5100711546,"£2,000.00",Healthy Me Healthy Communities
Manchester City Council,Manchester Leisure,Equipment,02.04.2014,5100711546,"£2,000.00",Healthy Me Healthy Communities
Manchester City Council,Childrens Services,Home Care ,02.04.2014,5100711568,£684.60,Sanyu Daycare
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02.04.2014,5100711469,"£2,000.00",North Manchester Work Clubs
Manchester City Council,Environment and Operations,Subsistence and Conference Expenses,02.04.2014,5100711436,"£2,759.03",CSPT Ltd t/a Community Safety
Manchester City Council,Environment and Operations,Subsistence and Conference Expenses,02.04.2014,5100711497,"£2,299.19",CSPT Ltd t/a Community Safety
Manchester City Council,Environment and Operations,Subsistence and Conference Expenses,02.04.2014,5100711437,"£2,068.15",CSPT Ltd t/a Community Safety
Manchester City Council,Environment and Operations,Subsistence and Conference Expenses,02.04.2014,5100711499,"£1,723.46",CSPT Ltd t/a Community Safety
Manchester City Council,Environment and Operations,Subsistence and Conference Expenses,02.04.2014,5100711485,"-£2,068.15",CSPT Ltd t/a Community Safety
Manchester City Council,Environment and Operations,Subsistence and Conference Expenses,02.04.2014,5100711487,"-£2,759.03",CSPT Ltd t/a Community Safety
Manchester City Council,Regeneration Finance,Advertising,02.04.2014,1904082670,"£1,200.00",Visual Logic Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.04.2014,1904087563,£929.10,BRAMBLES FOODS LTD
Manchester City Council,Corporate Services,Distrib Airport Rent,03.04.2014,1904087633,"£101,882.63",Oldham Borough Council
Manchester City Council,Chief Executives,Special Event,03.04.2014,5100711365,£500.00,Showmed
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,03.04.2014,5100711354,"£18,785.81",Carlton Fuels Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.04.2014,5100711856,"£3,394.65",District Surveyors Associ. Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.04.2014,1904088785,£700.30,Pasta King (Uk) Ltd
Manchester City Council,Manchester Leisure,Payments for services,03.04.2014,5100711851,"-£1,600.48",Arco Group Ltd
Manchester City Council,Childrens Services,Training and Development,03.04.2014,5100711821,£600.00,Arc People Development Ltd
Manchester City Council,Adult Social Care,Gas,03.04.2014,1904088533,£616.38,British Gas Plc
Manchester City Council,Adult Social Care,Gas,03.04.2014,1904088535,£595.20,British Gas Plc
Manchester City Council,Adult Social Care,Gas,03.04.2014,1904088540,£587.92,British Gas Plc
Manchester City Council,Adult Social Care,Supporting People Payments,03.04.2014,5100711562,"£15,132.97",Depaul Trust (Rent Receivables)
Manchester City Council,Adult Social Care,Supporting People Payments,03.04.2014,5100711565,"£12,670.52",Depaul Trust (Rent Receivables)
Manchester City Council,Regeneration Finance,Training and Development,03.04.2014,5100711925,"£3,017.00",The Manchester College
Manchester City Council,Regeneration Finance,Training and Development,03.04.2014,5100712030,"£2,567.00",The Manchester College
Manchester City Council,Regeneration Finance,Training and Development,03.04.2014,5100712026,"-£3,017.00",The Manchester College
Manchester City Council,Chief Executives,Printing,03.04.2014,5100711920,£972.00,Bowe Systec
Manchester City Council,Chief Executives,Hire of Equipment,03.04.2014,5100712047,£969.80,Tube Uk Ltd
Manchester City Council,Childrens Services,Agency staff provision,03.04.2014,5100712054,£809.88,Reed Employment Plc
Manchester City Council,Chief Executives,Agency staff provision,03.04.2014,5100712054,"£6,831.89",Reed Employment Plc
Manchester City Council,Chief Executives,Agency staff provision,03.04.2014,5100712054,"£5,388.20",Reed Employment Plc
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,03.04.2014,5100712054,"£2,647.05",Reed Employment Plc
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,03.04.2014,5100712054,"£2,352.90",Reed Employment Plc
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,03.04.2014,5100712062,"£52,431.05",Barnardo's North West
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,03.04.2014,5100712063,"£39,230.54",Barnardo's North West
Manchester City Council,Adult Social Care,Payments for services,03.04.2014,5100712128,"£4,549.15",Alere Toxicology Plc
Manchester City Council,Adult Social Care,Payments for services,03.04.2014,5100712129,"-£4,549.15",Alere Toxicology Plc
Manchester City Council,Childrens Services,Payments for services,03.04.2014,5100711903,"£1,293.50",Moss Side Millennium Powerhouse Ltd
Manchester City Council,Childrens Services,Payments for services,03.04.2014,5100711909,£647.00,Moss Side Millennium Powerhouse Ltd
