Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Equipment,01.11.2013,5100677196,"£4,234.00",Kerry Taylor Auctions
Manchester City Council,Hospitality + Trading Services,Agency staff provision,01.11.2013,5100677223,£539.22,Proactive Personnel Ltd
Manchester City Council,Environment and Operations,Agency staff provision,01.11.2013,5100677223,"£1,116.99",Proactive Personnel Ltd
Manchester City Council,Environment and Operations,Construction Works,01.11.2013,5100677238,"£29,700.00",Gaist Solutions Ltd
Manchester City Council,Environment and Operations,Construction Works,01.11.2013,5100677230,"£27,000.00",Gaist Solutions Ltd
Manchester City Council,Adult Social Care,Agency staff provision,01.11.2013,5100677182,£894.95,Reed Employment Plc
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,01.11.2013,1903883246,£500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,01.11.2013,1903883644,£500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,01.11.2013,1903883653,£500.00,Homemove Northwest
Manchester City Council,Adult Social Care,Proffesional fees,01.11.2013,5100677237,"£1,619.50",Matthews & Goodman
Manchester City Council,Adult Social Care,Payments for services,01.11.2013,5100677263,"£3,200.00",Cais Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677209,"£20,954.10",The Carr-Gomm Society Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677209,"£10,745.44",The Carr-Gomm Society Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677209,"£4,835.56",The Carr-Gomm Society Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677209,"£4,566.94",The Carr-Gomm Society Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677210,"-£4,566.94",The Carr-Gomm Society Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677210,"-£4,835.56",The Carr-Gomm Society Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677210,"-£10,745.44",The Carr-Gomm Society Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,01.11.2013,5100677210,"-£20,954.10",The Carr-Gomm Society Ltd
Manchester City Council,Childrens Services,Transport Taxis,01.11.2013,1903867338,£586.96,Cresta Car Hire
Manchester City Council,Childrens Services,Transport Taxis,01.11.2013,1903876505,£537.08,Cresta Car Hire
Manchester City Council,Childrens Services,Training and Development,01.11.2013,1903876571,"£2,534.40",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Training and Development,01.11.2013,1903876592,"£1,401.00",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Proffesional fees,01.11.2013,1903876493,"£1,564.75",Applied Psychology Services
Manchester City Council,Childrens Services,Proffesional fees,01.11.2013,1903636510,"£1,538.38",Temperley Taylor LLP
Manchester City Council,Childrens Services,Proffesional fees,01.11.2013,1903876492,"£1,085.83",Redacted Personal Information
Manchester City Council,Childrens Services,Proffesional fees,01.11.2013,1903876603,£780.00,Stockport Psychology Services
Manchester City Council,Childrens Services,Proffesional fees,01.11.2013,1903867351,£579.75,Redacted Personal Information
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.11.2013,5100677271,"£1,920.50",Moston Methodist Church Playgroup
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.11.2013,5100677269,"£1,530.75",Bristowe Street Playgroup
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.11.2013,5100677267,"£1,276.89",Slade Lane Playscheme
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.11.2013,5100677255,"£1,138.70",Wythenshawe Community Initiative
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.11.2013,5100677266,"£1,033.50",Anson Cabin Project
Manchester City Council,Childrens Services,Grant and subscriptions awarded,01.11.2013,5100677264,£806.25,Vine Playgroup
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,01.11.2013,5100677227,"£2,250.00",Education Counts
Manchester City Council,Childrens Services,Payments for services,01.11.2013,5100677139,"£9,025.00",Aquarius Community Centre
Manchester City Council,Childrens Services,Payments for services,01.11.2013,5100677141,"£7,659.00",Ladybarn Community Association
Manchester City Council,Childrens Services,Payments for services,01.11.2013,5100677140,"£4,869.50",Albert Kennedy Trust
Manchester City Council,Childrens Services,Payments for services,01.11.2013,5100677186,"-£1,485.25",Central Manchester University Hosp
Manchester City Council,Childrens Services,CAMC/Not assigned,01.11.2013,5100677229,"£6,026.42",4CT Limited
Manchester City Council,Childrens Services,CAMC/Not assigned,01.11.2013,5100677182,£921.02,Reed Employment Plc
Manchester City Council,Childrens Services,CAMC/Not assigned,01.11.2013,5100672078,£535.50,H.G. Care Services Ltd
Manchester City Council,Childrens Services,Legal Fees,01.11.2013,1903867335,£500.00,Avr Transcription Ltd
Manchester City Council,Childrens Services,Compensation Payments,01.11.2013,1903876555,"£7,439.00",Abney Garsden Mcdonald
Manchester City Council,Corporate Services,Grant and subscriptions awarded,01.11.2013,5100646233,"£1,175.00",Thomas Telford Training Ltd (NEC)
Manchester City Council,Chief Executives,Agency staff provision,01.11.2013,5100677223,"£2,697.83",Proactive Personnel Ltd
Manchester City Council,Chief Executives,Agency staff provision,01.11.2013,5100677182,"£1,998.73",Reed Employment Plc
Manchester City Council,Chief Executives,Storage Costs,01.11.2013,5100677253,£675.76,Data Space Limited
Manchester City Council,Chief Executives,Storage Costs,01.11.2013,5100677234,£633.41,Data Space Limited
Manchester City Council,Chief Executives,Storage Costs,01.11.2013,5100677192,£596.92,Data Space Limited
Manchester City Council,Chief Executives,Storage Costs,01.11.2013,5100677241,£508.82,Data Space Limited
Manchester City Council,Chief Executives,Storage Costs,01.11.2013,5100677194,-£596.92,Data Space Limited
Manchester City Council,Chief Executives,Printing,01.11.2013,5100677275,£522.50,Mail Solutions
Manchester City Council,Chief Executives,Advertising,01.11.2013,5100677232,"£1,000.00",Clicky Media Ltd
Manchester City Council,Chief Executives,Advertising,01.11.2013,5100677273,£889.00,Salutions Ltd
Manchester City Council,Chief Executives,Advertising,01.11.2013,5100677187,£550.00,Pure Innovations Ltd
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,01.11.2013,5100677182,"£2,647.05",Reed Employment Plc
Manchester City Council,Section 48,Grant and subscriptions awarded,01.11.2013,5100677138,"£17,500.00",Manchester International Festival
Manchester City Council,Manchester Leisure,Agency staff provision,04.11.2013,5100677410,"£2,121.64",Serco Manchester Leisure Ltd Wythen
Manchester City Council,Manchester Leisure,Furniture,04.11.2013,5100677470,£860.00,Egan Reid Stationery Co Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,04.11.2013,5100677351,"£5,000.00",Pursuit of Excellence
Manchester City Council,Manchester Leisure,Payments for services,04.11.2013,1903876596,£500.00,Zest Team North Mcr FAD008422
Manchester City Council,Libraries and Theatres,Landline Telephone,04.11.2013,1903876576,£693.36,Vodafone (Ex C&W)
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,04.11.2013,5100677464,"£38,332.80",Specialist Vehicle rental
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.11.2013,5100677540,£758.80,Aggregate Industries T/A Kennedy As
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.11.2013,5100677542,£746.80,Aggregate Industries T/A Kennedy As
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.11.2013,5100677541,£696.40,Aggregate Industries T/A Kennedy As
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.11.2013,5100677539,£607.76,Aggregate Industries T/A Kennedy As
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.11.2013,1903885617,£521.50,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,04.11.2013,5100677383,"£1,097.43",United Utilities (Standpipes Only)
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,04.11.2013,5100677385,£607.50,United Utilities (Standpipes Only)
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903885302,"£1,344.08",Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903884803,£972.86,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903884964,£821.13,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903885416,£777.70,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903885417,£763.70,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903884907,£755.90,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903884852,£731.81,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903885400,£720.82,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903885380,£702.94,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903884908,£701.25,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903884837,£612.02,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903885370,£589.60,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903884818,£572.21,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2013,1903885001,£546.52,Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Printing,04.11.2013,5100677311,£512.00,Cardentity Ltd
Manchester City Council,Environment and Operations,Agency staff provision,04.11.2013,5100677270,"£1,205.64",Proactive Personnel Ltd
Manchester City Council,Environment and Operations,Rents,04.11.2013,1903876282,"£13,966.80",Guinness Northern Counties
Manchester City Council,Environment and Operations,Rents,04.11.2013,1903876281,"£2,000.00",Guinness Northern Counties
Manchester City Council,Environment and Operations,Proffesional fees,04.11.2013,5100677236,"£8,822.92",Victim Support
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903876605,"£11,638.88",Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903883954,"£3,500.00",Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903883955,"£2,250.00",Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903876565,"£1,200.00",Redacted Personal Information
Manchester City Council,Environment and Operations,Legal Fees,04.11.2013,5100677401,£700.00,Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903876562,"£11,500.00",Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903883795,"£10,000.00",Freeclaim Services Ltd
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903876591,£600.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903881896,£600.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,04.11.2013,1903876563,£585.00,Department For Work & Pensions
Manchester City Council,Adult Social Care,Agency staff provision,04.11.2013,5100677163,"£1,513.08",Fawkes and Reece Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.11.2013,5100677436,£913.15,Semester Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.11.2013,5100677251,£567.50,Routes Healthcare Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.11.2013,5100677251,£563.57,Routes Healthcare Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.11.2013,5100677175,£551.75,Routes Healthcare Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.11.2013,5100677251,£526.80,Routes Healthcare Ltd
Manchester City Council,Adult Social Care,Training and Development,04.11.2013,5100677180,"£1,590.00",University Of Manchester
Manchester City Council,Adult Social Care,Training and Development,04.11.2013,5100677184,£721.95,University Of Manchester
Manchester City Council,Adult Social Care,Rents,04.11.2013,5100677142,"£19,039.86",Accommodation Links Ltd
Manchester City Council,Adult Social Care,Equipment,04.11.2013,5100677305,"£1,151.50",Action on Hearing Loss
Manchester City Council,Adult Social Care,Equipment,04.11.2013,5100677332,£690.40,Drive Medical Limited
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,04.11.2013,5100677504,"£6,250.00",Bury M.B.C.
Manchester City Council,Adult Social Care,Personal needs of client,04.11.2013,5100677331,£690.40,Drive Medical Limited
Manchester City Council,Childrens Services,Agency staff provision,04.11.2013,5100677163,"£1,146.53",Fawkes and Reece Ltd
Manchester City Council,Childrens Services,Agency staff provision,04.11.2013,5100677163,"£1,024.80",Fawkes and Reece Ltd
Manchester City Council,Childrens Services,Transport Taxis,04.11.2013,1903876593,£584.43,Cresta Car Hire
Manchester City Council,Childrens Services,Transport Coach Hire,04.11.2013,5100677526,"£3,420.00",G.M Travel
Manchester City Council,Childrens Services,Transport Coach Hire,04.11.2013,5100677292,"£1,140.70",MR Blackcab
Manchester City Council,Childrens Services,Equipment,04.11.2013,1903867728,"£2,019.00",Pinpoint Facilitation Limited
Manchester City Council,Childrens Services,Proffesional fees,04.11.2013,1903867349,£850.00,Redacted Personal Information
Manchester City Council,Childrens Services,Grant and subscriptions awarded,04.11.2013,5100677538,"£13,859.00",4CT Limited
