Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Childrens Services,Agency staff provision,01.02.2013,5100614181,"£7,320.00",Randstad Education
Manchester City Council,Chief Executives,Training and Development,01.02.2013,5100614304,"£3,104.69",Community & Business Partners
Manchester City Council,Adult Social Care,Rents,01.02.2013,5100614131,"£10,274.07",Happy Homes Uk Ltd
Manchester City Council,Adult Social Care,Rents,01.02.2013,5100614132,"£9,841.52",Happy Homes Uk Ltd
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,01.02.2013,5100614292,"£21,133.10",Ocean Contract Cleaning Ltd
Manchester City Council,Environment and Operations,Cleaning Equipment and Materials,01.02.2013,5100614293,"£1,145.23",Manchester Airport Plc
Manchester City Council,Childrens Services,Public Transport,01.02.2013,5100614147,£621.00,Quayside Care Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,01.02.2013,5100614187,£708.30,Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,01.02.2013,5100614188,£618.14,Kenny Bros (Civil Eng) Ltd
Manchester City Council,GMIST (Greater Mcr Integrated),Proffesional fees,01.02.2013,1903489901,"£4,194.00",The Javelin Group Limited
Manchester City Council,GMIST (Greater Mcr Integrated),Proffesional fees,01.02.2013,1903498996,"£7,200.00",Tushingham Moore LLP
Manchester City Council,Chief Executives,Postage,01.02.2013,1903499325,"£1,209.48",Royal Mail Group Plc
Manchester City Council,Childrens Services,Compensation Payments,01.02.2013,1903510746,"£8,250.00",Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,01.02.2013,1903510706,"£1,100.00",Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,01.02.2013,1903510745,"£15,000.00",Abney Garsden Mcdonald
Manchester City Council,Childrens Services,Compensation Payments,01.02.2013,1903510743,£747.50,Redacted Personal Information
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,01.02.2013,5100614157,"£84,532.50",Halle Concerts Society
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,01.02.2013,5100614155,"£14,000.00",Halle Concerts Society
Manchester City Council,Chief Executives,Advertising,01.02.2013,5100582963,"£3,570.00",J.C.Decaux Uk Limited
Manchester City Council,Chief Executives,Advertising,01.02.2013,5100614172,"£1,224.00",J.C.Decaux Uk Limited
Manchester City Council,Chief Executives,Advertising,01.02.2013,5100580986,"£3,142.87",J.C.Decaux Uk Limited
Manchester City Council,Chief Executives,Advertising,01.02.2013,5100614171,"£1,047.62",J.C.Decaux Uk Limited
Manchester City Council,Adult Social Care,Funeral and coroner related services,01.02.2013,5100614150,"£1,100.00",Funeral Prtnrs t/a Michael Kennedy
Manchester City Council,Adult Social Care,Funeral and coroner related services,01.02.2013,5100614139,"£1,010.00",Funeral Prtnrs t/a Michael Kennedy
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,01.02.2013,5100614198,"£1,990.56",Northwards Housing Limited
Manchester City Council,Libraries and Theatres,Third party payments relating to Voluntary Organisations,01.02.2013,5100614303,"£6,250.00",Emerge Recycling
Manchester City Council,Learning Disabilities PB,Payments for services,01.02.2013,5100614192,"£4,109.64",Outreach Community & Residential Se
Manchester City Council,Learning Disabilities PB,Payments for services,01.02.2013,5100614195,"£4,109.64",Outreach Community & Residential Se
Manchester City Council,Learning Disabilities PB,Payments for services,01.02.2013,5100614191,"-£4,109.64",Outreach Community & Residential Se
Manchester City Council,Learning Disabilities PB,Payments for services,01.02.2013,5100614193,"-£4,109.64",Outreach Community & Residential Se
Manchester City Council,Adult Social Care,Day Care Payments,01.02.2013,5100614210,"£3,417.70",Afro Carribean Care Group
Manchester City Council,Manchester Leisure,Expenditure re Internal Trading Ordered Externally,01.02.2013,5100614200,"£1,020.00",The Manchester Light & Stage
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.02.2013,5100614169,"£8,915.69",Ground Heat Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.02.2013,5100614168,"-£8,915.69",Ground Heat Ltd
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,01.02.2013,5100614135,"£60,000.00",GB Building Solutions Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,01.02.2013,5100614136,"£425,504.02",GB Building Solutions Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,01.02.2013,5100614163,"£96,741.82",Manchester & Cheshire Construction
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,01.02.2013,5100614142,"-£17,712.55",Manchester & Cheshire Construction
Manchester City Council,Childrens Services,Agency staff provision,04.02.2013,5100614359,£750.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,04.02.2013,5100614347,£700.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,04.02.2013,5100614340,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,04.02.2013,5100614345,£650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,04.02.2013,5100614342,£580.00,Randstad Education
