Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Agency staff provision,03.11.2014,5100753714,£674.10,Semester Recruitment Ltd
Manchester City Council,Corporate Services,Training and Development,03.11.2014,5100743768,"£1,715.00",Cipfa
Manchester City Council,Corporate Services,Training and Development,03.11.2014,5100722478,£840.00,Transport & Training Services Ltd
Manchester City Council,Manchester Leisure,Rents,03.11.2014,5100753802,"£1,279.79",The East Manchester Academy
Manchester City Council,Adult Social Care,Equipment,03.11.2014,5100753794,"£1,000.00",Mountway Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.11.2014,5100753744,"£1,232.00",Viewprint
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.11.2014,5100753806,"£1,089.79",Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.11.2014,1904374937,£868.00,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.11.2014,5100753822,£857.47,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.11.2014,5100753814,£781.44,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.11.2014,5100753744,£616.00,Viewprint
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.11.2014,5100753811,£518.84,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.11.2014,1904374929,£626.32,Chicken Joes Limited
Manchester City Council,Chief Executives,Legal Fees,03.11.2014,1904374935,£840.00,HMCTS (Manchester County Court)
Manchester City Council,Manchester Leisure,Professional fees,03.11.2014,1904352764,"£1,450.00",Freestyle Football Ltd
Manchester City Council,Corporate Services,Professional fees,03.11.2014,1700053028,"-£1,000.00",WWW.CONSERVATIVEPART.C
Manchester City Council,Hospitality + Trading Services,Collection Commision,03.11.2014,5100753793,"£3,901.18",Verrus (UK) T/A paybyphone
Manchester City Council,Hospitality + Trading Services,Collection Commision,03.11.2014,5100753789,"£3,867.48",Verrus (UK) T/A paybyphone
Manchester City Council,Hospitality + Trading Services,Collection Commision,03.11.2014,5100753787,"£3,691.26",Verrus (UK) T/A paybyphone
Manchester City Council,Hospitality + Trading Services,Collection Commision,03.11.2014,5100753791,"£3,534.13",Verrus (UK) T/A paybyphone
Manchester City Council,Chief Executives,I T Provision,03.11.2014,5100753830,"£1,000.00",Idox Software Ltd
Manchester City Council,Regeneration Finance,I T Provision,03.11.2014,5100753831,"£2,250.00",Idox Software Ltd
Manchester City Council,Hospitality + Trading Services,Cash Collection,03.11.2014,1904355675,£599.48,G4S Cash Solutions (Uk) Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.11.2014,5100753759,"£7,269.00",Your Employment Service CIC (YES)
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.11.2014,5100753809,"£1,938.00",Wythenshawe Oasis
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.11.2014,5100753749,"£1,564.56",University Of Manchester
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.11.2014,1904373545,"£1,110.00",Didsbury Playing Fields Association
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.11.2014,1904373545,"£1,110.00",Didsbury Playing Fields Association
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,03.11.2014,1904373273,£500.00,St Mary's Parish Community Group
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,03.11.2014,5100753773,"£1,520.56",Marshalls Mono Ltd
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,03.11.2014,5100753828,"£4,350.00",One Education Ltd
Manchester City Council,Manchester Leisure,Payments for services,03.11.2014,1904366172,"£2,000.00",JL Advisory LLP
Manchester City Council,Manchester Leisure,Payments for services,03.11.2014,1904372849,"£1,300.00",East Manchester Icebergs Aquatics
Manchester City Council,Childrens Services,Building Works,03.11.2014,5100753743,"£65,841.42",Diocese of Salford
Manchester City Council,Childrens Services,Building Works,03.11.2014,5100753740,"£35,736.86",Diocese of Salford
Manchester City Council,Childrens Services,Building Works,03.11.2014,5100753741,"£10,818.47",Diocese of Salford
Manchester City Council,Adult Social Care,Rents,04.11.2014,5100754040,"£10,286.46",B & A Properties
Manchester City Council,Childrens Services,Rents,04.11.2014,5100753842,£688.00,Tiddlywinks Day Nursery Ltd
Manchester City Council,Childrens Services,Rents,04.11.2014,5100753838,£602.00,Tiddlywinks Day Nursery
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,04.11.2014,5100753810,"£17,818.52",Carlton Fuels Ltd
Manchester City Council,Childrens Services,Transport Coach Hire,04.11.2014,5100753745,"£3,380.00",G.M Travel
Manchester City Council,Environment and Operations,Equipment,04.11.2014,5100754036,"£1,918.30",N. A. Brown Limited
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.11.2014,5100753968,£768.13,Arco Group Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04.11.2014,5100753852,"£1,203.50",R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04.11.2014,5100753850,"£1,078.50",R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,04.11.2014,1904375780,£519.57,Chicken Joes Limited
Manchester City Council,Corporate Services,Publications,04.11.2014,1904375790,"£3,210.59",City Car Club Ltd
Manchester City Council,Corporate Services,Publications,04.11.2014,1904375792,"£2,394.11",City Car Club Ltd
Manchester City Council,Corporate Services,Publications,04.11.2014,1904375791,"£2,366.49",City Car Club Ltd
Manchester City Council,Childrens Services,Legal Fees,04.11.2014,1904376563,"£4,780.00",HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,04.11.2014,1904376563,"£2,510.00",HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Legal Fees,04.11.2014,1904376563,"£2,485.00",HMCTS (Manchester County Court)
Manchester City Council,Childrens Services,Professional fees,04.11.2014,5100753851,"£2,616.40",Charles Bailey Associates Ltd
Manchester City Council,Corporate Services,Fees,04.11.2014,1904373532,"£1,288.90",Bristow & Sutor
Manchester City Council,Chief Executives,Funeral and coroner related services,04.11.2014,5100753915,£553.80,Redacted Personal Information
Manchester City Council,Libraries and Theatres,I T Provision,04.11.2014,1904373272,"£3,000.00",Essex Fire Authority Revenue Acc.
Manchester City Council,Insurance Fund,Insurance,04.11.2014,1904366178,"£1,582.00",Express Solicitors
Manchester City Council,Insurance Fund,Insurance,04.11.2014,1904352785,£600.00,Department For Work & Pensions
Manchester City Council,Chief Executives,Compensation Payments,04.11.2014,1904376563,"£7,845.00",HMCTS (Manchester County Court)
Manchester City Council,Chief Executives,Examination Fees,04.11.2014,5100753922,"£1,575.00",University Hospital of South Mcr
Manchester City Council,Chief Executives,Examination Fees,04.11.2014,5100753924,"£1,120.00",University Hospital of South Mcr
Manchester City Council,Chief Executives,Examination Fees,04.11.2014,5100753914,£595.90,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,04.11.2014,5100753920,"£5,448.00",University Hospital of South Mcr
Manchester City Council,Chief Executives,Funeral and coroner related services,04.11.2014,5100753921,"£4,540.00",University Hospital of South Mcr
Manchester City Council,GMIST (Greater Mcr Integrated),Third party payments to other Local Authorities,04.11.2014,1904373454,"£219,400.00",Trafford M.B.C.
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,04.11.2014,5100753836,"£9,988.50",Women in Prison Limited
Manchester City Council,Adult Social Care,Payments for services,04.11.2014,5100754044,"£13,332.72",Care Concepts Ltd
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753977,"£3,821.70",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753941,"£3,485.16",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753980,"£3,484.98",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753936,"£3,484.98",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753945,"£3,312.14",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753962,"£3,117.06",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753972,"£3,117.06",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753939,"£1,401.29",The Together Trust
Manchester City Council,Childrens Services,Payments for services,04.11.2014,5100753947,£968.10,The Together Trust
Manchester City Council,Adult Social Care,Supporting People Payments,04.11.2014,5100753835,"£11,821.23",Depaul Trust (Rent Receivables)
Manchester City Council,Adult Social Care,Supporting People Payments,04.11.2014,5100753835,"£11,120.46",Depaul Trust (Rent Receivables)
Manchester City Council,Adult Social Care,Supporting People Payments,04.11.2014,5100753826,"£4,980.03",Irwell Valley Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,04.11.2014,5100753827,"£3,548.49",Irwell Valley Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,04.11.2014,5100753815,£868.72,Irwell Valley Housing Association
Manchester City Council,Corporate Services,Fees,04.11.2014,1904373532,"-£1,288.90",Bristow & Sutor
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,04.11.2014,5100754002,"£1,532.94",BT PLC
Manchester City Council,Adult Social Care,Agency staff provision,05.11.2014,5100754169,"£51,147.24",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Agency staff provision,05.11.2014,5100754166,"£18,703.35",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Agency staff provision,05.11.2014,5100754242,"£4,918.00",Central Manchester University Hosp
